Element 1: (1, (1, 5), ['%', '.', '.', '%'], [(17, 1), (2, 1), (17, 6)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 6))
Element 2: (1, (1, 6), ['%', '', '.', '.'], [(17, 2), (3, 1), (18, 6)], [True, False, False, False], 96, False, [False, False, True, True], 48, 'East', (2, 6))
Element 3: (1, (2, 6), ['', '%', '%', '.'], [(16, 2), (4, 1), (18, 7)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (3, 6))
Element 4: (1, (3, 6), ['', '.', '.', '.'], [(16, 1), (4, 2), (18, 8)], [False, False, False, False], 92, False, [False, True, True, True], 126, 'East', (4, 6))
Element 5: (1, (4, 6), ['', '%', '%', '.'], [(15, 1), (4, 3), (18, 9)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (5, 6))
Element 6: (1, (5, 6), ['', '%', '%', '.'], [(15, 2), (4, 4), (18, 10)], [False, True, True, False], 88, False, [False, False, False, True], 204, 'East', (6, 6))
Element 7: (1, (6, 6), ['', '.', '.', '%'], [(15, 3), (5, 4), (17, 10)], [False, False, False, True], 86, False, [False, True, True, False], 243, 'North', (6, 7))
Element 8: (1, (6, 7), ['%', '', '.', '%'], [(15, 4), (6, 4), (16, 10)], [True, False, False, True], 84, False, [False, False, True, False], 282, 'North', (6, 8))
Element 9: (1, (6, 8), ['.', '', '.', '.'], [(16, 4), (7, 4), (15, 10)], [False, False, False, False], 82, False, [True, False, True, True], 321, 'East', (7, 8))
Element 10: (1, (7, 8), ['', '%', '%', '.'], [(17, 4), (7, 5), (15, 9)], [False, True, True, False], 80, False, [False, False, False, True], 1350, 'East', (8, 8))
Element 11: (1, (8, 8), ['', '%', '%', '.'], [(16, 4), (6, 5), (15, 8)], [False, True, True, False], 78, False, [False, False, False, True], 1379, 'East', (9, 8))
Element 12: (1, (9, 8), ['', '', '%', '.'], [(16, 5), (6, 6), (16, 8)], [False, False, True, False], 76, False, [False, False, False, True], 1408, 'East', (10, 8))
Element 13: (1, (10, 8), ['', '', '%', '.'], [(16, 6), (6, 7), (16, 7)], [False, False, True, False], 74, False, [False, False, False, True], 1437, 'East', (11, 8))
Element 14: (1, (11, 8), ['', '%', '%', '.'], [(15, 6), (6, 8), (16, 8)], [False, True, True, False], 72, False, [False, False, False, True], 1456, 'East', (12, 8))
Element 15: (1, (12, 8), ['', '%', '%', '.'], [(14, 6), (6, 9), (15, 8)], [False, True, True, False], 70, False, [False, False, False, True], 1485, 'East', (13, 8))
Element 16: (1, (13, 8), ['', '.', '.', 'G'], [(13, 6), (6, 10), (14, 8)], [False, False, False, False], 68, False, [False, True, True, False], 1524, 'North', (13, 9))
Element 17: (1, (13, 9), ['%', 'G', '.', '%'], [(13, 7), (7, 10), (13, 8)], [True, False, False, True], 66, False, [False, False, True, False], 1553, 'North', (13, 10))
Element 18: (1, (13, 10), ['F', 'G', '%', '%'], [(13, 8), (8, 10), (13, 9)], [False, False, True, True], 64, False, [False, False, False, False], 1572, 'West', (12, 10))
Element 19: (1, (12, 10), ['F', '%', '%', 'G'], [(14, 8), (9, 10), (13, 10)], [False, True, True, False], 62, False, [False, False, False, False], 2581, 'West', (11, 10))
Element 20: (1, (11, 10), ['G', '%', '%', 'G'], [(15, 8), (10, 10), (12, 10)], [False, True, True, False], 60, False, [False, False, False, False], 3590, 'Stop', (11, 10))
Element 21: (1, (11, 10), ['', '%', '%', ''], [(16, 8), (9, 10), (13, 10)], [False, True, True, False], 58, False, [False, False, False, False], 3589, 'West', (10, 10))
Element 22: (1, (10, 10), ['', '%', '%', ''], [(16, 7), (8, 10), (13, 9)], [False, True, True, False], 56, False, [False, False, False, False], 3588, 'West', (9, 10))
Element 23: (1, (9, 10), ['', '%', '%', ''], [(16, 8), (7, 10), (13, 8)], [False, True, True, False], 54, False, [False, False, False, False], 3587, 'West', (8, 10))
