Element 1: (1, (1, 6), ['%', '.', '.', '.'], [(18, 6), (4, 6), (16, 5)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (2, 6))
Element 2: (1, (2, 6), ['', '%', '%', '.'], [(18, 7), (5, 6), (16, 6)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (3, 6))
Element 3: (1, (3, 6), ['', '.', '.', ''], [(18, 8), (6, 6), (17, 6)], [False, False, False, False], 94, False, [False, True, True, False], 87, 'North', (3, 7))
Element 4: (1, (3, 7), ['%', '', '.', '%'], [(18, 9), (6, 7), (18, 6)], [True, False, False, True], 92, False, [False, False, True, False], 116, 'North', (3, 8))
Element 5: (1, (3, 8), ['%', '', '%', '.'], [(18, 10), (6, 8), (18, 7)], [True, False, True, False], 90, False, [False, False, False, True], 145, 'East', (4, 8))
Element 6: (1, (4, 8), ['', '%', '.', '.'], [(17, 10), (7, 8), (18, 8)], [False, True, False, False], 88, False, [False, False, True, True], 174, 'East', (5, 8))
Element 7: (1, (5, 8), ['', '%', '%', ''], [(16, 10), (8, 8), (18, 9)], [False, True, True, False], 86, False, [False, False, False, False], 203, 'East', (6, 8))
Element 8: (1, (6, 8), ['', '', '.', ''], [(15, 10), (9, 8), (18, 10)], [False, False, False, False], 84, False, [False, False, True, False], 222, 'North', (6, 9))
Element 9: (1, (6, 9), ['%', '', '.', '%'], [(15, 9), (10, 8), (17, 10)], [True, False, False, True], 82, False, [False, False, True, False], 251, 'North', (6, 10))
Element 10: (1, (6, 10), ['%', '', '%', '.'], [(15, 8), (11, 8), (16, 10)], [True, False, True, False], 80, False, [False, False, False, True], 280, 'East', (7, 10))
Element 11: (1, (7, 10), ['', '%', '%', '.'], [(16, 8), (12, 8), (15, 10)], [False, True, True, False], 78, False, [False, False, False, True], 309, 'East', (8, 10))
Element 12: (1, (8, 10), ['', '%', '%', '.'], [(16, 7), (13, 8), (15, 9)], [False, True, True, False], 76, False, [False, False, False, True], 338, 'East', (9, 10))
Element 13: (1, (9, 10), ['', '%', '%', '.'], [(16, 6), (14, 8), (15, 8)], [False, True, True, False], 74, False, [False, False, False, True], 357, 'East', (10, 10))
Element 14: (1, (10, 10), ['', '%', '%', 'F'], [(15, 6), (13, 8), (16, 8)], [False, True, True, False], 72, False, [False, False, False, False], 376, 'East', (11, 10))
Element 15: (1, (11, 10), ['', '%', '%', 'F'], [(14, 6), (13, 9), (16, 7)], [False, True, True, False], 70, False, [False, False, False, False], 1395, 'East', (12, 10))
Element 16: (1, (12, 10), ['', '%', '%', 'G'], [(13, 6), (13, 10), (16, 8)], [False, True, True, False], 68, False, [False, False, False, False], 2414, 'West', (11, 10))
Element 17: (1, (11, 10), ['', '%', '%', 'G'], [(13, 7), (12, 10), (15, 8)], [False, True, True, False], 66, False, [False, False, False, False], 2423, 'West', (10, 10))
Element 18: (1, (10, 10), ['', '%', '%', 'G'], [(13, 8), (11, 10), (14, 8)], [False, True, True, False], 64, False, [False, False, False, False], 2422, 'West', (9, 10))
Element 19: (1, (9, 10), ['', '%', '%', 'G'], [(14, 8), (10, 10), (15, 8)], [False, True, True, False], 62, False, [False, False, False, False], 2421, 'West', (8, 10))
Element 20: (1, (8, 10), ['', '%', '%', 'G'], [(13, 8), (9, 10), (15, 9)], [False, True, True, False], 60, False, [False, False, False, False], 2420, 'West', (7, 10))
Element 21: (1, (7, 10), ['', '%', '%', 'G'], [(13, 9), (8, 10), (15, 10)], [False, True, True, False], 58, False, [False, False, False, False], 2419, 'West', (6, 10))
Element 22: (1, (6, 10), ['%', '', '%', 'G'], [(13, 10), (7, 10), (16, 10)], [True, False, True, False], 56, False, [False, False, False, False], 2418, 'South', (6, 9))
Element 23: (1, (6, 9), ['%', '', 'G', '%'], [(12, 10), (6, 10), (17, 10)], [True, False, False, True], 54, False, [False, False, False, False], 2417, 'South', (6, 8))
Element 24: (1, (6, 8), ['', '', 'G', ''], [(11, 10), (6, 9), (18, 10)], [False, False, False, False], 52, False, [False, False, False, False], 2416, 'East', (7, 8))
Element 25: (1, (7, 8), ['', '%', '%', ''], [(10, 10), (6, 10), (18, 9)], [False, True, True, False], 50, False, [False, False, False, False], 2415, 'East', (8, 8))
Element 26: (1, (8, 8), ['', '%', '%', ''], [(9, 10), (7, 10), (18, 8)], [False, True, True, False], 48, False, [False, False, False, False], 2414, 'East', (9, 8))
Element 27: (1, (9, 8), ['', '', '%', ''], [(10, 10), (8, 10), (18, 7)], [False, False, True, False], 46, False, [False, False, False, False], 2413, 'East', (10, 8))
