Element 1: (1, (2, 2), ['.', '.', '%', '.'], [(13, 8), (4, 9), (6, 10)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (3, 2))
Element 2: (1, (3, 2), ['', '.', '%', '.'], [(14, 8), (4, 10), (7, 10)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (4, 2))
Element 3: (1, (4, 2), ['', '.', '.', '%'], [(15, 8), (3, 10), (8, 10)], [False, False, False, True], 94, False, [False, True, True, False], 87, 'North', (4, 3))
Element 4: (1, (4, 3), ['%', '', '.', '%'], [(16, 8), (2, 10), (9, 10)], [True, False, False, True], 92, False, [False, False, True, False], 126, 'North', (4, 4))
Element 5: (1, (4, 4), ['.', '', '%', '.'], [(16, 7), (1, 10), (10, 10)], [False, False, True, False], 90, False, [True, False, False, True], 165, 'East', (5, 4))
Element 6: (1, (5, 4), ['', '%', '%', '.'], [(16, 6), (1, 9), (11, 10)], [False, True, True, False], 88, False, [False, False, False, True], 1194, 'East', (6, 4))
Element 7: (1, (6, 4), ['', '.', '.', '.'], [(17, 6), (1, 8), (12, 10)], [False, False, False, False], 86, False, [False, True, True, True], 2223, 'East', (7, 4))
Element 8: (1, (7, 4), ['', '%', 'F', ''], [(18, 6), (1, 7), (13, 10)], [False, True, False, False], 84, False, [False, False, False, False], 2262, 'North', (7, 5))
Element 9: (1, (7, 5), ['.', '', '%', '%'], [(18, 7), (1, 6), (13, 9)], [False, False, True, True], 82, False, [True, False, False, False], 3291, 'West', (6, 5))
Element 10: (1, (6, 5), ['%', '', '.', ''], [(18, 8), (2, 6), (13, 8)], [True, False, False, False], 80, False, [False, False, True, False], 3320, 'North', (6, 6))
Element 11: (1, (6, 6), ['.', '', '.', '%'], [(18, 9), (3, 6), (13, 7)], [False, False, False, True], 78, False, [True, False, True, False], 3359, 'North', (6, 7))
Element 12: (1, (6, 7), ['%', '', '.', '%'], [(18, 10), (4, 6), (13, 6)], [True, False, False, True], 76, False, [False, False, True, False], 3398, 'North', (6, 8))
Element 13: (1, (6, 8), ['.', '', '.', '.'], [(17, 10), (5, 6), (14, 6)], [False, False, False, False], 74, False, [True, False, True, True], 3437, 'East', (7, 8))
Element 14: (1, (7, 8), ['', '%', '%', '.'], [(16, 10), (6, 6), (15, 6)], [False, True, True, False], 72, False, [False, False, False, True], 3466, 'East', (8, 8))
Element 15: (1, (8, 8), ['', '%', '%', '.'], [(15, 10), (6, 7), (16, 6)], [False, True, True, False], 70, False, [False, False, False, True], 3485, 'East', (9, 8))
Element 16: (1, (9, 8), ['', '', '%', '.'], [(15, 9), (6, 8), (16, 5)], [False, False, True, False], 68, False, [False, False, False, True], 3514, 'East', (10, 8))
Element 17: (1, (10, 8), ['', '', '%', '.'], [(15, 10), (6, 9), (16, 4)], [False, False, True, False], 66, False, [False, False, False, True], 3543, 'East', (11, 8))
Element 18: (1, (11, 8), ['', '%', '%', ''], [(16, 10), (6, 10), (17, 4)], [False, True, True, False], 64, False, [False, False, False, False], 3562, 'East', (12, 8))
Element 19: (1, (12, 8), ['', '%', '%', ''], [(17, 10), (7, 10), (16, 4)], [False, True, True, False], 62, False, [False, False, False, False], 3561, 'East', (13, 8))
Element 20: (1, (13, 8), ['', '', '', ''], [(18, 10), (8, 10), (15, 4)], [False, False, False, False], 60, False, [False, False, False, False], 3570, 'East', (14, 8))
Element 21: (1, (14, 8), ['', '%', '%', ''], [(18, 9), (9, 10), (15, 3)], [False, True, True, False], 58, False, [False, False, False, False], 3579, 'East', (15, 8))
Element 22: (1, (15, 8), ['', '%', '', ''], [(18, 8), (10, 10), (15, 2)], [False, True, False, False], 56, False, [False, False, False, False], 3588, 'East', (16, 8))
Element 23: (1, (16, 8), ['', '', '%', '%'], [(18, 7), (11, 10), (16, 2)], [False, False, True, True], 54, False, [False, False, False, False], 3597, 'South', (16, 7))
Element 24: (1, (16, 7), ['%', '', '', '%'], [(18, 6), (12, 10), (17, 2)], [True, False, False, True], 52, False, [False, False, False, False], 3606, 'South', (16, 6))
Element 25: (1, (16, 6), ['', '', '', ''], [(18, 5), (13, 10), (17, 1)], [False, False, False, False], 50, False, [False, False, False, False], 3625, 'East', (17, 6))
Element 26: (1, (17, 6), ['', '%', '%', 'G'], [(18, 6), (13, 9), (18, 1)], [False, True, True, False], 48, False, [False, False, False, False], 3634, 'West', (16, 6))
Element 27: (1, (16, 6), ['', '', '', 'G'], [(17, 6), (13, 8), (18, 2)], [False, False, False, False], 46, False, [False, False, False, False], 3633, 'South', (16, 5))
Element 28: (1, (16, 5), ['%', '', 'G', '%'], [(16, 6), (14, 8), (18, 3)], [True, False, False, True], 44, False, [False, False, False, False], 3642, 'South', (16, 4))
Element 29: (1, (16, 4), ['', '%', 'G', ''], [(16, 5), (15, 8), (18, 2)], [False, True, False, False], 42, False, [False, False, False, False], 3641, 'East', (17, 4))
Element 30: (1, (17, 4), ['G', '%', '%', '%'], [(16, 4), (16, 8), (18, 1)], [False, True, True, True], 40, False, [False, False, False, False], 3640, 'Stop', (17, 4))
Element 31: (1, (17, 4), ['', '%', '%', '%'], [(15, 4), (16, 7), (17, 1)], [False, True, True, True], 38, False, [False, False, False, False], 3639, 'West', (16, 4))
Element 32: (1, (16, 4), ['', '%', '', ''], [(14, 4), (16, 6), (16, 1)], [False, True, False, False], 36, False, [False, False, False, False], 3658, 'Stop', (16, 4))
Element 33: (1, (16, 4), ['', '%', '', ''], [(13, 4), (17, 6), (15, 1)], [False, True, False, False], 34, False, [False, False, False, False], 3677, 'North', (16, 5))
Element 34: (1, (16, 5), ['%', '', '', '%'], [(13, 5), (18, 6), (16, 1)], [True, False, False, True], 32, False, [False, False, False, False], 3686, 'North', (16, 6))
Element 35: (1, (16, 6), ['', '', '', ''], [(13, 6), (18, 7), (17, 1)], [False, False, False, False], 30, False, [False, False, False, False], 3685, 'West', (15, 6))
Element 36: (1, (15, 6), ['G', '%', '%', ''], [(14, 6), (18, 8), (17, 2)], [False, True, True, False], 28, False, [False, False, False, False], 3684, 'East', (16, 6))
Element 37: (1, (16, 6), ['G', '', '', ''], [(15, 6), (18, 9), (18, 2)], [False, False, False, False], 26, False, [False, False, False, False], 3683, 'North', (16, 7))
Element 38: (1, (16, 7), ['%', '', '', '%'], [(14, 6), (18, 10), (17, 2)], [True, False, False, True], 24, False, [False, False, False, False], 3682, 'North', (16, 8))
Element 39: (1, (16, 8), ['', '', '%', '%'], [(13, 6), (17, 10), (16, 2)], [False, False, True, True], 22, False, [False, False, False, False], 3681, 'West', (15, 8))
Element 40: (1, (15, 8), ['', '%', '', ''], [(13, 7), (16, 10), (16, 1)], [False, True, False, False], 20, False, [False, False, False, False], 3680, 'North', (15, 9))
Element 41: (1, (15, 9), ['%', '', 'G', '%'], [(13, 6), (15, 10), (16, 2)], [True, False, False, True], 18, False, [False, False, False, False], 3679, 'South', (15, 8))
Element 42: (1, (15, 8), ['', '%', 'G', ''], [(13, 5), (15, 9), (15, 2)], [False, True, False, False], 16, False, [False, False, False, False], 3678, 'West', (14, 8))
Element 43: (1, (14, 8), ['', '%', '%', ''], [(13, 4), (15, 10), (15, 1)], [False, True, True, False], 14, False, [False, False, False, False], 3677, 'West', (13, 8))
Element 44: (1, (13, 8), ['', '', '', ''], [(13, 3), (16, 10), (15, 2)], [False, False, False, False], 12, False, [False, False, False, False], 3686, 'North', (13, 9))
Element 45: (1, (13, 9), ['%', '', '', '%'], [(13, 2), (17, 10), (15, 3)], [True, False, False, True], 10, False, [False, False, False, False], 3695, 'North', (13, 10))
Element 46: (1, (13, 10), ['', '', '%', '%'], [(13, 1), (18, 10), (15, 4)], [False, False, True, True], 8, False, [False, False, False, False], 3704, 'West', (12, 10))
Element 47: (1, (12, 10), ['', '%', '%', ''], [(12, 1), (18, 9), (14, 4)], [False, True, True, False], 6, False, [False, False, False, False], 3713, 'West', (11, 10))
Element 48: #1#
