Element 1: (2, (7, 1), ['.', '%', '.', '.'], [(13, 4), (3, 6), (10, 4)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (8, 1))
Element 2: (2, (8, 1), ['', '%', '.', '.'], [(14, 4), (4, 6), (11, 4)], [False, True, False, False], 96, False, [False, False, True, True], 58, 'East', (9, 1))
Element 3: (2, (9, 1), ['', '%', '.', '.'], [(15, 4), (5, 6), (12, 4)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (10, 1))
Element 4: (2, (10, 1), ['', '%', '.', 'F'], [(16, 4), (6, 6), (13, 4)], [False, True, False, False], 92, False, [False, False, True, False], 126, 'East', (11, 1))
Element 5: (2, (11, 1), ['', '%', '.', '.'], [(17, 4), (6, 7), (13, 5)], [False, True, False, False], 90, False, [False, False, True, True], 1155, 'East', (12, 1))
Element 6: (2, (12, 1), ['', '%', '.', '.'], [(16, 4), (6, 8), (13, 6)], [False, True, False, False], 88, False, [False, False, True, True], 1184, 'East', (13, 1))
Element 7: (2, (13, 1), ['', '%', '.', '%'], [(16, 5), (7, 8), (14, 6)], [False, True, False, True], 86, False, [False, False, True, False], 1223, 'North', (13, 2))
Element 8: (2, (13, 2), ['.', '', '', '%'], [(16, 6), (8, 8), (15, 6)], [False, False, False, True], 84, False, [True, False, False, False], 1262, 'West', (12, 2))
Element 9: (2, (12, 2), ['.', '', '%', ''], [(17, 6), (9, 8), (14, 6)], [False, False, True, False], 82, False, [True, False, False, False], 1291, 'West', (11, 2))
Element 10: (2, (11, 2), ['.', '', '%', ''], [(18, 6), (10, 8), (13, 6)], [False, False, True, False], 80, False, [True, False, False, False], 1320, 'West', (10, 2))
Element 11: (2, (10, 2), ['.', '', '%', ''], [(18, 7), (11, 8), (13, 7)], [False, False, True, False], 78, False, [True, False, False, False], 1359, 'West', (9, 2))
Element 12: (2, (9, 2), ['.', '', '%', ''], [(18, 8), (12, 8), (13, 8)], [False, False, True, False], 76, False, [True, False, False, False], 1398, 'West', (8, 2))
Element 13: (2, (8, 2), ['.', '', '%', ''], [(18, 9), (13, 8), (14, 8)], [False, False, True, False], 74, False, [True, False, False, False], 1427, 'West', (7, 2))
Element 14: (2, (7, 2), ['.', '', '%', ''], [(18, 10), (13, 9), (15, 8)], [False, False, True, False], 72, False, [True, False, False, False], 1466, 'West', (6, 2))
Element 15: (2, (6, 2), ['%', '.', '.', ''], [(17, 10), (13, 10), (16, 8)], [True, False, False, False], 70, False, [False, True, True, False], 1505, 'North', (6, 3))
Element 16: (2, (6, 3), ['%', '', '.', '%'], [(16, 10), (12, 10), (16, 7)], [True, False, False, True], 68, False, [False, False, True, False], 2534, 'North', (6, 4))
Element 17: (2, (6, 4), ['.', '', '.', '.'], [(15, 10), (11, 10), (16, 6)], [False, False, False, False], 66, False, [True, False, True, True], 3553, 'East', (7, 4))
Element 18: (2, (7, 4), ['', '%', 'F', ''], [(15, 9), (10, 10), (17, 6)], [False, True, False, False], 64, False, [False, False, False, False], 3582, 'North', (7, 5))
Element 19: #1#
