Element 1: (0, (12, 4), ['.', '%', '%', '.'], [(2, 6), (4, 3), (14, 6)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (13, 4))
Element 2: (0, (13, 4), ['', '.', '.', '.'], [(3, 6), (4, 4), (15, 6)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (14, 4))
Element 3: (0, (14, 4), ['', '%', '%', '.'], [(4, 6), (5, 4), (16, 6)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (15, 4))
Element 4: (0, (15, 4), ['', '.', '%', '.'], [(5, 6), (6, 4), (17, 6)], [False, False, True, False], 92, False, [False, True, False, True], 117, 'East', (16, 4))
Element 5: (0, (16, 4), ['', '%', '.', '.'], [(6, 6), (7, 4), (18, 6)], [False, True, False, False], 90, False, [False, False, True, True], 156, 'East', (17, 4))
Element 6: (0, (17, 4), ['', '%', '%', '%'], [(6, 7), (7, 5), (18, 7)], [False, True, True, True], 88, False, [False, False, False, False], 1185, 'West', (16, 4))
Element 7: (0, (16, 4), ['', '%', '.', ''], [(6, 8), (6, 5), (18, 8)], [False, True, False, False], 86, False, [False, False, True, False], 1214, 'North', (16, 5))
Element 8: (0, (16, 5), ['%', '', '', '%'], [(7, 8), (6, 6), (18, 9)], [True, False, False, True], 84, False, [False, False, False, False], 1243, 'North', (16, 6))
Element 9: (0, (16, 6), ['', '', '.', ''], [(8, 8), (6, 7), (18, 10)], [False, False, False, False], 82, False, [False, False, True, False], 1262, 'North', (16, 7))
Element 10: (0, (16, 7), ['%', '', '.', '%'], [(9, 8), (6, 8), (17, 10)], [True, False, False, True], 80, False, [False, False, True, False], 1291, 'North', (16, 8))
Element 11: (0, (16, 8), ['.', '', '%', '%'], [(10, 8), (6, 9), (16, 10)], [False, False, True, True], 78, False, [True, False, False, False], 1330, 'West', (15, 8))
Element 12: (0, (15, 8), ['.', '%', '.', ''], [(11, 8), (6, 10), (15, 10)], [False, True, False, False], 76, False, [True, False, True, False], 1369, 'North', (15, 9))
Element 13: (0, (15, 9), ['%', '', '', '%'], [(12, 8), (7, 10), (16, 10)], [True, False, False, True], 74, False, [False, False, False, False], 1398, 'North', (15, 10))
Element 14: (0, (15, 10), ['%', '', '%', ''], [(13, 8), (8, 10), (17, 10)], [True, False, True, False], 72, False, [False, False, False, False], 1417, 'East', (16, 10))
Element 15: (0, (16, 10), ['', '%', '%', ''], [(14, 8), (9, 10), (18, 10)], [False, True, True, False], 70, False, [False, False, False, False], 1436, 'East', (17, 10))
Element 16: (0, (17, 10), ['', '%', '%', ''], [(15, 8), (10, 10), (18, 9)], [False, True, True, False], 68, False, [False, False, False, False], 1445, 'East', (18, 10))
Element 17: (0, (18, 10), ['', '', '%', '%'], [(16, 8), (11, 10), (18, 8)], [False, False, True, True], 66, False, [False, False, False, False], 2444, 'South', (18, 9))
Element 18: (0, (18, 9), ['%', '', '', '%'], [(16, 7), (12, 10), (18, 7)], [True, False, False, True], 64, False, [False, False, False, False], 3443, 'South', (18, 8))
Element 19: (0, (18, 8), ['%', '', '', '%'], [(16, 6), (13, 10), (18, 6)], [True, False, False, True], 62, False, [False, False, False, False], 3452, 'South', (18, 7))
Element 20: (0, (18, 7), ['%', '', '', '%'], [(17, 6), (13, 9), (18, 5)], [True, False, False, True], 60, False, [False, False, False, False], 3471, 'South', (18, 6))
Element 21: (0, (18, 6), ['', 'G', '', '%'], [(16, 6), (13, 8), (18, 5)], [False, False, False, True], 58, False, [False, False, False, False], 3470, 'West', (17, 6))
Element 22: (0, (17, 6), ['', '%', '%', 'G'], [(16, 5), (13, 7), (18, 6)], [False, True, True, False], 56, False, [False, False, False, False], 3479, 'West', (16, 6))
Element 23: (0, (16, 6), ['', '', '', 'G'], [(16, 4), (13, 6), (17, 6)], [False, False, False, False], 54, False, [False, False, False, False], 3488, 'North', (16, 7))
Element 24: (0, (16, 7), ['%', 'G', '', '%'], [(17, 4), (13, 5), (16, 6)], [True, False, False, True], 52, False, [False, False, False, False], 3497, 'North', (16, 8))
Element 25: (0, (16, 8), ['', '', '%', '%'], [(16, 4), (13, 4), (16, 6)], [False, False, True, True], 50, False, [False, False, False, False], 3496, 'Stop', (16, 8))
Element 26: (0, (16, 8), ['', '', '%', '%'], [(15, 4), (13, 3), (16, 5)], [False, False, True, True], 48, False, [False, False, False, False], 3505, 'Stop', (16, 8))
Element 27: (0, (16, 8), ['', '', '%', '%'], [(15, 3), (13, 2), (16, 4)], [False, False, True, True], 46, False, [False, False, False, False], 3524, 'Stop', (16, 8))
Element 28: (0, (16, 8), ['', '', '%', '%'], [(15, 2), (13, 1), (17, 4)], [False, False, True, True], 44, False, [False, False, False, False], 3543, 'Stop', (16, 8))
Element 29: (0, (16, 8), ['', '', '%', '%'], [(16, 2), (12, 1), (16, 4)], [False, False, True, True], 42, False, [False, False, False, False], 3562, 'Stop', (16, 8))
Element 30: #1#
