Element 1: (0, (16, 1), ['.', '%', '.', '.'], [(3, 10), (6, 8), (15, 9)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (17, 1))
Element 2: (0, (17, 1), ['', '%', '.', '.'], [(4, 10), (7, 8), (15, 10)], [False, True, False, False], 96, False, [False, False, True, True], 39, 'East', (18, 1))
Element 3: (0, (18, 1), ['', '%', '', '%'], [(4, 9), (8, 8), (16, 10)], [False, True, False, True], 94, False, [False, False, False, False], 78, 'North', (18, 2))
Element 4: (0, (18, 2), ['.', '', '.', '%'], [(4, 8), (9, 8), (17, 10)], [False, False, False, True], 92, False, [True, False, True, False], 107, 'North', (18, 3))
Element 5: (0, (18, 3), ['%', '', '%', '%'], [(5, 8), (10, 8), (18, 10)], [True, False, True, True], 90, False, [False, False, False, False], 146, 'South', (18, 2))
Element 6: (0, (18, 2), ['.', '', '', '%'], [(6, 8), (11, 8), (18, 9)], [False, False, False, True], 88, False, [True, False, False, False], 165, 'West', (17, 2))
Element 7: (0, (17, 2), ['.', '', '%', ''], [(6, 9), (12, 8), (18, 8)], [False, False, True, False], 86, False, [True, False, False, False], 204, 'West', (16, 2))
Element 8: (0, (16, 2), ['.', '', '%', ''], [(6, 10), (13, 8), (18, 7)], [False, False, True, False], 84, False, [True, False, False, False], 243, 'West', (15, 2))
Element 9: (0, (15, 2), ['%', '.', '.', ''], [(7, 10), (14, 8), (18, 6)], [True, False, False, False], 82, False, [False, True, True, False], 282, 'North', (15, 3))
Element 10: (0, (15, 3), ['%', '', '.', '%'], [(8, 10), (15, 8), (18, 5)], [True, False, False, True], 80, False, [False, False, True, False], 321, 'North', (15, 4))
Element 11: (0, (15, 4), ['.', '', '%', '.'], [(9, 10), (16, 8), (18, 6)], [False, False, True, False], 78, False, [True, False, False, True], 350, 'East', (16, 4))
Element 12: (0, (16, 4), ['', '%', '.', '.'], [(10, 10), (16, 7), (17, 6)], [False, True, False, False], 76, False, [False, False, True, True], 389, 'East', (17, 4))
Element 13: (0, (17, 4), ['', '%', '%', '%'], [(11, 10), (16, 6), (18, 6)], [False, True, True, True], 74, False, [False, False, False, False], 1408, 'West', (16, 4))
Element 14: (0, (16, 4), ['', '%', 'G', ''], [(12, 10), (16, 5), (18, 7)], [False, True, False, False], 72, False, [False, False, False, False], 2417, 'West', (15, 4))
Element 15: (0, (15, 4), ['.', '', '%', 'G'], [(13, 10), (16, 4), (18, 8)], [False, False, True, False], 70, False, [True, False, False, False], 2426, 'South', (15, 3))
Element 16: (0, (15, 3), ['%', '', '', '%'], [(13, 9), (17, 4), (18, 9)], [True, False, False, True], 68, False, [False, False, False, False], 2435, 'North', (15, 4))
Element 17: (0, (15, 4), ['.', '', '%', 'G'], [(13, 8), (16, 4), (18, 10)], [False, False, True, False], 66, False, [True, False, False, False], 2434, 'West', (14, 4))
Element 18: (0, (14, 4), ['.', '%', '%', 'G'], [(13, 7), (15, 4), (17, 10)], [False, True, True, False], 64, False, [True, False, False, False], 2453, 'West', (13, 4))
Element 19: (0, (13, 4), ['.', '.', '.', ''], [(13, 6), (15, 3), (16, 10)], [False, False, False, False], 62, False, [True, True, True, False], 2472, 'North', (13, 5))
Element 20: (0, (13, 5), ['%', '', '', '%'], [(14, 6), (15, 2), (15, 10)], [True, False, False, True], 60, False, [False, False, False, False], 2491, 'North', (13, 6))
Element 21: (0, (13, 6), ['%', '', '', ''], [(15, 6), (15, 1), (15, 9)], [True, False, False, False], 58, False, [False, False, False, False], 2510, 'East', (14, 6))
Element 22: (0, (14, 6), ['', '%', '%', ''], [(16, 6), (16, 1), (15, 8)], [False, True, True, False], 56, False, [False, False, False, False], 2509, 'East', (15, 6))
Element 23: (0, (15, 6), ['', '%', '%', ''], [(17, 6), (17, 1), (16, 8)], [False, True, True, False], 54, False, [False, False, False, False], 2508, 'East', (16, 6))
Element 24: (0, (16, 6), ['', '', 'G', ''], [(18, 6), (18, 1), (16, 7)], [False, False, False, False], 52, False, [False, False, False, False], 2507, 'East', (17, 6))
Element 25: (0, (17, 6), ['G', '%', '%', ''], [(18, 7), (18, 2), (16, 6)], [False, True, True, False], 50, False, [False, False, False, False], 2506, 'East', (18, 6))
Element 26: (0, (18, 6), ['', '', '', '%'], [(18, 8), (18, 3), (16, 5)], [False, False, False, True], 48, False, [False, False, False, False], 2505, 'North', (18, 7))
Element 27: (0, (18, 7), ['%', '', '', '%'], [(18, 9), (18, 2), (16, 4)], [True, False, False, True], 46, False, [False, False, False, False], 2504, 'North', (18, 8))
Element 28: (0, (18, 8), ['%', '', '', '%'], [(18, 10), (17, 2), (17, 4)], [True, False, False, True], 44, False, [False, False, False, False], 2503, 'North', (18, 9))
Element 29: (0, (18, 9), ['%', '', '', '%'], [(17, 10), (16, 2), (16, 4)], [True, False, False, True], 42, False, [False, False, False, False], 2502, 'North', (18, 10))
Element 30: (0, (18, 10), ['', '', '%', '%'], [(16, 10), (17, 2), (15, 4)], [False, False, True, True], 40, False, [False, False, False, False], 2501, 'West', (17, 10))
Element 31: (0, (17, 10), ['', '%', '%', ''], [(15, 10), (18, 2), (15, 3)], [False, True, True, False], 38, False, [False, False, False, False], 2500, 'West', (16, 10))
Element 32: (0, (16, 10), ['', '%', '%', ''], [(15, 9), (18, 1), (15, 2)], [False, True, True, False], 36, False, [False, False, False, False], 2499, 'West', (15, 10))
Element 33: (0, (15, 10), ['%', '', '%', ''], [(15, 8), (17, 1), (16, 2)], [True, False, True, False], 34, False, [False, False, False, False], 2498, 'South', (15, 9))
Element 34: (0, (15, 9), ['%', '', '', '%'], [(16, 8), (17, 2), (16, 1)], [True, False, False, True], 32, False, [False, False, False, False], 2497, 'South', (15, 8))
Element 35: (0, (15, 8), ['', '%', '', ''], [(16, 7), (17, 1), (15, 1)], [False, True, False, False], 30, False, [False, False, False, False], 2496, 'East', (16, 8))
Element 36: (0, (16, 8), ['', '', '%', '%'], [(16, 6), (16, 1), (15, 2)], [False, False, True, True], 28, False, [False, False, False, False], 2495, 'South', (16, 7))
Element 37: (0, (16, 7), ['%', '', '', '%'], [(16, 7), (16, 2), (15, 1)], [True, False, False, True], 26, False, [False, False, False, False], 2494, 'North', (16, 8))
Element 38: (0, (16, 8), ['', '', '%', '%'], [(16, 8), (16, 1), (15, 2)], [False, False, True, True], 24, False, [False, False, False, False], 2493, 'West', (15, 8))
Element 39: (0, (15, 8), ['', '%', '', ''], [(16, 7), (15, 1), (15, 3)], [False, True, False, False], 22, False, [False, False, False, False], 2492, 'West', (14, 8))
Element 40: (0, (14, 8), ['', '%', '%', ''], [(16, 8), (15, 2), (15, 4)], [False, True, True, False], 20, False, [False, False, False, False], 2491, 'West', (13, 8))
Element 41: (0, (13, 8), ['', '', '', ''], [(16, 8), (16, 2), (15, 3)], [False, False, False, False], 18, False, [False, False, False, False], 2490, 'North', (13, 9))
Element 42: (0, (13, 9), ['%', '', '', '%'], [(16, 8), (15, 2), (15, 4)], [True, False, False, True], 16, False, [False, False, False, False], 2489, 'North', (13, 10))
Element 43: (0, (13, 10), ['', '', '%', '%'], [(16, 8), (15, 3), (14, 4)], [False, False, True, True], 14, False, [False, False, False, False], 2488, 'West', (12, 10))
Element 44: (0, (12, 10), ['', '%', '%', ''], [(16, 8), (15, 4), (13, 4)], [False, True, True, False], 12, False, [False, False, False, False], 2487, 'West', (11, 10))
Element 45: (0, (11, 10), ['', '%', '%', ''], [(16, 8), (14, 4), (13, 3)], [False, True, True, False], 10, False, [False, False, False, False], 2496, 'West', (10, 10))
Element 46: (0, (10, 10), ['', '%', '%', ''], [(16, 8), (13, 4), (13, 2)], [False, True, True, False], 8, False, [False, False, False, False], 2505, 'West', (9, 10))
Element 47: (0, (9, 10), ['', '%', '%', ''], [(16, 7), (12, 4), (13, 1)], [False, True, True, False], 6, False, [False, False, False, False], 2524, 'West', (8, 10))
Element 48: (0, (8, 10), ['', '%', '%', ''], [(16, 6), (11, 4), (12, 1)], [False, True, True, False], 4, False, [False, False, False, False], 2543, 'West', (7, 10))
Element 49: (0, (7, 10), ['', '%', '%', ''], [(16, 5), (10, 4), (11, 1)], [False, True, True, False], 2, False, [False, False, False, False], 3552, 'West', (6, 10))
Element 50: (0, (6, 10), ['%', '', '%', ''], [(16, 4), (9, 4), (11, 2)], [True, False, True, False], 0, False, [False, False, False, False], 3571, 'Stop', (6, 10))
Element 51: #0#
