Element 1: (3, (16, 8), ['.', '.', '%', '%'], [(18, 2), (4, 6), (7, 2)], [False, False, True, True], 98, False, [True, True, False, False], 19, 'South', (16, 7))
Element 2: (3, (16, 7), ['%', '.', '', '%'], [(18, 1), (5, 6), (8, 2)], [True, False, False, True], 96, False, [False, True, False, False], 58, 'South', (16, 6))
Element 3: (3, (16, 6), ['.', '.', '', '.'], [(17, 1), (6, 6), (9, 2)], [False, False, False, False], 94, False, [True, True, False, True], 97, 'East', (17, 6))
Element 4: (3, (17, 6), ['', '%', '%', '.'], [(17, 2), (6, 7), (10, 2)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (18, 6))
Element 5: (3, (18, 6), ['', '.', '.', '%'], [(16, 2), (6, 8), (11, 2)], [False, False, False, True], 90, False, [False, True, True, False], 175, 'North', (18, 7))
Element 6: (3, (18, 7), ['%', '', '.', '%'], [(16, 1), (7, 8), (11, 1)], [True, False, False, True], 88, False, [False, False, True, False], 1204, 'North', (18, 8))
Element 7: (3, (18, 8), ['%', '', '.', '%'], [(15, 1), (8, 8), (12, 1)], [True, False, False, True], 86, False, [False, False, True, False], 1243, 'North', (18, 9))
Element 8: (3, (18, 9), ['%', '', '.', '%'], [(15, 2), (9, 8), (13, 1)], [True, False, False, True], 84, False, [False, False, True, False], 1282, 'North', (18, 10))
Element 9: (3, (18, 10), ['.', '', '%', '%'], [(15, 3), (10, 8), (13, 2)], [False, False, True, True], 82, False, [True, False, False, False], 1321, 'West', (17, 10))
Element 10: (3, (17, 10), ['.', '%', '%', ''], [(15, 4), (11, 8), (13, 3)], [False, True, True, False], 80, False, [True, False, False, False], 1360, 'West', (16, 10))
Element 11: (3, (16, 10), ['.', '%', '%', ''], [(16, 4), (12, 8), (13, 4)], [False, True, True, False], 78, False, [True, False, False, False], 1399, 'West', (15, 10))
Element 12: (3, (15, 10), ['%', '.', '%', ''], [(17, 4), (13, 8), (14, 4)], [True, False, True, False], 76, False, [False, True, False, False], 1438, 'South', (15, 9))
Element 13: (3, (15, 9), ['%', '.', '', '%'], [(16, 4), (14, 8), (15, 4)], [True, False, False, True], 74, False, [False, True, False, False], 1457, 'South', (15, 8))
Element 14: (3, (15, 8), ['', '%', '', ''], [(16, 5), (13, 8), (16, 4)], [False, True, False, False], 72, False, [False, False, False, False], 1476, 'West', (14, 8))
Element 15: (3, (14, 8), ['', '%', '%', ''], [(16, 6), (13, 9), (17, 4)], [False, True, True, False], 70, False, [False, False, False, False], 1485, 'West', (13, 8))
Element 16: (3, (13, 8), ['', '.', '', ''], [(15, 6), (13, 10), (16, 4)], [False, False, False, False], 68, False, [False, True, False, False], 1504, 'South', (13, 7))
Element 17: (3, (13, 7), ['%', '.', '', '%'], [(14, 6), (12, 10), (16, 5)], [True, False, False, True], 66, False, [False, True, False, False], 2523, 'South', (13, 6))
Element 18: (3, (13, 6), ['%', '.', '', ''], [(15, 6), (11, 10), (16, 6)], [True, False, False, False], 64, False, [False, True, False, False], 3532, 'South', (13, 5))
Element 19: (3, (13, 5), ['%', '', '', '%'], [(14, 6), (10, 10), (17, 6)], [True, False, False, True], 62, False, [False, False, False, False], 3551, 'South', (13, 4))
Element 20: (3, (13, 4), ['.', '', '', ''], [(13, 6), (9, 10), (18, 6)], [False, False, False, False], 60, False, [True, False, False, False], 3560, 'West', (12, 4))
Element 21: (3, (12, 4), ['.', '%', '%', ''], [(13, 7), (8, 10), (18, 5)], [False, True, True, False], 58, False, [True, False, False, False], 3589, 'West', (11, 4))
Element 22: (3, (11, 4), ['.', '%', '%', ''], [(13, 8), (7, 10), (18, 6)], [False, True, True, False], 56, False, [True, False, False, False], 3608, 'West', (10, 4))
Element 23: (3, (10, 4), ['.', '%', '%', ''], [(14, 8), (6, 10), (18, 7)], [False, True, True, False], 54, False, [True, False, False, False], 3627, 'West', (9, 4))
Element 24: (3, (9, 4), ['', '%', '%', ''], [(15, 8), (6, 9), (18, 8)], [False, True, True, False], 52, False, [False, False, False, False], 3646, 'West', (8, 4))
Element 25: (3, (8, 4), ['.', '%', '%', ''], [(16, 8), (6, 10), (18, 9)], [False, True, True, False], 50, False, [True, False, False, False], 3645, 'West', (7, 4))
Element 26: (3, (7, 4), ['.', '%', 'F', ''], [(16, 7), (7, 10), (18, 10)], [False, True, False, False], 48, False, [True, False, False, False], 3654, 'North', (7, 5))
Element 27: #1#
