Element 1: (1, (6, 8), ['.', '.', '.', '.'], [(15, 4), (17, 2), (18, 7)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (7, 8))
Element 2: (1, (7, 8), ['', '%', '%', '.'], [(16, 4), (17, 1), (18, 8)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (8, 8))
Element 3: (1, (8, 8), ['', '%', '%', '.'], [(17, 4), (18, 1), (18, 9)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (9, 8))
Element 4: (1, (9, 8), ['', '', '%', '.'], [(16, 4), (18, 2), (18, 10)], [False, False, True, False], 92, False, [False, False, False, True], 106, 'East', (10, 8))
Element 5: (1, (10, 8), ['', '', '%', '.'], [(16, 5), (18, 3), (17, 10)], [False, False, True, False], 90, False, [False, False, False, True], 145, 'East', (11, 8))
Element 6: (1, (11, 8), ['', '%', '%', '.'], [(16, 6), (18, 2), (16, 10)], [False, True, True, False], 88, False, [False, False, False, True], 174, 'East', (12, 8))
Element 7: (1, (12, 8), ['', '%', '%', '.'], [(17, 6), (18, 1), (15, 10)], [False, True, True, False], 86, False, [False, False, False, True], 203, 'East', (13, 8))
Element 8: (1, (13, 8), ['', '.', '.', '.'], [(18, 6), (17, 1), (15, 9)], [False, False, False, False], 84, False, [False, True, True, True], 232, 'East', (14, 8))
Element 9: (1, (14, 8), ['', '%', '%', 'G'], [(18, 5), (16, 1), (15, 8)], [False, True, True, False], 82, False, [False, False, False, False], 271, 'West', (13, 8))
Element 10: (1, (13, 8), ['', '.', '.', ''], [(18, 6), (16, 2), (16, 8)], [False, False, False, False], 80, False, [False, True, True, False], 290, 'North', (13, 9))
Element 11: (1, (13, 9), ['%', '', '.', '%'], [(18, 7), (15, 2), (16, 7)], [True, False, False, True], 78, False, [False, False, True, False], 319, 'North', (13, 10))
Element 12: (1, (13, 10), ['F', '', '%', '%'], [(18, 8), (15, 3), (16, 6)], [False, False, True, True], 76, False, [False, False, False, False], 338, 'West', (12, 10))
Element 13: (1, (12, 10), ['F', '%', '%', ''], [(18, 9), (15, 4), (15, 6)], [False, True, True, False], 74, False, [False, False, False, False], 1347, 'West', (11, 10))
Element 14: (1, (11, 10), ['.', '%', '%', ''], [(18, 10), (16, 4), (14, 6)], [False, True, True, False], 72, False, [True, False, False, False], 2356, 'West', (10, 10))
Element 15: (1, (10, 10), ['.', '%', '%', ''], [(17, 10), (17, 4), (13, 6)], [False, True, True, False], 70, False, [True, False, False, False], 2375, 'West', (9, 10))
Element 16: (1, (9, 10), ['.', '%', '%', ''], [(16, 10), (16, 4), (13, 7)], [False, True, True, False], 68, False, [True, False, False, False], 2394, 'West', (8, 10))
Element 17: (1, (8, 10), ['.', '%', '%', ''], [(15, 10), (16, 5), (13, 8)], [False, True, True, False], 66, False, [True, False, False, False], 2403, 'West', (7, 10))
Element 18: (1, (7, 10), ['.', '%', '%', ''], [(15, 9), (16, 6), (14, 8)], [False, True, True, False], 64, False, [True, False, False, False], 2412, 'West', (6, 10))
Element 19: (1, (6, 10), ['%', '.', '%', ''], [(15, 8), (17, 6), (13, 8)], [True, False, True, False], 62, False, [False, True, False, False], 2421, 'South', (6, 9))
Element 20: (1, (6, 9), ['%', '', '', '%'], [(16, 8), (18, 6), (13, 9)], [True, False, False, True], 60, False, [False, False, False, False], 2430, 'North', (6, 10))
Element 21: (1, (6, 10), ['%', '', '%', ''], [(16, 7), (18, 7), (13, 10)], [True, False, True, False], 58, False, [False, False, False, False], 2429, 'East', (7, 10))
Element 22: (1, (7, 10), ['', '%', '%', ''], [(16, 8), (18, 8), (12, 10)], [False, True, True, False], 56, False, [False, False, False, False], 2428, 'East', (8, 10))
Element 23: (1, (8, 10), ['', '%', '%', ''], [(15, 8), (18, 9), (11, 10)], [False, True, True, False], 54, False, [False, False, False, False], 2427, 'East', (9, 10))
Element 24: (1, (9, 10), ['', '%', '%', 'G'], [(14, 8), (18, 10), (10, 10)], [False, True, True, False], 52, False, [False, False, False, False], 2426, 'West', (8, 10))
Element 25: (1, (8, 10), ['', '%', '%', 'G'], [(13, 8), (17, 10), (9, 10)], [False, True, True, False], 50, False, [False, False, False, False], 2425, 'East', (9, 10))
Element 26: (1, (9, 10), ['G', '%', '%', ''], [(13, 9), (16, 10), (8, 10)], [False, True, True, False], 48, False, [False, False, False, False], 2424, 'East', (10, 10))
Element 27: (1, (10, 10), ['', '%', '%', ''], [(13, 10), (15, 10), (7, 10)], [False, True, True, False], 46, False, [False, False, False, False], 2423, 'West', (9, 10))
Element 28: (1, (9, 10), ['', '%', '%', ''], [(12, 10), (15, 9), (6, 10)], [False, True, True, False], 44, False, [False, False, False, False], 2422, 'Stop', (9, 10))
Element 29: (1, (9, 10), ['', '%', '%', ''], [(11, 10), (15, 8), (6, 9)], [False, True, True, False], 42, False, [False, False, False, False], 2421, 'Stop', (9, 10))
Element 30: (1, (9, 10), ['', '%', '%', 'G'], [(10, 10), (16, 8), (6, 8)], [False, True, True, False], 40, False, [False, False, False, False], 2420, 'Stop', (9, 10))
Element 31: (1, (9, 10), ['', '%', '%', ''], [(11, 10), (16, 7), (6, 7)], [False, True, True, False], 38, False, [False, False, False, False], 2429, 'Stop', (9, 10))
Element 32: (1, (9, 10), ['', '%', '%', ''], [(12, 10), (16, 8), (6, 6)], [False, True, True, False], 36, False, [False, False, False, False], 2438, 'Stop', (9, 10))
Element 33: (1, (9, 10), ['', '%', '%', ''], [(13, 10), (15, 8), (6, 5)], [False, True, True, False], 34, False, [False, False, False, False], 2447, 'Stop', (9, 10))
Element 34: (1, (9, 10), ['', '%', '%', ''], [(13, 9), (14, 8), (7, 5)], [False, True, True, False], 32, False, [False, False, False, False], 3446, 'Stop', (9, 10))
Element 35: (1, (9, 10), ['', '%', '%', ''], [(13, 10), (13, 8), (7, 4)], [False, True, True, False], 30, False, [False, False, False, False], 3455, 'Stop', (9, 10))
Element 36: (1, (9, 10), ['', '%', '%', ''], [(13, 9), (13, 9), (6, 4)], [False, True, True, False], 28, False, [False, False, False, False], 3464, 'Stop', (9, 10))
Element 37: (1, (9, 10), ['', '%', '%', ''], [(13, 8), (13, 10), (6, 3)], [False, True, True, False], 26, False, [False, False, False, False], 3473, 'Stop', (9, 10))
Element 38: (1, (9, 10), ['', '%', '%', ''], [(12, 8), (12, 10), (6, 2)], [False, True, True, False], 24, False, [False, False, False, False], 3482, 'Stop', (9, 10))
Element 39: (1, (9, 10), ['', '%', '%', ''], [(11, 8), (11, 10), (7, 2)], [False, True, True, False], 22, False, [False, False, False, False], 3491, 'Stop', (9, 10))
Element 40: (1, (9, 10), ['', '%', '%', 'G'], [(10, 8), (10, 10), (8, 2)], [False, True, True, False], 20, False, [False, False, False, False], 3500, 'Stop', (9, 10))
Element 41: (1, (9, 10), ['', '%', '%', ''], [(10, 7), (11, 10), (9, 2)], [False, True, True, False], 18, False, [False, False, False, False], 3509, 'Stop', (9, 10))
Element 42: (1, (9, 10), ['', '%', '%', ''], [(10, 6), (12, 10), (10, 2)], [False, True, True, False], 16, False, [False, False, False, False], 3518, 'Stop', (9, 10))
