Element 1: (0, (4, 1), ['.', '%', '.', '%'], [(6, 9), (10, 8), (13, 6)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (4, 2))
Element 2: (0, (4, 2), ['.', '', '.', '%'], [(6, 10), (11, 8), (14, 6)], [False, False, False, True], 96, False, [True, False, True, False], 39, 'North', (4, 3))
Element 3: (0, (4, 3), ['%', '', '.', '%'], [(7, 10), (12, 8), (15, 6)], [True, False, False, True], 94, False, [False, False, True, False], 78, 'North', (4, 4))
Element 4: (0, (4, 4), ['.', '', '%', '.'], [(8, 10), (13, 8), (16, 6)], [False, False, True, False], 92, False, [True, False, False, True], 117, 'East', (5, 4))
Element 5: (0, (5, 4), ['', '%', '%', '.'], [(9, 10), (14, 8), (17, 6)], [False, True, True, False], 90, False, [False, False, False, True], 156, 'East', (6, 4))
Element 6: (0, (6, 4), ['', '.', '.', '.'], [(10, 10), (15, 8), (18, 6)], [False, False, False, False], 88, False, [False, True, True, True], 195, 'East', (7, 4))
Element 7: (0, (7, 4), ['', '%', 'F', ''], [(11, 10), (16, 8), (18, 7)], [False, True, False, False], 86, False, [False, False, False, False], 1224, 'North', (7, 5))
Element 8: (0, (7, 5), ['.', '', '%', '%'], [(12, 10), (16, 7), (18, 8)], [False, False, True, True], 84, False, [True, False, False, False], 3243, 'West', (6, 5))
Element 9: (0, (6, 5), ['%', '', '.', ''], [(13, 10), (16, 6), (18, 9)], [True, False, False, False], 82, False, [False, False, True, False], 3272, 'North', (6, 6))
Element 10: (0, (6, 6), ['.', '', '.', '%'], [(13, 9), (16, 5), (18, 10)], [False, False, False, True], 80, False, [True, False, True, False], 3311, 'North', (6, 7))
Element 11: (0, (6, 7), ['%', '', '.', '%'], [(13, 8), (16, 4), (17, 10)], [True, False, False, True], 78, False, [False, False, True, False], 3340, 'North', (6, 8))
Element 12: (0, (6, 8), ['.', '', '', '.'], [(13, 7), (17, 4), (16, 10)], [False, False, False, False], 76, False, [True, False, False, True], 3379, 'East', (7, 8))
Element 13: (0, (7, 8), ['', '%', '%', '.'], [(13, 6), (16, 4), (15, 10)], [False, True, True, False], 74, False, [False, False, False, True], 3398, 'East', (8, 8))
Element 14: (0, (8, 8), ['', '%', '%', '.'], [(13, 5), (15, 4), (15, 9)], [False, True, True, False], 72, False, [False, False, False, True], 3437, 'East', (9, 8))
Element 15: (0, (9, 8), ['', '', '%', ''], [(13, 4), (15, 3), (15, 8)], [False, False, True, False], 70, False, [False, False, False, False], 3466, 'East', (10, 8))
Element 16: (0, (10, 8), ['', '', '%', ''], [(14, 4), (15, 2), (16, 8)], [False, False, True, False], 68, False, [False, False, False, False], 3485, 'East', (11, 8))
Element 17: (0, (11, 8), ['', '%', '%', ''], [(15, 4), (16, 2), (16, 7)], [False, True, True, False], 66, False, [False, False, False, False], 3494, 'East', (12, 8))
Element 18: (0, (12, 8), ['', '%', '%', ''], [(16, 4), (17, 2), (16, 8)], [False, True, True, False], 64, False, [False, False, False, False], 3503, 'East', (13, 8))
Element 19: (0, (13, 8), ['', '', '', ''], [(17, 4), (17, 1), (15, 8)], [False, False, False, False], 62, False, [False, False, False, False], 3512, 'East', (14, 8))
Element 20: (0, (14, 8), ['', '%', '%', ''], [(16, 4), (18, 1), (15, 9)], [False, True, True, False], 60, False, [False, False, False, False], 3521, 'East', (15, 8))
Element 21: (0, (15, 8), ['', '%', '', ''], [(16, 5), (18, 2), (15, 10)], [False, True, False, False], 58, False, [False, False, False, False], 3520, 'East', (16, 8))
Element 22: (0, (16, 8), ['', '', '%', '%'], [(16, 6), (18, 3), (15, 9)], [False, False, True, True], 56, False, [False, False, False, False], 3529, 'South', (16, 7))
Element 23: (0, (16, 7), ['%', '', '', '%'], [(17, 6), (18, 2), (15, 10)], [True, False, False, True], 54, False, [False, False, False, False], 3528, 'South', (16, 6))
Element 24: (0, (16, 6), ['', '', '', ''], [(18, 6), (18, 1), (16, 10)], [False, False, False, False], 52, False, [False, False, False, False], 3527, 'East', (17, 6))
Element 25: (0, (17, 6), ['', '%', '%', ''], [(18, 5), (17, 1), (17, 10)], [False, True, True, False], 50, False, [False, False, False, False], 3536, 'East', (18, 6))
Element 26: (0, (18, 6), ['', 'G', '', '%'], [(18, 5), (16, 1), (18, 10)], [False, False, False, True], 48, False, [False, False, False, False], 3545, 'North', (18, 7))
Element 27: (0, (18, 7), ['%', 'G', '', '%'], [(18, 6), (15, 1), (18, 9)], [True, False, False, True], 46, False, [False, False, False, False], 3554, 'North', (18, 8))
Element 28: (0, (18, 8), ['%', '', '', '%'], [(18, 6), (16, 1), (18, 10)], [True, False, False, True], 44, False, [False, False, False, False], 3553, 'North', (18, 9))
Element 29: (0, (18, 9), ['%', '', '', '%'], [(17, 6), (17, 1), (18, 9)], [True, False, False, True], 42, False, [False, False, False, False], 3552, 'North', (18, 10))
Element 30: (0, (18, 10), ['', '', '%', '%'], [(16, 6), (17, 2), (18, 8)], [False, False, True, True], 40, False, [False, False, False, False], 3551, 'West', (17, 10))
Element 31: (0, (17, 10), ['', '%', '%', ''], [(15, 6), (18, 2), (18, 7)], [False, True, True, False], 38, False, [False, False, False, False], 3550, 'West', (16, 10))
Element 32: (0, (16, 10), ['', '%', '%', ''], [(14, 6), (17, 2), (18, 6)], [False, True, True, False], 36, False, [False, False, False, False], 3549, 'West', (15, 10))
