Element 1: (3, (15, 1), ['%', '%', '.', '.'], [(9, 10), (1, 5), (10, 1)], [True, True, False, False], 98, False, [False, False, True, True], 29, 'East', (16, 1))
Element 2: (3, (16, 1), ['', '%', '.', '.'], [(10, 10), (1, 6), (11, 1)], [False, True, False, False], 96, False, [False, False, True, True], 1058, 'East', (17, 1))
Element 3: (3, (17, 1), ['', '%', '.', '.'], [(11, 10), (2, 6), (12, 1)], [False, True, False, False], 94, False, [False, False, True, True], 2087, 'East', (18, 1))
Element 4: (3, (18, 1), ['', '%', '', '%'], [(12, 10), (3, 6), (13, 1)], [False, True, False, True], 92, False, [False, False, False, False], 3116, 'North', (18, 2))
Element 5: (3, (18, 2), ['.', '', '.', '%'], [(13, 10), (4, 6), (13, 2)], [False, False, False, True], 90, False, [True, False, True, False], 3145, 'North', (18, 3))
Element 6: (3, (18, 3), ['%', '', '%', '%'], [(13, 9), (5, 6), (13, 3)], [True, False, True, True], 88, False, [False, False, False, False], 3184, 'South', (18, 2))
Element 7: (3, (18, 2), ['.', '', '', '%'], [(13, 8), (6, 6), (13, 4)], [False, False, False, True], 86, False, [True, False, False, False], 3213, 'West', (17, 2))
Element 8: (3, (17, 2), ['.', '', '%', ''], [(14, 8), (6, 7), (14, 4)], [False, False, True, False], 84, False, [True, False, False, False], 3252, 'West', (16, 2))
Element 9: (3, (16, 2), ['.', '', '%', ''], [(15, 8), (6, 8), (15, 4)], [False, False, True, False], 82, False, [True, False, False, False], 3291, 'West', (15, 2))
Element 10: (3, (15, 2), ['%', '', '.', ''], [(16, 8), (7, 8), (16, 4)], [True, False, False, False], 80, False, [False, False, True, False], 3330, 'North', (15, 3))
Element 11: (3, (15, 3), ['%', '', '', '%'], [(16, 7), (8, 8), (17, 4)], [True, False, False, True], 78, False, [False, False, False, False], 3369, 'North', (15, 4))
Element 12: (3, (15, 4), ['', '', '%', 'G'], [(16, 6), (9, 8), (16, 4)], [False, False, True, False], 76, False, [False, False, False, False], 3388, 'West', (14, 4))
