Element 1: (1, (4, 10), ['.', '.', '%', '%'], [(10, 1), (6, 8), (17, 2)], [False, False, True, True], 98, False, [True, True, False, False], 9, 'South', (4, 9))
Element 2: (1, (4, 9), ['%', '.', '', '%'], [(11, 1), (7, 8), (17, 1)], [True, False, False, True], 96, False, [False, True, False, False], 1038, 'South', (4, 8))
Element 3: (1, (4, 8), ['.', '%', '', '.'], [(12, 1), (8, 8), (18, 1)], [False, True, False, False], 94, False, [True, False, False, True], 1077, 'East', (5, 8))
Element 4: (1, (5, 8), ['', '%', '%', ''], [(13, 1), (9, 8), (18, 2)], [False, True, True, False], 92, False, [False, False, False, False], 1106, 'East', (6, 8))
Element 5: (1, (6, 8), ['', '.', '.', ''], [(13, 2), (10, 8), (18, 3)], [False, False, False, False], 90, False, [False, True, True, False], 1135, 'North', (6, 9))
Element 6: (1, (6, 9), ['%', '', '.', '%'], [(13, 3), (11, 8), (18, 2)], [True, False, False, True], 88, False, [False, False, True, False], 1164, 'North', (6, 10))
Element 7: (1, (6, 10), ['%', '', '%', '.'], [(13, 4), (12, 8), (18, 1)], [True, False, True, False], 86, False, [False, False, False, True], 1193, 'East', (7, 10))
Element 8: (1, (7, 10), ['', '%', '%', '.'], [(14, 4), (13, 8), (17, 1)], [False, True, True, False], 84, False, [False, False, False, True], 1222, 'East', (8, 10))
Element 9: (1, (8, 10), ['', '%', '%', '.'], [(15, 4), (14, 8), (16, 1)], [False, True, True, False], 82, False, [False, False, False, True], 1261, 'East', (9, 10))
Element 10: (1, (9, 10), ['', '%', '%', '.'], [(16, 4), (15, 8), (16, 2)], [False, True, True, False], 80, False, [False, False, False, True], 1300, 'East', (10, 10))
Element 11: (1, (10, 10), ['', '%', '%', 'F'], [(17, 4), (16, 8), (15, 2)], [False, True, True, False], 78, False, [False, False, False, False], 1339, 'East', (11, 10))
Element 12: (1, (11, 10), ['', '%', '%', 'F'], [(16, 4), (16, 7), (15, 3)], [False, True, True, False], 76, False, [False, False, False, False], 2358, 'East', (12, 10))
Element 13: (1, (12, 10), ['', '%', '%', '.'], [(16, 5), (16, 6), (15, 4)], [False, True, True, False], 74, False, [False, False, False, True], 3377, 'East', (13, 10))
Element 14: (1, (13, 10), ['', '.', '%', '%'], [(16, 6), (17, 6), (16, 4)], [False, False, True, True], 72, False, [False, True, False, False], 3396, 'South', (13, 9))
Element 15: (1, (13, 9), ['%', '', '', '%'], [(15, 6), (18, 6), (17, 4)], [True, False, False, True], 70, False, [False, False, False, False], 3425, 'South', (13, 8))
Element 16: (1, (13, 8), ['', '.', '', ''], [(14, 6), (18, 7), (16, 4)], [False, False, False, False], 68, False, [False, True, False, False], 3444, 'South', (13, 7))
Element 17: (1, (13, 7), ['%', 'G', '', '%'], [(13, 6), (18, 8), (16, 5)], [True, False, False, True], 66, False, [False, False, False, False], 3473, 'North', (13, 8))
Element 18: (1, (13, 8), ['', '', '', ''], [(13, 5), (18, 9), (16, 6)], [False, False, False, False], 64, False, [False, False, False, False], 3492, 'East', (14, 8))
Element 19: (1, (14, 8), ['', '%', '%', ''], [(13, 6), (18, 10), (17, 6)], [False, True, True, False], 62, False, [False, False, False, False], 3501, 'East', (15, 8))
Element 20: (1, (15, 8), ['', '%', '.', ''], [(13, 7), (17, 10), (18, 6)], [False, True, False, False], 60, False, [False, False, True, False], 3510, 'North', (15, 9))
Element 21: (1, (15, 9), ['%', '', '.', '%'], [(13, 8), (16, 10), (18, 5)], [True, False, False, True], 58, False, [False, False, True, False], 3539, 'North', (15, 10))
