Element 1: (2, (15, 10), ['%', '.', '%', '.'], [(7, 10), (11, 1), (17, 1)], [True, False, True, False], 98, False, [False, True, False, True], 1009, 'East', (16, 10))
Element 2: (2, (16, 10), ['', '%', '%', '.'], [(8, 10), (12, 1), (18, 1)], [False, True, True, False], 96, False, [False, False, False, True], 1048, 'East', (17, 10))
Element 3: (2, (17, 10), ['', '%', '%', '.'], [(9, 10), (13, 1), (18, 2)], [False, True, True, False], 94, False, [False, False, False, True], 1077, 'East', (18, 10))
Element 4: (2, (18, 10), ['', '.', '%', '%'], [(10, 10), (13, 2), (18, 3)], [False, False, True, True], 92, False, [False, True, False, False], 1116, 'South', (18, 9))
Element 5: (2, (18, 9), ['%', '.', '', '%'], [(11, 10), (13, 3), (18, 2)], [True, False, False, True], 90, False, [False, True, False, False], 2135, 'South', (18, 8))
Element 6: (2, (18, 8), ['%', '.', '', '%'], [(12, 10), (13, 4), (17, 2)], [True, False, False, True], 88, False, [False, True, False, False], 3164, 'South', (18, 7))
Element 7: (2, (18, 7), ['%', '.', '', '%'], [(13, 10), (14, 4), (16, 2)], [True, False, False, True], 86, False, [False, True, False, False], 3203, 'South', (18, 6))
Element 8: (2, (18, 6), ['.', '.', '', '%'], [(13, 9), (15, 4), (16, 1)], [False, False, False, True], 84, False, [True, True, False, False], 3242, 'South', (18, 5))
Element 9: (2, (18, 5), ['%', '%', '', '%'], [(13, 8), (16, 4), (15, 1)], [True, True, False, True], 82, False, [False, False, False, False], 3281, 'North', (18, 6))
Element 10: (2, (18, 6), ['.', '', '', '%'], [(14, 8), (17, 4), (15, 2)], [False, False, False, True], 80, False, [True, False, False, False], 3310, 'West', (17, 6))
Element 11: (2, (17, 6), ['.', '%', '%', ''], [(15, 8), (16, 4), (15, 3)], [False, True, True, False], 78, False, [True, False, False, False], 3339, 'West', (16, 6))
Element 12: (2, (16, 6), ['.', 'G', '.', ''], [(16, 8), (16, 5), (15, 4)], [False, False, False, False], 76, False, [True, False, True, False], 3368, 'North', (16, 7))
Element 13: (2, (16, 7), ['%', 'G', '', '%'], [(15, 8), (16, 6), (16, 4)], [True, False, False, True], 74, False, [False, False, False, False], 3377, 'North', (16, 8))
Element 14: (2, (16, 8), ['', '', '%', '%'], [(15, 9), (15, 6), (17, 4)], [False, False, True, True], 72, False, [False, False, False, False], 3396, 'West', (15, 8))
Element 15: (2, (15, 8), ['', '%', '', ''], [(15, 10), (14, 6), (16, 4)], [False, True, False, False], 70, False, [False, False, False, False], 3405, 'North', (15, 9))
Element 16: (2, (15, 9), ['%', '', '', '%'], [(16, 10), (13, 6), (16, 5)], [True, False, False, True], 68, False, [False, False, False, False], 3414, 'South', (15, 8))
Element 17: (2, (15, 8), ['', '%', '', ''], [(17, 10), (13, 7), (16, 6)], [False, True, False, False], 66, False, [False, False, False, False], 3423, 'West', (14, 8))
Element 18: (2, (14, 8), ['G', '%', '%', ''], [(18, 10), (13, 8), (17, 6)], [False, True, True, False], 64, False, [False, False, False, False], 3422, 'East', (15, 8))
Element 19: (2, (15, 8), ['', '%', '', ''], [(18, 9), (12, 8), (18, 6)], [False, True, False, False], 62, False, [False, False, False, False], 3431, 'East', (16, 8))
Element 20: (2, (16, 8), ['', '', '%', '%'], [(18, 8), (11, 8), (18, 7)], [False, False, True, True], 60, False, [False, False, False, False], 3440, 'South', (16, 7))
Element 21: (2, (16, 7), ['%', '', '', '%'], [(18, 7), (10, 8), (18, 6)], [True, False, False, True], 58, False, [False, False, False, False], 3449, 'South', (16, 6))
Element 22: (2, (16, 6), ['', '', '', ''], [(18, 6), (9, 8), (18, 5)], [False, False, False, False], 56, False, [False, False, False, False], 3458, 'West', (15, 6))
Element 23: (2, (15, 6), ['', '%', '%', ''], [(17, 6), (8, 8), (18, 5)], [False, True, True, False], 54, False, [False, False, False, False], 3467, 'West', (14, 6))
Element 24: (2, (14, 6), ['', '%', '%', ''], [(16, 6), (7, 8), (18, 6)], [False, True, True, False], 52, False, [False, False, False, False], 3476, 'West', (13, 6))
Element 25: (2, (13, 6), ['%', '.', '', ''], [(16, 7), (6, 8), (17, 6)], [True, False, False, False], 50, False, [False, True, False, False], 3485, 'South', (13, 5))
Element 26: (2, (13, 5), ['%', '', '', '%'], [(16, 8), (6, 9), (16, 6)], [True, False, False, True], 48, False, [False, False, False, False], 3504, 'South', (13, 4))
Element 27: (2, (13, 4), ['.', '', '', ''], [(16, 7), (6, 10), (16, 6)], [False, False, False, False], 46, False, [True, False, False, False], 3503, 'West', (12, 4))
Element 28: (2, (12, 4), ['.', '%', '%', ''], [(16, 6), (7, 10), (15, 6)], [False, True, True, False], 44, False, [True, False, False, False], 3512, 'West', (11, 4))
Element 29: (2, (11, 4), ['.', '%', '%', ''], [(15, 6), (8, 10), (14, 6)], [False, True, True, False], 42, False, [True, False, False, False], 3521, 'West', (10, 4))
Element 30: (2, (10, 4), ['.', '%', '%', ''], [(14, 6), (9, 10), (13, 6)], [False, True, True, False], 40, False, [True, False, False, False], 3530, 'West', (9, 4))
Element 31: (2, (9, 4), ['', '%', '%', ''], [(13, 6), (10, 10), (13, 7)], [False, True, True, False], 38, False, [False, False, False, False], 3539, 'West', (8, 4))
Element 32: (2, (8, 4), ['.', '%', '%', ''], [(13, 7), (11, 10), (13, 8)], [False, True, True, False], 36, False, [True, False, False, False], 3538, 'West', (7, 4))
Element 33: (2, (7, 4), ['.', '%', 'F', ''], [(13, 6), (12, 10), (14, 8)], [False, True, False, False], 34, False, [True, False, False, False], 3547, 'North', (7, 5))
Element 34: #1#
