Element 1: (2, (6, 1), ['%', '%', '.', '.'], [(15, 6), (1, 5), (13, 8)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (7, 1))
Element 2: (2, (7, 1), ['', '%', '.', '.'], [(16, 6), (1, 6), (14, 8)], [False, True, False, False], 96, False, [False, False, True, True], 58, 'East', (8, 1))
Element 3: (2, (8, 1), ['', '%', '.', '.'], [(17, 6), (2, 6), (15, 8)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (9, 1))
Element 4: (2, (9, 1), ['', '%', '.', '.'], [(18, 6), (3, 6), (16, 8)], [False, True, False, False], 92, False, [False, False, True, True], 136, 'East', (10, 1))
Element 5: (2, (10, 1), ['', '%', '.', 'F'], [(18, 7), (4, 6), (16, 7)], [False, True, False, False], 90, False, [False, False, True, False], 175, 'East', (11, 1))
Element 6: (2, (11, 1), ['', '%', '.', '.'], [(18, 8), (5, 6), (16, 6)], [False, True, False, False], 88, False, [False, False, True, True], 1194, 'East', (12, 1))
Element 7: (2, (12, 1), ['', '%', '.', '.'], [(18, 9), (6, 6), (16, 5)], [False, True, False, False], 86, False, [False, False, True, True], 1233, 'East', (13, 1))
Element 8: (2, (13, 1), ['', '%', '.', '%'], [(18, 10), (6, 7), (16, 4)], [False, True, False, True], 84, False, [False, False, True, False], 1272, 'North', (13, 2))
Element 9: (2, (13, 2), ['.', '', '.', '%'], [(17, 10), (6, 8), (17, 4)], [False, False, False, True], 82, False, [True, False, True, False], 1311, 'North', (13, 3))
Element 10: (2, (13, 3), ['%', '', '.', '%'], [(16, 10), (7, 8), (16, 4)], [True, False, False, True], 80, False, [False, False, True, False], 1340, 'North', (13, 4))
Element 11: (2, (13, 4), ['.', '', '.', '.'], [(15, 10), (8, 8), (15, 4)], [False, False, False, False], 78, False, [True, False, True, True], 1379, 'East', (14, 4))
Element 12: (2, (14, 4), ['', '%', '%', ''], [(15, 9), (9, 8), (15, 3)], [False, True, True, False], 76, False, [False, False, False, False], 1418, 'East', (15, 4))
Element 13: (2, (15, 4), ['', '', '%', ''], [(15, 8), (10, 8), (15, 2)], [False, False, True, False], 74, False, [False, False, False, False], 1437, 'East', (16, 4))
Element 14: (2, (16, 4), ['', '%', '', ''], [(16, 8), (11, 8), (16, 2)], [False, True, False, False], 72, False, [False, False, False, False], 1456, 'East', (17, 4))
Element 15: (2, (17, 4), ['', '%', '%', '%'], [(16, 7), (12, 8), (17, 2)], [False, True, True, True], 70, False, [False, False, False, False], 1475, 'West', (16, 4))
Element 16: (2, (16, 4), ['', '%', '', ''], [(16, 8), (13, 8), (17, 1)], [False, True, False, False], 68, False, [False, False, False, False], 1484, 'North', (16, 5))
Element 17: (2, (16, 5), ['%', '', '', '%'], [(15, 8), (13, 9), (18, 1)], [True, False, False, True], 66, False, [False, False, False, False], 1503, 'North', (16, 6))
Element 18: (2, (16, 6), ['', '', '', ''], [(14, 8), (13, 10), (18, 2)], [False, False, False, False], 64, False, [False, False, False, False], 1512, 'East', (17, 6))
Element 19: (2, (17, 6), ['', '%', '%', ''], [(13, 8), (12, 10), (18, 3)], [False, True, True, False], 62, False, [False, False, False, False], 2521, 'East', (18, 6))
Element 20: (2, (18, 6), ['', '.', '', '%'], [(13, 7), (11, 10), (18, 2)], [False, False, False, True], 60, False, [False, True, False, False], 3530, 'South', (18, 5))
Element 21: (2, (18, 5), ['%', '%', '', '%'], [(13, 6), (10, 10), (18, 1)], [True, True, False, True], 58, False, [False, False, False, False], 3559, 'North', (18, 6))
Element 22: (2, (18, 6), ['', '', '', '%'], [(13, 5), (9, 10), (17, 1)], [False, False, False, True], 56, False, [False, False, False, False], 3578, 'North', (18, 7))
Element 23: (2, (18, 7), ['%', '', '', '%'], [(13, 4), (8, 10), (16, 1)], [True, False, False, True], 54, False, [False, False, False, False], 3597, 'North', (18, 8))
Element 24: (2, (18, 8), ['%', '', '', '%'], [(12, 4), (7, 10), (15, 1)], [True, False, False, True], 52, False, [False, False, False, False], 3626, 'North', (18, 9))
Element 25: (2, (18, 9), ['%', '', '', '%'], [(11, 4), (6, 10), (16, 1)], [True, False, False, True], 50, False, [False, False, False, False], 3645, 'North', (18, 10))
Element 26: (2, (18, 10), ['', '', '%', '%'], [(10, 4), (6, 9), (17, 1)], [False, False, True, True], 48, False, [False, False, False, False], 3664, 'West', (17, 10))
Element 27: (2, (17, 10), ['', '%', '%', ''], [(9, 4), (6, 10), (17, 2)], [False, True, True, False], 46, False, [False, False, False, False], 3673, 'West', (16, 10))
Element 28: (2, (16, 10), ['', '%', '%', ''], [(8, 4), (7, 10), (18, 2)], [False, True, True, False], 44, False, [False, False, False, False], 3672, 'West', (15, 10))
Element 29: (2, (15, 10), ['%', '', '%', ''], [(7, 4), (8, 10), (17, 2)], [True, False, True, False], 42, False, [False, False, False, False], 3681, 'South', (15, 9))
Element 30: #1#
