Element 1: (0, (15, 10), ['%', '.', '%', '.'], [(13, 9), (18, 5), (18, 8)], [True, False, True, False], 98, False, [False, True, False, True], 0, 'East', (16, 10))
Element 2: (0, (16, 10), ['', '%', '%', '.'], [(13, 10), (18, 6), (18, 9)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (17, 10))
Element 3: (0, (17, 10), ['', '%', '%', 'G'], [(12, 10), (18, 7), (18, 10)], [False, True, True, False], 94, False, [False, False, False, False], 1068, 'West', (16, 10))
Element 4: (0, (16, 10), ['', '%', '%', 'G'], [(11, 10), (18, 8), (17, 10)], [False, True, True, False], 92, False, [False, False, False, False], 2067, 'West', (15, 10))
Element 5: (0, (15, 10), ['%', '.', '%', 'G'], [(10, 10), (18, 9), (16, 10)], [True, False, True, False], 90, False, [False, True, False, False], 2076, 'South', (15, 9))
Element 6: (0, (15, 9), ['%', '.', 'G', '%'], [(9, 10), (18, 10), (15, 10)], [True, False, False, True], 88, False, [False, True, False, False], 2095, 'South', (15, 8))
Element 7: (0, (15, 8), ['.', '%', 'G', '.'], [(8, 10), (17, 10), (15, 9)], [False, True, False, False], 86, False, [True, False, False, True], 2114, 'East', (16, 8))
Element 8: (0, (16, 8), ['G', '.', '%', '%'], [(7, 10), (16, 10), (15, 8)], [False, False, True, True], 84, False, [False, True, False, False], 2133, 'South', (16, 7))
Element 9: (0, (16, 7), ['%', '.', '', '%'], [(6, 10), (15, 10), (14, 8)], [True, False, False, True], 82, False, [False, True, False, False], 2162, 'South', (16, 6))
Element 10: (0, (16, 6), ['.', '.', '', '.'], [(6, 9), (15, 9), (13, 8)], [False, False, False, False], 80, False, [True, True, False, True], 2191, 'East', (17, 6))
Element 11: (0, (17, 6), ['', '%', '%', ''], [(6, 8), (15, 8), (13, 7)], [False, True, True, False], 78, False, [False, False, False, False], 2220, 'East', (18, 6))
Element 12: (0, (18, 6), ['', '', '', '%'], [(7, 8), (16, 8), (13, 6)], [False, False, False, True], 76, False, [False, False, False, False], 2239, 'North', (18, 7))
Element 13: (0, (18, 7), ['%', '', '', '%'], [(8, 8), (16, 7), (14, 6)], [True, False, False, True], 74, False, [False, False, False, False], 2258, 'North', (18, 8))
Element 14: (0, (18, 8), ['%', '', '', '%'], [(9, 8), (16, 6), (15, 6)], [True, False, False, True], 72, False, [False, False, False, False], 2277, 'North', (18, 9))
Element 15: (0, (18, 9), ['%', '', '', '%'], [(10, 8), (16, 5), (16, 6)], [True, False, False, True], 70, False, [False, False, False, False], 2296, 'North', (18, 10))
Element 16: (0, (18, 10), ['', '', '%', '%'], [(11, 8), (16, 4), (17, 6)], [False, False, True, True], 68, False, [False, False, False, False], 2315, 'South', (18, 9))
Element 17: (0, (18, 9), ['%', '', '', '%'], [(12, 8), (17, 4), (18, 6)], [True, False, False, True], 66, False, [False, False, False, False], 2334, 'South', (18, 8))
Element 18: (0, (18, 8), ['%', 'G', '', '%'], [(13, 8), (16, 4), (18, 7)], [True, False, False, True], 64, False, [False, False, False, False], 2333, 'North', (18, 9))
Element 19: (0, (18, 9), ['%', '', '', '%'], [(14, 8), (15, 4), (18, 6)], [True, False, False, True], 62, False, [False, False, False, False], 2342, 'South', (18, 8))
Element 20: (0, (18, 8), ['%', '', '', '%'], [(15, 8), (15, 3), (18, 5)], [True, False, False, True], 60, False, [False, False, False, False], 2351, 'South', (18, 7))
Element 21: (0, (18, 7), ['%', 'G', '', '%'], [(16, 8), (15, 2), (18, 6)], [True, False, False, True], 58, False, [False, False, False, False], 2360, 'North', (18, 8))
Element 22: (0, (18, 8), ['%', '', '', '%'], [(16, 7), (16, 2), (17, 6)], [True, False, False, True], 56, False, [False, False, False, False], 2369, 'South', (18, 7))
Element 23: (0, (18, 7), ['%', 'G', '', '%'], [(16, 6), (17, 2), (18, 6)], [True, False, False, True], 54, False, [False, False, False, False], 2378, 'North', (18, 8))
Element 24: (0, (18, 8), ['%', 'G', '', '%'], [(17, 6), (17, 1), (18, 7)], [True, False, False, True], 52, False, [False, False, False, False], 2387, 'South', (18, 7))
Element 25: (0, (18, 7), ['%', 'G', '', '%'], [(18, 6), (18, 1), (18, 6)], [True, False, False, True], 50, False, [False, False, False, False], 2396, 'South', (18, 6))
Element 26: (0, (18, 6), ['', 'G', 'G', '%'], [(18, 7), (18, 2), (18, 5)], [False, False, False, True], 48, False, [False, False, False, False], 2395, 'West', (17, 6))
Element 27: (0, (17, 6), ['', '%', '%', 'G'], [(18, 8), (18, 3), (18, 6)], [False, True, True, False], 46, False, [False, False, False, False], 2404, 'West', (16, 6))
Element 28: (0, (16, 6), ['', '', '', 'G'], [(18, 9), (18, 2), (17, 6)], [False, False, False, False], 44, False, [False, False, False, False], 2403, 'North', (16, 7))
Element 29: (0, (16, 7), ['%', 'G', '', '%'], [(18, 10), (18, 1), (16, 6)], [True, False, False, True], 42, False, [False, False, False, False], 2402, 'North', (16, 8))
Element 30: (0, (16, 8), ['', '', '%', '%'], [(17, 10), (17, 1), (15, 6)], [False, False, True, True], 40, False, [False, False, False, False], 2401, 'West', (15, 8))
Element 31: (0, (15, 8), ['', '%', '', ''], [(16, 10), (16, 1), (15, 6)], [False, True, False, False], 38, False, [False, False, False, False], 2410, 'West', (14, 8))
Element 32: (0, (14, 8), ['', '%', '%', ''], [(15, 10), (15, 1), (14, 6)], [False, True, True, False], 36, False, [False, False, False, False], 2419, 'West', (13, 8))
Element 33: (0, (13, 8), ['', '', '', ''], [(15, 9), (16, 1), (14, 6)], [False, False, False, False], 34, False, [False, False, False, False], 2418, 'North', (13, 9))
Element 34: (0, (13, 9), ['%', '', '', '%'], [(15, 10), (17, 1), (14, 6)], [True, False, False, True], 32, False, [False, False, False, False], 2417, 'North', (13, 10))
Element 35: (0, (13, 10), ['', '', '%', '%'], [(16, 10), (17, 2), (14, 6)], [False, False, True, True], 30, False, [False, False, False, False], 2416, 'West', (12, 10))
Element 36: (0, (12, 10), ['', '%', '%', ''], [(17, 10), (18, 2), (14, 6)], [False, True, True, False], 28, False, [False, False, False, False], 2415, 'West', (11, 10))
Element 37: (0, (11, 10), ['', '%', '%', ''], [(18, 10), (17, 2), (14, 6)], [False, True, True, False], 26, False, [False, False, False, False], 2414, 'West', (10, 10))
Element 38: (0, (10, 10), ['', '%', '%', ''], [(18, 9), (16, 2), (14, 6)], [False, True, True, False], 24, False, [False, False, False, False], 2413, 'West', (9, 10))
Element 39: (0, (9, 10), ['', '%', '%', ''], [(18, 8), (16, 1), (14, 6)], [False, True, True, False], 22, False, [False, False, False, False], 2412, 'West', (8, 10))
Element 40: (0, (8, 10), ['', '%', '%', ''], [(18, 7), (16, 2), (14, 6)], [False, True, True, False], 20, False, [False, False, False, False], 2411, 'West', (7, 10))
Element 41: (0, (7, 10), ['', '%', '%', ''], [(18, 6), (15, 2), (14, 6)], [False, True, True, False], 18, False, [False, False, False, False], 2410, 'West', (6, 10))
Element 42: (0, (6, 10), ['%', '', '%', ''], [(18, 5), (15, 1), (14, 6)], [True, False, True, False], 16, False, [False, False, False, False], 2409, 'South', (6, 9))
Element 43: (0, (6, 9), ['%', '', '', '%'], [(18, 6), (15, 2), (14, 6)], [True, False, False, True], 14, False, [False, False, False, False], 2408, 'South', (6, 8))
Element 44: (0, (6, 8), ['.', '.', '', ''], [(17, 6), (15, 3), (14, 6)], [False, False, False, False], 12, False, [True, True, False, False], 2407, 'South', (6, 7))
Element 45: (0, (6, 7), ['%', '.', '', '%'], [(16, 6), (15, 4), (14, 6)], [True, False, False, True], 10, False, [False, True, False, False], 2416, 'South', (6, 6))
Element 46: (0, (6, 6), ['.', '.', '', '%'], [(16, 5), (14, 4), (14, 6)], [False, False, False, True], 8, False, [True, True, False, False], 2435, 'South', (6, 5))
Element 47: (0, (6, 5), ['%', '.', '', 'F'], [(16, 4), (13, 4), (14, 6)], [True, False, False, False], 6, False, [False, True, False, False], 2454, 'East', (7, 5))
Element 48: (0, (7, 5), ['', '.', '%', '%'], [(17, 4), (13, 5), (14, 6)], [False, False, True, True], 4, False, [False, True, False, False], 3463, 'South', (7, 4))
Element 49: (0, (7, 4), ['.', '%', '', ''], [(16, 4), (13, 6), (14, 6)], [False, True, False, False], 2, False, [True, False, False, False], 3472, 'West', (6, 4))
Element 50: (0, (6, 4), ['.', '.', '', ''], [(15, 4), (13, 7), (14, 6)], [False, False, False, False], 0, False, [True, True, False, False], 3481, 'Stop', (6, 4))
Element 51: #0#
