Element 1: (3, (5, 4), ['.', '%', '%', '.'], [(8, 1), (4, 2), (4, 10)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (6, 4))
Element 2: (3, (6, 4), ['', '.', '.', '.'], [(9, 1), (4, 3), (3, 10)], [False, False, False, False], 96, False, [False, True, True, True], 68, 'East', (7, 4))
Element 3: (3, (7, 4), ['', '%', 'F', ''], [(10, 1), (4, 4), (2, 10)], [False, True, False, False], 94, False, [False, False, False, False], 107, 'North', (7, 5))
Element 4: (3, (7, 5), ['.', '', '%', '%'], [(11, 1), (3, 4), (1, 10)], [False, False, True, True], 92, False, [True, False, False, False], 2126, 'West', (6, 5))
Element 5: (3, (6, 5), ['%', '', '.', ''], [(12, 1), (3, 5), (1, 9)], [True, False, False, False], 90, False, [False, False, True, False], 2165, 'North', (6, 6))
Element 6: (3, (6, 6), ['.', '', '.', '%'], [(13, 1), (3, 6), (1, 8)], [False, False, False, True], 88, False, [True, False, True, False], 2204, 'North', (6, 7))
Element 7: (3, (6, 7), ['%', '', '.', '%'], [(13, 2), (4, 6), (1, 7)], [True, False, False, True], 86, False, [False, False, True, False], 2243, 'North', (6, 8))
Element 8: (3, (6, 8), ['.', '', '.', '.'], [(13, 3), (5, 6), (1, 6)], [False, False, False, False], 84, False, [True, False, True, True], 2282, 'East', (7, 8))
Element 9: (3, (7, 8), ['', '%', '%', '.'], [(13, 4), (6, 6), (2, 6)], [False, True, True, False], 82, False, [False, False, False, True], 2311, 'East', (8, 8))
Element 10: (3, (8, 8), ['', '%', '%', '.'], [(14, 4), (6, 7), (3, 6)], [False, True, True, False], 80, False, [False, False, False, True], 2330, 'East', (9, 8))
Element 11: (3, (9, 8), ['', '', '%', '.'], [(15, 4), (6, 8), (3, 7)], [False, False, True, False], 78, False, [False, False, False, True], 2359, 'East', (10, 8))
Element 12: (3, (10, 8), ['', '', '%', '.'], [(16, 4), (6, 9), (3, 8)], [False, False, True, False], 76, False, [False, False, False, True], 2398, 'East', (11, 8))
Element 13: (3, (11, 8), ['', '%', '%', '.'], [(17, 4), (6, 10), (4, 8)], [False, True, True, False], 74, False, [False, False, False, True], 2437, 'East', (12, 8))
Element 14: (3, (12, 8), ['', '%', '%', '.'], [(16, 4), (7, 10), (5, 8)], [False, True, True, False], 72, False, [False, False, False, True], 2466, 'East', (13, 8))
Element 15: (3, (13, 8), ['', '.', '.', '.'], [(16, 5), (8, 10), (6, 8)], [False, False, False, False], 70, False, [False, True, True, True], 2495, 'East', (14, 8))
Element 16: (3, (14, 8), ['', '%', '%', '.'], [(16, 6), (9, 10), (7, 8)], [False, True, True, False], 68, False, [False, False, False, True], 2524, 'East', (15, 8))
Element 17: (3, (15, 8), ['', '%', '.', '.'], [(17, 6), (10, 10), (8, 8)], [False, True, False, False], 66, False, [False, False, True, True], 2553, 'East', (16, 8))
Element 18: (3, (16, 8), ['', '.', '%', '%'], [(18, 6), (11, 10), (9, 8)], [False, False, True, True], 64, False, [False, True, False, False], 3572, 'South', (16, 7))
Element 19: #1#
