Element 1: (0, (16, 8), ['.', '.', '%', '%'], [(3, 5), (3, 7), (4, 9)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (16, 7))
Element 2: (0, (16, 7), ['%', '.', '', '%'], [(3, 6), (3, 8), (4, 10)], [True, False, False, True], 96, False, [False, True, False, False], 39, 'South', (16, 6))
Element 3: (0, (16, 6), ['.', '.', '', '.'], [(4, 6), (4, 8), (3, 10)], [False, False, False, False], 94, False, [True, True, False, True], 78, 'East', (17, 6))
Element 4: (0, (17, 6), ['', '%', '%', '.'], [(5, 6), (5, 8), (2, 10)], [False, True, True, False], 92, False, [False, False, False, True], 117, 'East', (18, 6))
Element 5: (0, (18, 6), ['', '.', '.', '%'], [(6, 6), (6, 8), (1, 10)], [False, False, False, True], 90, False, [False, True, True, False], 156, 'North', (18, 7))
Element 6: (0, (18, 7), ['%', '', '.', '%'], [(6, 7), (7, 8), (1, 9)], [True, False, False, True], 88, False, [False, False, True, False], 195, 'North', (18, 8))
Element 7: (0, (18, 8), ['%', '', '.', '%'], [(6, 8), (8, 8), (1, 8)], [True, False, False, True], 86, False, [False, False, True, False], 224, 'North', (18, 9))
Element 8: (0, (18, 9), ['%', '', '.', '%'], [(6, 9), (9, 8), (1, 7)], [True, False, False, True], 84, False, [False, False, True, False], 263, 'North', (18, 10))
Element 9: (0, (18, 10), ['.', '', '%', '%'], [(6, 10), (10, 8), (1, 6)], [False, False, True, True], 82, False, [True, False, False, False], 302, 'West', (17, 10))
Element 10: (0, (17, 10), ['.', '%', '%', ''], [(7, 10), (11, 8), (2, 6)], [False, True, True, False], 80, False, [True, False, False, False], 341, 'West', (16, 10))
Element 11: (0, (16, 10), ['.', '%', '%', ''], [(8, 10), (12, 8), (3, 6)], [False, True, True, False], 78, False, [True, False, False, False], 370, 'West', (15, 10))
Element 12: (0, (15, 10), ['%', '.', '%', ''], [(9, 10), (13, 8), (4, 6)], [True, False, True, False], 76, False, [False, True, False, False], 399, 'South', (15, 9))
Element 13: (0, (15, 9), ['%', '.', '', '%'], [(10, 10), (14, 8), (5, 6)], [True, False, False, True], 74, False, [False, True, False, False], 428, 'South', (15, 8))
Element 14: (0, (15, 8), ['', '%', '', ''], [(11, 10), (13, 8), (6, 6)], [False, True, False, False], 72, False, [False, False, False, False], 1437, 'West', (14, 8))
Element 15: (0, (14, 8), ['', '%', '%', ''], [(12, 10), (13, 9), (6, 5)], [False, True, True, False], 70, False, [False, False, False, False], 2456, 'West', (13, 8))
Element 16: (0, (13, 8), ['', '.', 'G', ''], [(13, 10), (13, 9), (7, 5)], [False, False, False, False], 68, False, [False, True, False, False], 3465, 'South', (13, 7))
Element 17: (0, (13, 7), ['%', '.', 'G', '%'], [(12, 10), (13, 8), (7, 4)], [True, False, False, True], 66, False, [False, True, False, False], 3484, 'South', (13, 6))
Element 18: (0, (13, 6), ['%', '.', '', '.'], [(11, 10), (13, 8), (6, 4)], [True, False, False, False], 64, False, [False, True, False, True], 3503, 'East', (14, 6))
Element 19: (0, (14, 6), ['', '%', '%', '.'], [(10, 10), (12, 8), (6, 3)], [False, True, True, False], 62, False, [False, False, False, True], 3522, 'East', (15, 6))
Element 20: (0, (15, 6), ['', '%', '%', ''], [(9, 10), (11, 8), (6, 2)], [False, True, True, False], 60, False, [False, False, False, False], 3541, 'West', (14, 6))
Element 21: (0, (14, 6), ['', '%', '%', ''], [(8, 10), (10, 8), (7, 2)], [False, True, True, False], 58, False, [False, False, False, False], 3550, 'West', (13, 6))
Element 22: (0, (13, 6), ['%', '.', '', ''], [(7, 10), (10, 7), (8, 2)], [True, False, False, False], 56, False, [False, True, False, False], 3559, 'South', (13, 5))
Element 23: (0, (13, 5), ['%', '.', '', '%'], [(6, 10), (10, 6), (9, 2)], [True, False, False, True], 54, False, [False, True, False, False], 3578, 'South', (13, 4))
Element 24: (0, (13, 4), ['.', '.', '', '.'], [(6, 9), (11, 6), (10, 2)], [False, False, False, False], 52, False, [True, True, False, True], 3607, 'East', (14, 4))
Element 25: (0, (14, 4), ['', '%', '%', '.'], [(6, 8), (10, 6), (11, 2)], [False, True, True, False], 50, False, [False, False, False, True], 3626, 'East', (15, 4))
Element 26: #1#
