Element 1: (0, (13, 1), ['.', '%', '.', '%'], [(9, 8), (13, 6), (18, 6)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (13, 2))
Element 2: (0, (13, 2), ['.', '', '.', '%'], [(10, 8), (14, 6), (18, 7)], [False, False, False, True], 96, False, [True, False, True, False], 39, 'North', (13, 3))
Element 3: (0, (13, 3), ['%', '', '.', '%'], [(11, 8), (15, 6), (18, 8)], [True, False, False, True], 94, False, [False, False, True, False], 78, 'North', (13, 4))
Element 4: (0, (13, 4), ['.', '', '.', '.'], [(12, 8), (16, 6), (18, 9)], [False, False, False, False], 92, False, [True, False, True, True], 117, 'East', (14, 4))
Element 5: (0, (14, 4), ['', '%', '%', '.'], [(13, 8), (17, 6), (18, 10)], [False, True, True, False], 90, False, [False, False, False, True], 156, 'East', (15, 4))
Element 6: (0, (15, 4), ['', '.', '%', '.'], [(14, 8), (18, 6), (17, 10)], [False, False, True, False], 88, False, [False, True, False, True], 185, 'East', (16, 4))
Element 7: (0, (16, 4), ['', '%', '.', '.'], [(15, 8), (18, 5), (16, 10)], [False, True, False, False], 86, False, [False, False, True, True], 224, 'East', (17, 4))
Element 8: (0, (17, 4), ['', '%', '%', '%'], [(16, 8), (18, 6), (15, 10)], [False, True, True, True], 84, False, [False, False, False, False], 253, 'West', (16, 4))
Element 9: (0, (16, 4), ['', '%', '.', ''], [(16, 7), (18, 7), (15, 9)], [False, True, False, False], 82, False, [False, False, True, False], 272, 'North', (16, 5))
Element 10: (0, (16, 5), ['%', '', 'G', '%'], [(16, 6), (18, 8), (15, 8)], [True, False, False, True], 80, False, [False, False, False, False], 281, 'South', (16, 4))
Element 11: (0, (16, 4), ['', '%', '', ''], [(17, 6), (18, 9), (16, 8)], [False, True, False, False], 78, False, [False, False, False, False], 280, 'West', (15, 4))
Element 12: (0, (15, 4), ['', '.', '%', ''], [(18, 6), (18, 10), (16, 7)], [False, False, True, False], 76, False, [False, True, False, False], 279, 'South', (15, 3))
Element 13: (0, (15, 3), ['%', '.', '', '%'], [(18, 7), (17, 10), (16, 6)], [True, False, False, True], 74, False, [False, True, False, False], 288, 'South', (15, 2))
Element 14: (0, (15, 2), ['%', '.', '', '.'], [(18, 8), (16, 10), (17, 6)], [True, False, False, False], 72, False, [False, True, False, True], 297, 'East', (16, 2))
Element 15: (0, (16, 2), ['', '.', '%', '.'], [(18, 9), (15, 10), (16, 6)], [False, False, True, False], 70, False, [False, True, False, True], 306, 'East', (17, 2))
Element 16: (0, (17, 2), ['', '.', '%', ''], [(18, 10), (15, 9), (16, 5)], [False, False, True, False], 68, False, [False, True, False, False], 315, 'South', (17, 1))
Element 17: (0, (17, 1), ['.', '%', '', '.'], [(17, 10), (15, 8), (16, 4)], [False, True, False, False], 66, False, [True, False, False, True], 324, 'East', (18, 1))
Element 18: (0, (18, 1), ['', '%', '', '%'], [(16, 10), (16, 8), (17, 4)], [False, True, False, True], 64, False, [False, False, False, False], 333, 'North', (18, 2))
Element 19: (0, (18, 2), ['', '', '.', '%'], [(15, 10), (16, 7), (16, 4)], [False, False, False, True], 62, False, [False, False, True, False], 332, 'North', (18, 3))
Element 20: (0, (18, 3), ['%', '', '%', '%'], [(15, 9), (16, 8), (15, 4)], [True, False, True, True], 60, False, [False, False, False, False], 341, 'South', (18, 2))
Element 21: (0, (18, 2), ['', '', '', '%'], [(15, 10), (15, 8), (15, 3)], [False, False, False, True], 58, False, [False, False, False, False], 340, 'South', (18, 1))
Element 22: (0, (18, 1), ['', '%', '', '%'], [(16, 10), (14, 8), (15, 2)], [False, True, False, True], 56, False, [False, False, False, False], 339, 'West', (17, 1))
Element 23: (0, (17, 1), ['.', '%', '', ''], [(17, 10), (13, 8), (15, 1)], [False, True, False, False], 54, False, [True, False, False, False], 348, 'West', (16, 1))
Element 24: (0, (16, 1), ['', '%', '', ''], [(18, 10), (13, 9), (15, 2)], [False, True, False, False], 52, False, [False, False, False, False], 367, 'West', (15, 1))
Element 25: (0, (15, 1), ['%', '%', '', ''], [(18, 9), (13, 10), (16, 2)], [True, True, False, False], 50, False, [False, False, False, False], 376, 'East', (16, 1))
Element 26: (0, (16, 1), ['', '%', '', ''], [(18, 8), (12, 10), (17, 2)], [False, True, False, False], 48, False, [False, False, False, False], 1375, 'East', (17, 1))
Element 27: (0, (17, 1), ['', '%', '', ''], [(18, 7), (11, 10), (18, 2)], [False, True, False, False], 46, False, [False, False, False, False], 2374, 'North', (17, 2))
Element 28: (0, (17, 2), ['', '', '%', ''], [(18, 6), (10, 10), (18, 3)], [False, False, True, False], 44, False, [False, False, False, False], 2383, 'East', (18, 2))
Element 29: (0, (18, 2), ['', '', 'G', '%'], [(18, 5), (9, 10), (18, 3)], [False, False, False, True], 42, False, [False, False, False, False], 2392, 'West', (17, 2))
