Element 1: (3, (17, 6), ['.', '%', '%', '.'], [(17, 1), (7, 5), (9, 1)], [False, True, True, False], 98, False, [True, False, False, True], 1019, 'East', (18, 6))
Element 2: (3, (18, 6), ['', '.', '.', '%'], [(17, 2), (7, 4), (10, 1)], [False, False, False, True], 96, False, [False, True, True, False], 1058, 'North', (18, 7))
Element 3: (3, (18, 7), ['%', '', '.', '%'], [(16, 2), (6, 4), (11, 1)], [True, False, False, True], 94, False, [False, False, True, False], 2087, 'North', (18, 8))
Element 4: (3, (18, 8), ['%', '', '.', '%'], [(16, 1), (6, 3), (12, 1)], [True, False, False, True], 92, False, [False, False, True, False], 2126, 'North', (18, 9))
Element 5: (3, (18, 9), ['%', '', '.', '%'], [(15, 1), (6, 2), (13, 1)], [True, False, False, True], 90, False, [False, False, True, False], 2165, 'North', (18, 10))
Element 6: (3, (18, 10), ['.', '', '%', '%'], [(15, 2), (7, 2), (13, 2)], [False, False, True, True], 88, False, [True, False, False, False], 2204, 'West', (17, 10))
Element 7: (3, (17, 10), ['.', '%', '%', ''], [(15, 3), (8, 2), (13, 3)], [False, True, True, False], 86, False, [True, False, False, False], 2243, 'West', (16, 10))
Element 8: (3, (16, 10), ['.', '%', '%', ''], [(15, 4), (9, 2), (13, 4)], [False, True, True, False], 84, False, [True, False, False, False], 2282, 'West', (15, 10))
Element 9: (3, (15, 10), ['%', '.', '%', ''], [(16, 4), (10, 2), (14, 4)], [True, False, True, False], 82, False, [False, True, False, False], 2321, 'South', (15, 9))
Element 10: (3, (15, 9), ['%', '.', '', '%'], [(17, 4), (11, 2), (15, 4)], [True, False, False, True], 80, False, [False, True, False, False], 2350, 'South', (15, 8))
Element 11: (3, (15, 8), ['.', '%', '', '.'], [(16, 4), (12, 2), (15, 3)], [False, True, False, False], 78, False, [True, False, False, True], 2369, 'East', (16, 8))
Element 12: (3, (16, 8), ['', '.', '%', '%'], [(16, 5), (13, 2), (15, 2)], [False, False, True, True], 76, False, [False, True, False, False], 2388, 'South', (16, 7))
Element 13: (3, (16, 7), ['%', 'G', '', '%'], [(16, 6), (13, 3), (16, 2)], [True, False, False, True], 74, False, [False, False, False, False], 2407, 'North', (16, 8))
Element 14: (3, (16, 8), ['', '', '%', '%'], [(15, 6), (13, 4), (17, 2)], [False, False, True, True], 72, False, [False, False, False, False], 2416, 'West', (15, 8))
Element 15: (3, (15, 8), ['.', '%', '', ''], [(14, 6), (13, 5), (18, 2)], [False, True, False, False], 70, False, [True, False, False, False], 2435, 'West', (14, 8))
Element 16: (3, (14, 8), ['.', '%', '%', ''], [(13, 6), (13, 4), (18, 3)], [False, True, True, False], 68, False, [True, False, False, False], 2464, 'West', (13, 8))
Element 17: (3, (13, 8), ['.', 'G', '.', ''], [(13, 7), (12, 4), (18, 2)], [False, False, False, False], 66, False, [True, False, True, False], 2493, 'North', (13, 9))
Element 18: (3, (13, 9), ['%', 'G', '.', '%'], [(13, 8), (11, 4), (18, 1)], [True, False, False, True], 64, False, [False, False, True, False], 2512, 'North', (13, 10))
Element 19: (3, (13, 10), ['F', '', '%', '%'], [(12, 8), (10, 4), (17, 1)], [False, False, True, True], 62, False, [False, False, False, False], 2541, 'West', (12, 10))
Element 20: (3, (12, 10), ['F', '%', '%', ''], [(11, 8), (9, 4), (16, 1)], [False, True, True, False], 60, False, [False, False, False, False], 3560, 'West', (11, 10))
Element 21: #1#
