Element 1: (0, (16, 5), ['%', '.', '.', '%'], [(9, 1), (12, 2), (15, 8)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (16, 6))
Element 2: (0, (16, 6), ['.', '', '.', '.'], [(10, 1), (13, 2), (16, 8)], [False, False, False, False], 96, False, [True, False, True, True], 39, 'East', (17, 6))
Element 3: (0, (17, 6), ['', '%', '%', '.'], [(11, 1), (13, 3), (16, 7)], [False, True, True, False], 94, False, [False, False, False, True], 1068, 'East', (18, 6))
Element 4: (0, (18, 6), ['', '.', '.', '%'], [(12, 1), (13, 4), (16, 6)], [False, False, False, True], 92, False, [False, True, True, False], 1097, 'North', (18, 7))
Element 5: (0, (18, 7), ['%', '', '.', '%'], [(13, 1), (14, 4), (15, 6)], [True, False, False, True], 90, False, [False, False, True, False], 1136, 'North', (18, 8))
Element 6: (0, (18, 8), ['%', '', '.', '%'], [(13, 2), (15, 4), (14, 6)], [True, False, False, True], 88, False, [False, False, True, False], 1165, 'North', (18, 9))
Element 7: (0, (18, 9), ['%', '', '.', '%'], [(13, 3), (16, 4), (13, 6)], [True, False, False, True], 86, False, [False, False, True, False], 1194, 'North', (18, 10))
Element 8: (0, (18, 10), ['.', '', '%', '%'], [(13, 4), (17, 4), (13, 7)], [False, False, True, True], 84, False, [True, False, False, False], 1223, 'West', (17, 10))
Element 9: (0, (17, 10), ['.', '%', '%', ''], [(13, 5), (16, 4), (13, 8)], [False, True, True, False], 82, False, [True, False, False, False], 1252, 'West', (16, 10))
Element 10: (0, (16, 10), ['.', '%', '%', ''], [(13, 6), (16, 5), (14, 8)], [False, True, True, False], 80, False, [True, False, False, False], 1271, 'West', (15, 10))
Element 11: (0, (15, 10), ['%', '.', '%', ''], [(14, 6), (16, 6), (13, 8)], [True, False, True, False], 78, False, [False, True, False, False], 1280, 'South', (15, 9))
Element 12: (0, (15, 9), ['%', '', '', '%'], [(15, 6), (17, 6), (13, 9)], [True, False, False, True], 76, False, [False, False, False, False], 1299, 'South', (15, 8))
Element 13: (0, (15, 8), ['', '%', '', ''], [(16, 6), (18, 6), (13, 10)], [False, True, False, False], 74, False, [False, False, False, False], 1308, 'East', (16, 8))
Element 14: (0, (16, 8), ['', '', '%', '%'], [(17, 6), (18, 5), (12, 10)], [False, False, True, True], 72, False, [False, False, False, False], 2317, 'South', (16, 7))
Element 15: (0, (16, 7), ['%', '', '', '%'], [(18, 6), (18, 5), (11, 10)], [True, False, False, True], 70, False, [False, False, False, False], 3316, 'North', (16, 8))
Element 16: (0, (16, 8), ['', '', '%', '%'], [(18, 7), (18, 6), (10, 10)], [False, False, True, True], 68, False, [False, False, False, False], 3325, 'West', (15, 8))
Element 17: (0, (15, 8), ['', '%', '', ''], [(18, 8), (18, 6), (9, 10)], [False, True, False, False], 66, False, [False, False, False, False], 3334, 'West', (14, 8))
Element 18: (0, (14, 8), ['', '%', '%', ''], [(18, 9), (17, 6), (8, 10)], [False, True, True, False], 64, False, [False, False, False, False], 3343, 'West', (13, 8))
Element 19: (0, (13, 8), ['.', '', '', ''], [(18, 10), (16, 6), (7, 10)], [False, False, False, False], 62, False, [True, False, False, False], 3352, 'West', (12, 8))
Element 20: (0, (12, 8), ['.', '%', '%', ''], [(17, 10), (16, 7), (6, 10)], [False, True, True, False], 60, False, [True, False, False, False], 3371, 'West', (11, 8))
Element 21: (0, (11, 8), ['.', '%', '%', ''], [(16, 10), (16, 8), (6, 9)], [False, True, True, False], 58, False, [True, False, False, False], 3390, 'West', (10, 8))
Element 22: (0, (10, 8), ['.', '', '%', ''], [(15, 10), (15, 8), (6, 8)], [False, False, True, False], 56, False, [True, False, False, False], 3409, 'West', (9, 8))
Element 23: (0, (9, 8), ['.', '', '%', ''], [(15, 9), (14, 8), (7, 8)], [False, False, True, False], 54, False, [True, False, False, False], 3428, 'West', (8, 8))
Element 24: (0, (8, 8), ['', '%', '%', ''], [(15, 8), (13, 8), (6, 8)], [False, True, True, False], 52, False, [False, False, False, False], 3437, 'West', (7, 8))
Element 25: (0, (7, 8), ['', '%', '%', ''], [(16, 8), (13, 9), (6, 7)], [False, True, True, False], 50, False, [False, False, False, False], 3446, 'West', (6, 8))
Element 26: (0, (6, 8), ['.', '', '', ''], [(16, 7), (13, 10), (6, 6)], [False, False, False, False], 48, False, [True, False, False, False], 3455, 'West', (5, 8))
Element 27: (0, (5, 8), ['.', '%', '%', ''], [(16, 8), (12, 10), (6, 5)], [False, True, True, False], 46, False, [True, False, False, False], 3474, 'West', (4, 8))
Element 28: #1#
