Element 1: (0, (4, 10), ['.', '.', '%', '%'], [(1, 3), (5, 8), (17, 6)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (4, 9))
Element 2: (0, (4, 9), ['%', '.', '', '%'], [(1, 4), (6, 8), (18, 6)], [True, False, False, True], 96, False, [False, True, False, False], 39, 'South', (4, 8))
Element 3: (0, (4, 8), ['.', '%', '', ''], [(1, 5), (7, 8), (18, 7)], [False, True, False, False], 94, False, [True, False, False, False], 78, 'West', (3, 8))
Element 4: (0, (3, 8), ['%', '.', '%', ''], [(1, 6), (8, 8), (18, 8)], [True, False, True, False], 92, False, [False, True, False, False], 117, 'South', (3, 7))
Element 5: (0, (3, 7), ['%', '.', '', '%'], [(2, 6), (9, 8), (18, 9)], [True, False, False, True], 90, False, [False, True, False, False], 156, 'South', (3, 6))
Element 6: (0, (3, 6), ['', '.', '', '.'], [(1, 6), (10, 8), (18, 10)], [False, False, False, False], 88, False, [False, True, False, True], 185, 'East', (4, 6))
Element 7: (0, (4, 6), ['', '%', '%', '.'], [(1, 7), (11, 8), (17, 10)], [False, True, True, False], 86, False, [False, False, False, True], 224, 'East', (5, 6))
Element 8: (0, (5, 6), ['', '%', '%', '.'], [(1, 8), (12, 8), (16, 10)], [False, True, True, False], 84, False, [False, False, False, True], 263, 'East', (6, 6))
Element 9: (0, (6, 6), ['', '.', '.', '%'], [(1, 9), (13, 8), (15, 10)], [False, False, False, True], 82, False, [False, True, True, False], 302, 'North', (6, 7))
Element 10: (0, (6, 7), ['%', '', '', '%'], [(1, 10), (14, 8), (15, 9)], [True, False, False, True], 80, False, [False, False, False, False], 341, 'North', (6, 8))
Element 11: (0, (6, 8), ['', '', '.', ''], [(2, 10), (15, 8), (15, 10)], [False, False, False, False], 78, False, [False, False, True, False], 360, 'North', (6, 9))
Element 12: (0, (6, 9), ['%', '', '.', '%'], [(3, 10), (16, 8), (16, 10)], [True, False, False, True], 76, False, [False, False, True, False], 389, 'North', (6, 10))
Element 13: (0, (6, 10), ['%', '', '%', '.'], [(4, 10), (16, 7), (17, 10)], [True, False, True, False], 74, False, [False, False, False, True], 408, 'East', (7, 10))
Element 14: (0, (7, 10), ['', '%', '%', '.'], [(4, 9), (16, 6), (18, 10)], [False, True, True, False], 72, False, [False, False, False, True], 427, 'East', (8, 10))
Element 15: (0, (8, 10), ['', '%', '%', '.'], [(4, 8), (16, 5), (18, 9)], [False, True, True, False], 70, False, [False, False, False, True], 446, 'East', (9, 10))
Element 16: (0, (9, 10), ['', '%', '%', '.'], [(5, 8), (16, 4), (18, 8)], [False, True, True, False], 68, False, [False, False, False, True], 465, 'East', (10, 10))
Element 17: (0, (10, 10), ['', '%', '%', 'F'], [(6, 8), (17, 4), (18, 7)], [False, True, True, False], 66, False, [False, False, False, False], 484, 'East', (11, 10))
Element 18: (0, (11, 10), ['', '%', '%', 'F'], [(7, 8), (16, 4), (18, 6)], [False, True, True, False], 64, False, [False, False, False, False], 1483, 'East', (12, 10))
Element 19: (0, (12, 10), ['', '%', '%', '.'], [(8, 8), (15, 4), (18, 5)], [False, True, True, False], 62, False, [False, False, False, True], 2502, 'East', (13, 10))
