Element 1: (1, (13, 4), ['.', '.', '.', '.'], [(18, 6), (15, 2), (16, 8)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (14, 4))
Element 2: (1, (14, 4), ['', '%', '%', '.'], [(18, 7), (16, 2), (16, 7)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (15, 4))
Element 3: (1, (15, 4), ['', '.', '%', '.'], [(18, 8), (17, 2), (16, 6)], [False, False, True, False], 94, False, [False, True, False, True], 87, 'East', (16, 4))
Element 4: (1, (16, 4), ['', '%', 'G', '.'], [(18, 9), (17, 1), (16, 5)], [False, True, False, False], 92, False, [False, False, False, True], 126, 'East', (17, 4))
Element 5: (1, (17, 4), ['G', '%', '%', '%'], [(18, 10), (18, 1), (16, 4)], [False, True, True, True], 90, False, [False, False, False, False], 155, 'Stop', (17, 4))
Element 6: (1, (17, 4), ['', '%', '%', '%'], [(17, 10), (18, 2), (15, 4)], [False, True, True, True], 88, False, [False, False, False, False], 164, 'West', (16, 4))
Element 7: (1, (16, 4), ['', '%', '', ''], [(16, 10), (18, 3), (15, 3)], [False, True, False, False], 86, False, [False, False, False, False], 193, 'West', (15, 4))
Element 8: (1, (15, 4), ['', '', '%', ''], [(15, 10), (18, 2), (15, 2)], [False, False, True, False], 84, False, [False, False, False, False], 202, 'Stop', (15, 4))
Element 9: (1, (15, 4), ['', '', '%', ''], [(15, 9), (18, 1), (15, 1)], [False, False, True, False], 82, False, [False, False, False, False], 221, 'West', (14, 4))
Element 10: (1, (14, 4), ['', '%', '%', ''], [(15, 8), (17, 1), (16, 1)], [False, True, True, False], 80, False, [False, False, False, False], 240, 'West', (13, 4))
Element 11: (1, (13, 4), ['.', '.', '.', ''], [(14, 8), (17, 2), (17, 1)], [False, False, False, False], 78, False, [True, True, True, False], 249, 'North', (13, 5))
Element 12: (1, (13, 5), ['%', '', '.', '%'], [(13, 8), (16, 2), (18, 1)], [True, False, False, True], 76, False, [False, False, True, False], 268, 'North', (13, 6))
