Element 1: (3, (10, 8), ['.', '', '%', '.'], [(13, 2), (1, 4), (1, 6)], [False, False, True, False], 98, False, [True, False, False, True], 29, 'East', (11, 8))
Element 17: (3, (16, 10), ['.', '%', '%', ''], [(13, 10), (7, 10), (10, 7)], [False, True, True, False], 66, False, [True, False, False, False], 533, 'West', (15, 10))
Element 18: (3, (15, 10), ['%', '.', '%', ''], [(12, 10), (8, 10), (10, 6)], [True, False, True, False], 64, False, [False, True, False, False], 1552, 'South', (15, 9))
Element 19: (3, (15, 9), ['%', '', '', '%'], [(11, 10), (9, 10), (11, 6)], [True, False, False, True], 62, False, [False, False, False, False], 2581, 'North', (15, 10))
Element 20: (3, (15, 10), ['%', '', '%', ''], [(10, 10), (8, 10), (10, 6)], [True, False, True, False], 60, False, [False, False, False, False], 2590, 'East', (16, 10))
Element 21: (3, (16, 10), ['', '%', '%', ''], [(9, 10), (7, 10), (9, 6)], [False, True, True, False], 58, False, [False, False, False, False], 2589, 'East', (17, 10))
Element 22: (3, (17, 10), ['', '%', '%', ''], [(8, 10), (6, 10), (8, 6)], [False, True, True, False], 56, False, [False, False, False, False], 2598, 'East', (18, 10))
Element 23: (3, (18, 10), ['', '', '%', '%'], [(7, 10), (6, 9), (9, 6)], [False, False, True, True], 54, False, [False, False, False, False], 2597, 'South', (18, 9))
Element 24: (3, (18, 9), ['%', '', '', '%'], [(6, 10), (6, 8), (9, 7)], [True, False, False, True], 52, False, [False, False, False, False], 2596, 'South', (18, 8))
Element 25: (3, (18, 8), ['%', '', '', '%'], [(6, 9), (7, 8), (9, 6)], [True, False, False, True], 50, False, [False, False, False, False], 2595, 'South', (18, 7))
Element 26: (3, (18, 7), ['%', '', '', '%'], [(6, 8), (8, 8), (10, 6)], [True, False, False, True], 48, False, [False, False, False, False], 2594, 'South', (18, 6))
Element 27: (3, (18, 6), ['', '.', '', '%'], [(7, 8), (9, 8), (10, 7)], [False, False, False, True], 46, False, [False, True, False, False], 2593, 'South', (18, 5))
Element 28: (3, (18, 5), ['%', '%', '', '%'], [(8, 8), (10, 8), (9, 7)], [True, True, False, True], 44, False, [False, False, False, False], 2602, 'North', (18, 6))
Element 29: (3, (18, 6), ['', '', '', '%'], [(9, 8), (11, 8), (10, 7)], [False, False, False, True], 42, False, [False, False, False, False], 2601, 'West', (17, 6))
Element 30: (3, (17, 6), ['', '%', '%', ''], [(10, 8), (12, 8), (9, 7)], [False, True, True, False], 40, False, [False, False, False, False], 2600, 'West', (16, 6))
Element 31: (3, (16, 6), ['', '', '', ''], [(11, 8), (13, 8), (9, 8)], [False, False, False, False], 38, False, [False, False, False, False], 2599, 'West', (15, 6))
Element 32: (3, (15, 6), ['', '%', '%', ''], [(12, 8), (14, 8), (9, 7)], [False, True, True, False], 36, False, [False, False, False, False], 2598, 'West', (14, 6))
Element 33: (3, (14, 6), ['', '%', '%', ''], [(11, 8), (15, 8), (9, 8)], [False, True, True, False], 34, False, [False, False, False, False], 2597, 'West', (13, 6))
Element 34: (3, (13, 6), ['%', '.', '', ''], [(10, 8), (16, 8), (8, 8)], [True, False, False, False], 32, False, [False, True, False, False], 2596, 'South', (13, 5))
Element 35: (3, (13, 5), ['%', '', '', '%'], [(10, 7), (16, 7), (7, 8)], [True, False, False, True], 30, False, [False, False, False, False], 2605, 'South', (13, 4))
Element 36: (3, (13, 4), ['.', '', '', ''], [(10, 6), (16, 6), (6, 8)], [False, False, False, False], 28, False, [True, False, False, False], 2604, 'West', (12, 4))
Element 37: (3, (12, 4), ['.', '%', '%', ''], [(11, 6), (17, 6), (6, 9)], [False, True, True, False], 26, False, [True, False, False, False], 2613, 'West', (11, 4))
Element 38: (3, (11, 4), ['.', '%', '%', ''], [(10, 6), (18, 6), (6, 10)], [False, True, True, False], 24, False, [True, False, False, False], 2622, 'West', (10, 4))
Element 39: (3, (10, 4), ['.', '%', '%', ''], [(9, 6), (18, 7), (7, 10)], [False, True, True, False], 22, False, [True, False, False, False], 2631, 'West', (9, 4))
Element 40: (3, (9, 4), ['', '%', '%', ''], [(9, 7), (18, 8), (8, 10)], [False, True, True, False], 20, False, [False, False, False, False], 2640, 'West', (8, 4))
Element 41: (3, (8, 4), ['.', '%', '%', ''], [(9, 6), (18, 9), (9, 10)], [False, True, True, False], 18, False, [True, False, False, False], 2639, 'West', (7, 4))
Element 42: (3, (7, 4), ['.', '%', 'F', ''], [(8, 6), (18, 10), (10, 10)], [False, True, False, False], 16, False, [True, False, False, False], 2648, 'North', (7, 5))
Element 43: (3, (7, 5), ['.', '', '%', '%'], [(9, 6), (17, 10), (11, 10)], [False, False, True, True], 14, False, [True, False, False, False], 3647, 'West', (6, 5))
Element 44: (3, (6, 5), ['%', '.', '', ''], [(10, 6), (16, 10), (12, 10)], [True, False, False, False], 12, False, [False, True, False, False], 3656, 'South', (6, 4))
Element 45: (3, (6, 4), ['.', '.', '', ''], [(10, 7), (15, 10), (13, 10)], [False, False, False, False], 10, False, [True, True, False, False], 3665, 'South', (6, 3))
Element 46: (3, (6, 3), ['%', '.', '', '%'], [(9, 7), (15, 9), (13, 9)], [True, False, False, True], 8, False, [False, True, False, False], 3674, 'South', (6, 2))
Element 47: (3, (6, 2), ['%', '.', '', '.'], [(10, 7), (15, 10), (13, 8)], [True, False, False, False], 6, False, [False, True, False, True], 3683, 'East', (7, 2))
Element 48: (3, (7, 2), ['', '.', '%', '.'], [(10, 8), (16, 10), (14, 8)], [False, False, True, False], 4, False, [False, True, False, True], 3692, 'East', (8, 2))
Element 49: (3, (8, 2), ['', '.', '%', '.'], [(9, 8), (17, 10), (15, 8)], [False, False, True, False], 2, False, [False, True, False, True], 3701, 'East', (9, 2))
Element 50: (3, (9, 2), ['', '.', '%', '.'], [(9, 8), (17, 10), (15, 8)], [False, False, True, False], 0, False, [False, True, False, True], 3710, 'Stop', (9, 2))
Element 51: #0#
