Element 1: (2, (15, 2), ['%', '.', '.', '.'], [(5, 6), (7, 5), (15, 9)], [True, False, False, False], 98, False, [False, True, True, True], 1009, 'East', (16, 2))
Element 2: (2, (16, 2), ['', '.', '%', '.'], [(6, 6), (6, 5), (15, 10)], [False, False, True, False], 96, False, [False, True, False, True], 1048, 'East', (17, 2))
Element 3: (2, (17, 2), ['', '.', '%', ''], [(6, 7), (6, 4), (16, 10)], [False, False, True, False], 94, False, [False, True, False, False], 1087, 'South', (17, 1))
Element 4: (2, (17, 1), ['.', '%', '', '.'], [(6, 8), (6, 3), (17, 10)], [False, True, False, False], 92, False, [True, False, False, True], 1126, 'East', (18, 1))
Element 5: (2, (18, 1), ['', '%', '', '%'], [(7, 8), (6, 2), (18, 10)], [False, True, False, True], 90, False, [False, False, False, False], 1165, 'North', (18, 2))
Element 6: (2, (18, 2), ['', '', '.', '%'], [(8, 8), (7, 2), (18, 9)], [False, False, False, True], 88, False, [False, False, True, False], 1194, 'North', (18, 3))
Element 7: (2, (18, 3), ['%', '', '%', '%'], [(9, 8), (8, 2), (18, 8)], [True, False, True, True], 86, False, [False, False, False, False], 1233, 'South', (18, 2))
Element 8: (2, (18, 2), ['', '', '', '%'], [(10, 8), (9, 2), (18, 7)], [False, False, False, True], 84, False, [False, False, False, False], 1262, 'South', (18, 1))
Element 9: (2, (18, 1), ['', '%', '', '%'], [(11, 8), (10, 2), (18, 6)], [False, True, False, True], 82, False, [False, False, False, False], 1291, 'West', (17, 1))
Element 10: (2, (17, 1), ['.', '%', '', ''], [(12, 8), (11, 2), (18, 5)], [False, True, False, False], 80, False, [True, False, False, False], 1320, 'West', (16, 1))
Element 11: (2, (16, 1), ['.', '%', '', ''], [(13, 8), (11, 1), (18, 6)], [False, True, False, False], 78, False, [True, False, False, False], 2339, 'West', (15, 1))
Element 12: (2, (15, 1), ['%', '%', '', ''], [(14, 8), (12, 1), (17, 6)], [True, True, False, False], 76, False, [False, False, False, False], 2378, 'East', (16, 1))
Element 13: (2, (16, 1), ['', '%', '', ''], [(15, 8), (13, 1), (16, 6)], [False, True, False, False], 74, False, [False, False, False, False], 2407, 'East', (17, 1))
Element 14: (2, (17, 1), ['', '%', '', ''], [(16, 8), (13, 2), (16, 7)], [False, True, False, False], 72, False, [False, False, False, False], 2436, 'North', (17, 2))
Element 15: (2, (17, 2), ['', '', '%', ''], [(16, 7), (13, 3), (16, 6)], [False, False, True, False], 70, False, [False, False, False, False], 2445, 'East', (18, 2))
Element 16: (2, (18, 2), ['', '', '', '%'], [(16, 6), (13, 4), (16, 5)], [False, False, False, True], 68, False, [False, False, False, False], 2464, 'West', (17, 2))
Element 17: (2, (17, 2), ['', '', '%', ''], [(15, 6), (14, 4), (16, 4)], [False, False, True, False], 66, False, [False, False, False, False], 2493, 'West', (16, 2))
Element 18: (2, (16, 2), ['', '', '%', ''], [(14, 6), (15, 4), (17, 4)], [False, False, True, False], 64, False, [False, False, False, False], 2522, 'South', (16, 1))
Element 19: (2, (16, 1), ['', '%', '', ''], [(13, 6), (15, 3), (16, 4)], [False, True, False, False], 62, False, [False, False, False, False], 2541, 'North', (16, 2))
Element 20: (2, (16, 2), ['G', '', '%', ''], [(13, 7), (15, 2), (15, 4)], [False, False, True, False], 60, False, [False, False, False, False], 2550, 'South', (16, 1))
Element 21: (2, (16, 1), ['', '%', 'G', ''], [(13, 6), (16, 2), (15, 3)], [False, True, False, False], 58, False, [False, False, False, False], 2549, 'West', (15, 1))
Element 22: (2, (15, 1), ['%', '%', 'G', ''], [(13, 5), (17, 2), (15, 2)], [True, True, False, False], 56, False, [False, False, False, False], 2558, 'East', (16, 1))
Element 23: (2, (16, 1), ['', '%', 'G', ''], [(13, 4), (18, 2), (16, 2)], [False, True, False, False], 54, False, [False, False, False, False], 2557, 'West', (15, 1))
Element 24: (2, (15, 1), ['%', '%', '', ''], [(12, 4), (18, 3), (17, 2)], [True, True, False, False], 52, False, [False, False, False, False], 2566, 'North', (15, 2))
Element 25: (2, (15, 2), ['%', '', '', ''], [(11, 4), (18, 3), (18, 2)], [True, False, False, False], 50, False, [False, False, False, False], 2575, 'Stop', (15, 2))
Element 26: (2, (15, 2), ['%', '', '', ''], [(10, 4), (18, 2), (18, 1)], [True, False, False, False], 48, False, [False, False, False, False], 2584, 'East', (16, 2))
Element 27: (2, (16, 2), ['', '', '%', ''], [(9, 4), (18, 2), (17, 1)], [False, False, True, False], 46, False, [False, False, False, False], 2593, 'East', (17, 2))
Element 28: (2, (17, 2), ['', '', '%', ''], [(8, 4), (18, 1), (16, 1)], [False, False, True, False], 44, False, [False, False, False, False], 2592, 'East', (18, 2))
Element 29: (2, (18, 2), ['', '', '', '%'], [(7, 4), (17, 1), (15, 1)], [False, False, False, True], 42, False, [False, False, False, False], 2591, 'North', (18, 3))
Element 30: (2, (18, 3), ['%', '', '%', '%'], [(7, 5), (18, 1), (16, 1)], [True, False, True, True], 40, False, [False, False, False, False], 2590, 'South', (18, 2))
