Element 1: (1, (8, 2), ['.', '.', '%', '.'], [(9, 10), (10, 1), (16, 4)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (9, 2))
Element 2: (1, (9, 2), ['', '.', '%', '.'], [(10, 10), (11, 1), (17, 4)], [False, False, True, False], 96, False, [False, True, False, True], 1038, 'East', (10, 2))
Element 3: (1, (10, 2), ['', '', '%', '.'], [(11, 10), (12, 1), (16, 4)], [False, False, True, False], 94, False, [False, False, False, True], 2057, 'East', (11, 2))
Element 4: (1, (11, 2), ['', '', '%', '.'], [(12, 10), (13, 1), (16, 5)], [False, False, True, False], 92, False, [False, False, False, True], 3086, 'East', (12, 2))
Element 5: (1, (12, 2), ['', '', '%', 'G'], [(13, 10), (13, 2), (16, 6)], [False, False, True, False], 90, False, [False, False, False, False], 3125, 'South', (12, 1))
Element 6: (1, (12, 1), ['', '%', '', ''], [(13, 9), (13, 3), (17, 6)], [False, True, False, False], 88, False, [False, False, False, False], 3154, 'East', (13, 1))
Element 7: (1, (13, 1), ['', '%', '', '%'], [(13, 8), (13, 4), (18, 6)], [False, True, False, True], 86, False, [False, False, False, False], 3183, 'North', (13, 2))
Element 8: (1, (13, 2), ['', '', '', '%'], [(14, 8), (14, 4), (18, 7)], [False, False, False, True], 84, False, [False, False, False, False], 3212, 'North', (13, 3))
Element 9: (1, (13, 3), ['%', '', '', '%'], [(15, 8), (15, 4), (18, 8)], [True, False, False, True], 82, False, [False, False, False, False], 3241, 'North', (13, 4))
Element 10: (1, (13, 4), ['.', '', '.', ''], [(16, 8), (15, 3), (18, 9)], [False, False, False, False], 80, False, [True, False, True, False], 3270, 'North', (13, 5))
Element 11: (1, (13, 5), ['%', '', '.', '%'], [(16, 7), (15, 2), (18, 10)], [True, False, False, True], 78, False, [False, False, True, False], 3309, 'North', (13, 6))
Element 12: (1, (13, 6), ['%', '', '.', '.'], [(16, 6), (16, 2), (17, 10)], [True, False, False, False], 76, False, [False, False, True, True], 3338, 'East', (14, 6))
Element 13: (1, (14, 6), ['', '%', '%', 'G'], [(15, 6), (17, 2), (16, 10)], [False, True, True, False], 74, False, [False, False, False, False], 3377, 'West', (13, 6))
Element 14: (1, (13, 6), ['%', '', '.', 'G'], [(14, 6), (17, 1), (15, 10)], [True, False, False, False], 72, False, [False, False, True, False], 3396, 'North', (13, 7))
Element 15: (1, (13, 7), ['%', 'G', '', '%'], [(13, 6), (18, 1), (15, 9)], [True, False, False, True], 70, False, [False, False, False, False], 3425, 'North', (13, 8))
Element 16: (1, (13, 8), ['.', 'G', '', ''], [(13, 7), (18, 2), (15, 8)], [False, False, False, False], 68, False, [True, False, False, False], 3424, 'West', (12, 8))
Element 17: (1, (12, 8), ['.', '%', '%', ''], [(13, 6), (18, 3), (16, 8)], [False, True, True, False], 66, False, [True, False, False, False], 3443, 'West', (11, 8))
Element 18: (1, (11, 8), ['.', '%', '%', ''], [(13, 5), (18, 2), (16, 7)], [False, True, True, False], 64, False, [True, False, False, False], 3452, 'West', (10, 8))
Element 19: (1, (10, 8), ['.', '', '%', ''], [(13, 4), (18, 1), (16, 8)], [False, False, True, False], 62, False, [True, False, False, False], 3461, 'West', (9, 8))
Element 20: (1, (9, 8), ['.', '', '%', ''], [(12, 4), (17, 1), (15, 8)], [False, False, True, False], 60, False, [True, False, False, False], 3480, 'West', (8, 8))
Element 21: (1, (8, 8), ['.', '%', '%', ''], [(11, 4), (16, 1), (14, 8)], [False, True, True, False], 58, False, [True, False, False, False], 3509, 'West', (7, 8))
Element 22: (1, (7, 8), ['.', '%', '%', ''], [(10, 4), (15, 1), (13, 8)], [False, True, True, False], 56, False, [True, False, False, False], 3538, 'West', (6, 8))
Element 23: (1, (6, 8), ['.', '.', '.', ''], [(9, 4), (16, 1), (13, 9)], [False, False, False, False], 54, False, [True, True, True, False], 3557, 'North', (6, 9))
Element 24: (1, (6, 9), ['%', '', '.', '%'], [(8, 4), (17, 1), (13, 10)], [True, False, False, True], 52, False, [False, False, True, False], 3566, 'North', (6, 10))
Element 25: (1, (6, 10), ['%', '', '%', '.'], [(7, 4), (17, 2), (12, 10)], [True, False, True, False], 50, False, [False, False, False, True], 3585, 'East', (7, 10))
Element 26: #1#
