Element 1: (1, (6, 1), ['%', '%', '.', '.'], [(1, 9), (6, 4), (15, 4)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (7, 1))
Element 2: (1, (7, 1), ['', '%', '.', '.'], [(1, 10), (7, 4), (16, 4)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (8, 1))
Element 3: (1, (8, 1), ['', '%', '.', '.'], [(2, 10), (7, 5), (17, 4)], [False, True, False, False], 94, False, [False, False, True, True], 1077, 'East', (9, 1))
Element 4: (1, (9, 1), ['', '%', '.', '.'], [(3, 10), (6, 5), (16, 4)], [False, True, False, False], 92, False, [False, False, True, True], 1106, 'East', (10, 1))
Element 5: (1, (10, 1), ['', '%', '.', 'F'], [(4, 10), (6, 6), (16, 5)], [False, True, False, False], 90, False, [False, False, True, False], 1145, 'East', (11, 1))
Element 6: (1, (11, 1), ['', '%', '.', '.'], [(4, 9), (6, 7), (16, 6)], [False, True, False, False], 88, False, [False, False, True, True], 2174, 'East', (12, 1))
Element 7: (1, (12, 1), ['', '%', '.', '.'], [(4, 8), (6, 8), (17, 6)], [False, True, False, False], 86, False, [False, False, True, True], 2213, 'East', (13, 1))
Element 8: (1, (13, 1), ['', '%', '.', '%'], [(5, 8), (7, 8), (18, 6)], [False, True, False, True], 84, False, [False, False, True, False], 2252, 'North', (13, 2))
Element 9: (1, (13, 2), ['.', '', '.', '%'], [(6, 8), (8, 8), (18, 7)], [False, False, False, True], 82, False, [True, False, True, False], 2281, 'North', (13, 3))
Element 10: (1, (13, 3), ['%', '', '.', '%'], [(6, 9), (9, 8), (18, 8)], [True, False, False, True], 80, False, [False, False, True, False], 2320, 'North', (13, 4))
Element 11: (1, (13, 4), ['.', '', '.', '.'], [(6, 10), (10, 8), (18, 9)], [False, False, False, False], 78, False, [True, False, True, True], 2359, 'East', (14, 4))
Element 12: (1, (14, 4), ['', '%', '%', ''], [(7, 10), (11, 8), (18, 10)], [False, True, True, False], 76, False, [False, False, False, False], 2398, 'East', (15, 4))
Element 13: (1, (15, 4), ['', '.', '%', ''], [(8, 10), (12, 8), (17, 10)], [False, False, True, False], 74, False, [False, True, False, False], 2427, 'South', (15, 3))
Element 14: (1, (15, 3), ['%', '.', '', '%'], [(9, 10), (13, 8), (16, 10)], [True, False, False, True], 72, False, [False, True, False, False], 2466, 'South', (15, 2))
Element 15: (1, (15, 2), ['%', '.', '', '.'], [(10, 10), (14, 8), (15, 10)], [True, False, False, False], 70, False, [False, True, False, True], 2505, 'East', (16, 2))
Element 16: (1, (16, 2), ['', '.', '%', '.'], [(11, 10), (15, 8), (15, 9)], [False, False, True, False], 68, False, [False, True, False, True], 3534, 'East', (17, 2))
Element 17: #1#
