Element 1: (0, (4, 8), ['.', '%', '.', '.'], [(10, 8), (16, 4), (16, 8)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (5, 8))
Element 2: (0, (5, 8), ['', '%', '%', '.'], [(11, 8), (17, 4), (16, 7)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (6, 8))
Element 3: (0, (6, 8), ['', '.', '.', '.'], [(12, 8), (16, 4), (16, 6)], [False, False, False, False], 94, False, [False, True, True, True], 68, 'East', (7, 8))
Element 4: (0, (7, 8), ['', '%', '%', '.'], [(13, 8), (16, 5), (17, 6)], [False, True, True, False], 92, False, [False, False, False, True], 107, 'East', (8, 8))
Element 5: (0, (8, 8), ['', '%', '%', '.'], [(14, 8), (16, 6), (18, 6)], [False, True, True, False], 90, False, [False, False, False, True], 136, 'East', (9, 8))
Element 6: (0, (9, 8), ['', '', '%', ''], [(15, 8), (15, 6), (18, 7)], [False, False, True, False], 88, False, [False, False, False, False], 175, 'East', (10, 8))
Element 7: (0, (10, 8), ['', '', '%', ''], [(15, 9), (14, 6), (18, 8)], [False, False, True, False], 86, False, [False, False, False, False], 204, 'East', (11, 8))
Element 8: (0, (11, 8), ['', '%', '%', ''], [(15, 10), (13, 6), (18, 9)], [False, True, True, False], 84, False, [False, False, False, False], 233, 'East', (12, 8))
Element 9: (0, (12, 8), ['', '%', '%', ''], [(16, 10), (13, 7), (18, 10)], [False, True, True, False], 82, False, [False, False, False, False], 262, 'East', (13, 8))
Element 10: (0, (13, 8), ['', '', '.', ''], [(17, 10), (13, 6), (18, 9)], [False, False, False, False], 80, False, [False, False, True, False], 271, 'North', (13, 9))
Element 11: (0, (13, 9), ['%', '', '.', '%'], [(18, 10), (13, 5), (18, 8)], [True, False, False, True], 78, False, [False, False, True, False], 290, 'North', (13, 10))
Element 12: (0, (13, 10), ['F', '', '%', '%'], [(18, 9), (13, 4), (18, 7)], [False, False, True, True], 76, False, [False, False, False, False], 309, 'West', (12, 10))
Element 13: (0, (12, 10), ['F', '%', '%', ''], [(18, 8), (14, 4), (18, 6)], [False, True, True, False], 74, False, [False, False, False, False], 1318, 'West', (11, 10))
Element 14: (0, (11, 10), ['.', '%', '%', ''], [(18, 7), (15, 4), (18, 5)], [False, True, True, False], 72, False, [True, False, False, False], 2337, 'West', (10, 10))
Element 15: (0, (10, 10), ['.', '%', '%', ''], [(18, 6), (15, 3), (18, 5)], [False, True, True, False], 70, False, [True, False, False, False], 2356, 'West', (9, 10))
Element 16: (0, (9, 10), ['.', '%', '%', ''], [(17, 6), (15, 2), (18, 6)], [False, True, True, False], 68, False, [True, False, False, False], 2375, 'West', (8, 10))
Element 17: (0, (8, 10), ['.', '%', '%', ''], [(16, 6), (16, 2), (17, 6)], [False, True, True, False], 66, False, [True, False, False, False], 2394, 'West', (7, 10))
Element 18: (0, (7, 10), ['.', '%', '%', ''], [(16, 7), (17, 2), (16, 6)], [False, True, True, False], 64, False, [True, False, False, False], 2413, 'West', (6, 10))
Element 19: (0, (6, 10), ['%', '.', '%', ''], [(16, 8), (17, 1), (16, 6)], [True, False, True, False], 62, False, [False, True, False, False], 2432, 'South', (6, 9))
Element 20: (0, (6, 9), ['%', '', '', '%'], [(16, 7), (18, 1), (15, 6)], [True, False, False, True], 60, False, [False, False, False, False], 2451, 'North', (6, 10))
Element 21: (0, (6, 10), ['%', '', '%', ''], [(16, 6), (18, 2), (14, 6)], [True, False, True, False], 58, False, [False, False, False, False], 2450, 'East', (7, 10))
Element 22: (0, (7, 10), ['', '%', '%', ''], [(16, 5), (18, 3), (13, 6)], [False, True, True, False], 56, False, [False, False, False, False], 2459, 'East', (8, 10))
Element 23: (0, (8, 10), ['', '%', '%', ''], [(16, 4), (18, 2), (13, 7)], [False, True, True, False], 54, False, [False, False, False, False], 2458, 'East', (9, 10))
Element 24: (0, (9, 10), ['', '%', '%', ''], [(17, 4), (18, 1), (13, 8)], [False, True, True, False], 52, False, [False, False, False, False], 2457, 'East', (10, 10))
Element 25: (0, (10, 10), ['', '%', '%', ''], [(16, 4), (17, 1), (14, 8)], [False, True, True, False], 50, False, [False, False, False, False], 2456, 'East', (11, 10))
Element 26: (0, (11, 10), ['', '%', '%', ''], [(15, 4), (16, 1), (15, 8)], [False, True, True, False], 48, False, [False, False, False, False], 2465, 'East', (12, 10))
Element 27: (0, (12, 10), ['', '%', '%', ''], [(15, 3), (15, 1), (15, 9)], [False, True, True, False], 46, False, [False, False, False, False], 2474, 'East', (13, 10))
Element 28: (0, (13, 10), ['', '', '%', '%'], [(15, 2), (16, 1), (15, 10)], [False, False, True, True], 44, False, [False, False, False, False], 2473, 'South', (13, 9))
Element 29: (0, (13, 9), ['%', '', '', '%'], [(16, 2), (17, 1), (16, 10)], [True, False, False, True], 42, False, [False, False, False, False], 2472, 'South', (13, 8))
Element 30: (0, (13, 8), ['', '', '', ''], [(17, 2), (16, 1), (17, 10)], [False, False, False, False], 40, False, [False, False, False, False], 2471, 'East', (14, 8))
Element 31: (0, (14, 8), ['', '%', '%', ''], [(18, 2), (15, 1), (16, 10)], [False, True, True, False], 38, False, [False, False, False, False], 2470, 'East', (15, 8))
Element 32: (0, (15, 8), ['', '%', '', ''], [(18, 3), (15, 2), (15, 10)], [False, True, False, False], 36, False, [False, False, False, False], 2469, 'East', (16, 8))
Element 33: (0, (16, 8), ['', '', '%', '%'], [(18, 2), (16, 2), (15, 9)], [False, False, True, True], 34, False, [False, False, False, False], 2468, 'South', (16, 7))
Element 34: (0, (16, 7), ['%', '', '', '%'], [(18, 1), (16, 1), (15, 8)], [True, False, False, True], 32, False, [False, False, False, False], 2467, 'South', (16, 6))
Element 35: (0, (16, 6), ['', '', '', ''], [(17, 1), (16, 2), (14, 8)], [False, False, False, False], 30, False, [False, False, False, False], 2466, 'East', (17, 6))
Element 36: (0, (17, 6), ['', '%', '%', ''], [(16, 1), (15, 2), (13, 8)], [False, True, True, False], 28, False, [False, False, False, False], 2465, 'East', (18, 6))
Element 37: (0, (18, 6), ['', '', '', '%'], [(15, 1), (15, 3), (13, 9)], [False, False, False, True], 26, False, [False, False, False, False], 2464, 'North', (18, 7))
Element 38: (0, (18, 7), ['%', '', '', '%'], [(16, 1), (15, 2), (13, 10)], [True, False, False, True], 24, False, [False, False, False, False], 2463, 'North', (18, 8))
Element 39: (0, (18, 8), ['%', '', '', '%'], [(17, 1), (15, 3), (12, 10)], [True, False, False, True], 22, False, [False, False, False, False], 2462, 'North', (18, 9))
Element 40: (0, (18, 9), ['%', '', '', '%'], [(18, 1), (15, 4), (11, 10)], [True, False, False, True], 20, False, [False, False, False, False], 2461, 'North', (18, 10))
Element 41: (0, (18, 10), ['', '', '%', '%'], [(18, 2), (14, 4), (10, 10)], [False, False, True, True], 18, False, [False, False, False, False], 2460, 'West', (17, 10))
Element 42: (0, (17, 10), ['', '%', '%', ''], [(17, 2), (13, 4), (9, 10)], [False, True, True, False], 16, False, [False, False, False, False], 2459, 'West', (16, 10))
Element 43: (0, (16, 10), ['', '%', '%', ''], [(17, 1), (13, 3), (8, 10)], [False, True, True, False], 14, False, [False, False, False, False], 2468, 'West', (15, 10))
Element 44: (0, (15, 10), ['%', '', '%', ''], [(17, 2), (13, 2), (7, 10)], [True, False, True, False], 12, False, [False, False, False, False], 2477, 'South', (15, 9))
Element 45: (0, (15, 9), ['%', '', '', '%'], [(16, 2), (13, 1), (6, 10)], [True, False, False, True], 10, False, [False, False, False, False], 2486, 'North', (15, 10))
Element 46: (0, (15, 10), ['%', '', '%', ''], [(16, 1), (12, 1), (6, 9)], [True, False, True, False], 8, False, [False, False, False, False], 2495, 'East', (16, 10))
Element 47: (0, (16, 10), ['', '%', '%', ''], [(16, 2), (11, 1), (6, 8)], [False, True, True, False], 6, False, [False, False, False, False], 3494, 'East', (17, 10))
Element 48: (0, (17, 10), ['', '%', '%', ''], [(15, 2), (11, 2), (6, 7)], [False, True, True, False], 4, False, [False, False, False, False], 3513, 'East', (18, 10))
Element 49: (0, (18, 10), ['', '', '%', '%'], [(15, 1), (12, 2), (6, 6)], [False, False, True, True], 2, False, [False, False, False, False], 3532, 'South', (18, 9))
Element 50: (0, (18, 9), ['%', '', '', '%'], [(15, 2), (11, 2), (6, 5)], [True, False, False, True], 0, False, [False, False, False, False], 3541, 'Stop', (18, 9))
Element 51: #0#
