Element 1: (2, (15, 10), ['%', '.', '%', '.'], [(18, 2), (10, 8), (18, 6)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (16, 10))
Element 2: (2, (16, 10), ['', '%', '%', '.'], [(18, 1), (11, 8), (18, 7)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (17, 10))
Element 3: (2, (17, 10), ['', '%', '%', '.'], [(17, 1), (12, 8), (18, 8)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (18, 10))
Element 4: (2, (18, 10), ['', 'G', '%', '%'], [(17, 2), (13, 8), (18, 9)], [False, False, True, True], 92, False, [False, False, False, False], 126, 'West', (17, 10))
Element 5: (2, (17, 10), ['', '%', '%', 'G'], [(16, 2), (14, 8), (18, 10)], [False, True, True, False], 90, False, [False, False, False, False], 145, 'West', (16, 10))
Element 6: (2, (16, 10), ['', '%', '%', 'G'], [(16, 1), (15, 8), (17, 10)], [False, True, True, False], 88, False, [False, False, False, False], 164, 'West', (15, 10))
Element 7: (2, (15, 10), ['%', '.', '%', 'G'], [(15, 1), (16, 8), (16, 10)], [True, False, True, False], 86, False, [False, True, False, False], 183, 'South', (15, 9))
Element 8: (2, (15, 9), ['%', '', 'G', '%'], [(15, 2), (16, 7), (15, 10)], [True, False, False, True], 84, False, [False, False, False, False], 212, 'South', (15, 8))
Element 9: (2, (15, 8), ['', '%', 'G', ''], [(15, 3), (16, 6), (15, 9)], [False, True, False, False], 82, False, [False, False, False, False], 231, 'East', (16, 8))
Element 10: (2, (16, 8), ['G', '', '%', '%'], [(15, 4), (17, 6), (15, 8)], [False, False, True, True], 80, False, [False, False, False, False], 250, 'South', (16, 7))
Element 11: (2, (16, 7), ['%', '', 'G', '%'], [(16, 4), (18, 6), (16, 8)], [True, False, False, True], 78, False, [False, False, False, False], 259, 'South', (16, 6))
Element 12: (2, (16, 6), ['.', '.', 'G', ''], [(17, 4), (18, 5), (16, 7)], [False, False, False, False], 76, False, [True, True, False, False], 278, 'South', (16, 5))
Element 13: (2, (16, 5), ['%', 'G', 'G', '%'], [(16, 4), (18, 6), (16, 6)], [True, False, False, True], 74, False, [False, False, False, False], 287, 'Stop', (16, 5))
Element 14: (2, (16, 5), ['%', '', '', '%'], [(15, 4), (18, 7), (15, 6)], [True, False, False, True], 72, False, [False, False, False, False], 296, 'South', (16, 4))
Element 15: (2, (16, 4), ['', '%', '', ''], [(15, 3), (18, 8), (14, 6)], [False, True, False, False], 70, False, [False, False, False, False], 305, 'East', (17, 4))
Element 16: (2, (17, 4), ['', '%', '%', '%'], [(15, 4), (18, 9), (13, 6)], [False, True, True, True], 68, False, [False, False, False, False], 314, 'West', (16, 4))
Element 17: (2, (16, 4), ['', '%', '', ''], [(14, 4), (18, 10), (13, 7)], [False, True, False, False], 66, False, [False, False, False, False], 333, 'West', (15, 4))
Element 18: (2, (15, 4), ['', '', '%', ''], [(13, 4), (17, 10), (13, 8)], [False, False, True, False], 64, False, [False, False, False, False], 342, 'South', (15, 3))
Element 19: (2, (15, 3), ['%', '', '', '%'], [(13, 5), (16, 10), (13, 9)], [True, False, False, True], 62, False, [False, False, False, False], 361, 'South', (15, 2))
Element 20: (2, (15, 2), ['%', '', '', ''], [(13, 6), (15, 10), (13, 10)], [True, False, False, False], 60, False, [False, False, False, False], 370, 'East', (16, 2))
Element 21: (2, (16, 2), ['', '', '%', ''], [(14, 6), (15, 9), (12, 10)], [False, False, True, False], 58, False, [False, False, False, False], 1369, 'East', (17, 2))
Element 22: (2, (17, 2), ['', '', '%', ''], [(15, 6), (15, 10), (11, 10)], [False, False, True, False], 56, False, [False, False, False, False], 2368, 'East', (18, 2))
Element 23: (2, (18, 2), ['', '', '', '%'], [(16, 6), (16, 10), (10, 10)], [False, False, False, True], 54, False, [False, False, False, False], 2377, 'North', (18, 3))
Element 24: (2, (18, 3), ['%', '', '%', '%'], [(17, 6), (17, 10), (9, 10)], [True, False, True, True], 52, False, [False, False, False, False], 2386, 'South', (18, 2))
Element 25: (2, (18, 2), ['', '', '', '%'], [(18, 6), (18, 10), (8, 10)], [False, False, False, True], 50, False, [False, False, False, False], 2395, 'South', (18, 1))
Element 26: (2, (18, 1), ['', '%', '', '%'], [(18, 7), (18, 9), (7, 10)], [False, True, False, True], 48, False, [False, False, False, False], 2404, 'West', (17, 1))
Element 27: (2, (17, 1), ['', '%', '', ''], [(18, 8), (18, 10), (6, 10)], [False, True, False, False], 46, False, [False, False, False, False], 2413, 'West', (16, 1))
Element 28: (2, (16, 1), ['', '%', '', ''], [(18, 9), (18, 9), (6, 9)], [False, True, False, False], 44, False, [False, False, False, False], 2422, 'West', (15, 1))
