Element 1: (2, (6, 1), ['%', '%', '.', '.'], [(18, 9), (4, 2), (16, 8)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (7, 1))
Element 2: (2, (7, 1), ['', '%', '.', '.'], [(18, 8), (4, 3), (16, 7)], [False, True, False, False], 96, False, [False, False, True, True], 58, 'East', (8, 1))
Element 3: (2, (8, 1), ['', '%', '.', '.'], [(18, 7), (4, 4), (16, 6)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (9, 1))
Element 4: (2, (9, 1), ['', '%', '.', '.'], [(18, 6), (5, 4), (17, 6)], [False, True, False, False], 92, False, [False, False, True, True], 136, 'East', (10, 1))
Element 5: (2, (10, 1), ['', '%', '.', 'F'], [(18, 5), (6, 4), (16, 6)], [False, True, False, False], 90, False, [False, False, True, False], 165, 'East', (11, 1))
Element 6: (2, (11, 1), ['', '%', '.', '.'], [(18, 6), (7, 4), (16, 5)], [False, True, False, False], 88, False, [False, False, True, True], 1184, 'East', (12, 1))
Element 7: (2, (12, 1), ['', '%', '.', '.'], [(17, 6), (7, 5), (16, 4)], [False, True, False, False], 86, False, [False, False, True, True], 2203, 'East', (13, 1))
Element 8: (2, (13, 1), ['', '%', '.', '%'], [(16, 6), (6, 5), (17, 4)], [False, True, False, True], 84, False, [False, False, True, False], 2232, 'North', (13, 2))
Element 9: (2, (13, 2), ['.', '', '.', '%'], [(15, 6), (6, 6), (16, 4)], [False, False, False, True], 82, False, [True, False, True, False], 2261, 'North', (13, 3))
Element 10: (2, (13, 3), ['%', '', '.', '%'], [(14, 6), (6, 7), (15, 4)], [True, False, False, True], 80, False, [False, False, True, False], 2300, 'North', (13, 4))
Element 11: (2, (13, 4), ['.', '', '.', '.'], [(13, 6), (6, 8), (15, 3)], [False, False, False, False], 78, False, [True, False, True, True], 2339, 'East', (14, 4))
Element 12: (2, (14, 4), ['', '%', '%', ''], [(13, 7), (7, 8), (15, 2)], [False, True, True, False], 76, False, [False, False, False, False], 2378, 'East', (15, 4))
Element 13: (2, (15, 4), ['', '', '%', ''], [(13, 8), (8, 8), (16, 2)], [False, False, True, False], 74, False, [False, False, False, False], 2407, 'East', (16, 4))
Element 14: (2, (16, 4), ['', '%', '', ''], [(14, 8), (9, 8), (17, 2)], [False, True, False, False], 72, False, [False, False, False, False], 2436, 'East', (17, 4))
Element 15: (2, (17, 4), ['', '%', '%', '%'], [(15, 8), (10, 8), (17, 1)], [False, True, True, True], 70, False, [False, False, False, False], 2465, 'West', (16, 4))
Element 16: (2, (16, 4), ['', '%', '', ''], [(15, 9), (11, 8), (18, 1)], [False, True, False, False], 68, False, [False, False, False, False], 2494, 'North', (16, 5))
Element 17: (2, (16, 5), ['%', '', '', '%'], [(15, 10), (12, 8), (18, 2)], [True, False, False, True], 66, False, [False, False, False, False], 2513, 'North', (16, 6))
Element 18: (2, (16, 6), ['', '', '', ''], [(16, 10), (13, 8), (18, 3)], [False, False, False, False], 64, False, [False, False, False, False], 2532, 'East', (17, 6))
Element 19: (2, (17, 6), ['', '%', '%', ''], [(17, 10), (13, 9), (18, 2)], [False, True, True, False], 62, False, [False, False, False, False], 2551, 'East', (18, 6))
Element 20: (2, (18, 6), ['', '', '', '%'], [(16, 10), (13, 10), (18, 1)], [False, False, False, True], 60, False, [False, False, False, False], 2560, 'North', (18, 7))
Element 21: (2, (18, 7), ['%', '', '', '%'], [(15, 10), (12, 10), (17, 1)], [True, False, False, True], 58, False, [False, False, False, False], 3559, 'North', (18, 8))
Element 22: #1#
