Element 1: (1, (6, 8), ['.', '.', '.', '.'], [(1, 8), (12, 2), (15, 10)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (7, 8))
Element 2: (1, (7, 8), ['', '%', '%', '.'], [(1, 9), (13, 2), (16, 10)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (8, 8))
Element 3: (1, (8, 8), ['', '%', '%', '.'], [(1, 10), (13, 3), (17, 10)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (9, 8))
Element 4: (1, (9, 8), ['', '', '%', '.'], [(2, 10), (13, 4), (18, 10)], [False, False, True, False], 92, False, [False, False, False, True], 126, 'East', (10, 8))
Element 5: (1, (10, 8), ['', '', '%', '.'], [(3, 10), (14, 4), (18, 9)], [False, False, True, False], 90, False, [False, False, False, True], 165, 'East', (11, 8))
Element 6: (1, (11, 8), ['', '%', '%', '.'], [(4, 10), (15, 4), (18, 8)], [False, True, True, False], 88, False, [False, False, False, True], 204, 'East', (12, 8))
Element 7: (1, (12, 8), ['', '%', '%', '.'], [(4, 9), (16, 4), (18, 7)], [False, True, True, False], 86, False, [False, False, False, True], 243, 'East', (13, 8))
Element 8: (1, (13, 8), ['', '.', '.', '.'], [(4, 8), (17, 4), (18, 6)], [False, False, False, False], 84, False, [False, True, True, True], 282, 'East', (14, 8))
Element 9: (1, (14, 8), ['', '%', '%', '.'], [(5, 8), (16, 4), (18, 5)], [False, True, True, False], 82, False, [False, False, False, True], 311, 'East', (15, 8))
Element 10: (1, (15, 8), ['', '%', '.', '.'], [(6, 8), (16, 5), (18, 6)], [False, True, False, False], 80, False, [False, False, True, True], 330, 'East', (16, 8))
Element 11: (1, (16, 8), ['', '.', '%', '%'], [(6, 9), (16, 6), (17, 6)], [False, False, True, True], 78, False, [False, True, False, False], 369, 'South', (16, 7))
Element 12: (1, (16, 7), ['%', 'G', '', '%'], [(6, 10), (15, 6), (16, 6)], [True, False, False, True], 76, False, [False, False, False, False], 398, 'North', (16, 8))
Element 13: (1, (16, 8), ['', 'G', '%', '%'], [(7, 10), (14, 6), (16, 7)], [False, False, True, True], 74, False, [False, False, False, False], 417, 'West', (15, 8))
Element 14: (1, (15, 8), ['', '%', '.', 'G'], [(8, 10), (13, 6), (16, 8)], [False, True, False, False], 72, False, [False, False, True, False], 436, 'North', (15, 9))
Element 15: (1, (15, 9), ['%', 'G', '', '%'], [(9, 10), (13, 7), (15, 8)], [True, False, False, True], 70, False, [False, False, False, False], 465, 'North', (15, 10))
Element 16: (1, (15, 10), ['%', 'G', '%', ''], [(10, 10), (13, 8), (15, 9)], [True, False, True, False], 68, False, [False, False, False, False], 474, 'East', (16, 10))
Element 17: (1, (16, 10), ['', '%', '%', ''], [(11, 10), (13, 9), (15, 8)], [False, True, True, False], 66, False, [False, False, False, False], 1483, 'East', (17, 10))
Element 18: (1, (17, 10), ['', '%', '%', ''], [(12, 10), (13, 10), (14, 8)], [False, True, True, False], 64, False, [False, False, False, False], 2492, 'East', (18, 10))
Element 19: (1, (18, 10), ['', '', '%', '%'], [(13, 10), (13, 9), (13, 8)], [False, False, True, True], 62, False, [False, False, False, False], 2491, 'South', (18, 9))
Element 20: (1, (18, 9), ['%', '', '', '%'], [(12, 10), (13, 9), (13, 7)], [True, False, False, True], 60, False, [False, False, False, False], 2490, 'South', (18, 8))
Element 21: (1, (18, 8), ['%', '', '', '%'], [(11, 10), (13, 8), (13, 6)], [True, False, False, True], 58, False, [False, False, False, False], 2489, 'South', (18, 7))
Element 22: (1, (18, 7), ['%', '', '', '%'], [(10, 10), (13, 8), (13, 5)], [True, False, False, True], 56, False, [False, False, False, False], 2498, 'South', (18, 6))
Element 23: (1, (18, 6), ['', '', '', '%'], [(9, 10), (12, 8), (13, 4)], [False, False, False, True], 54, False, [False, False, False, False], 2497, 'South', (18, 5))
Element 24: (1, (18, 5), ['%', '%', '', '%'], [(8, 10), (11, 8), (12, 4)], [True, True, False, True], 52, False, [False, False, False, False], 2506, 'North', (18, 6))
Element 25: (1, (18, 6), ['', '', '', '%'], [(7, 10), (10, 8), (11, 4)], [False, False, False, True], 50, False, [False, False, False, False], 2515, 'West', (17, 6))
Element 26: (1, (17, 6), ['', '%', '%', ''], [(6, 10), (10, 7), (10, 4)], [False, True, True, False], 48, False, [False, False, False, False], 2524, 'West', (16, 6))
Element 27: (1, (16, 6), ['', '', '', ''], [(6, 9), (10, 6), (9, 4)], [False, False, False, False], 46, False, [False, False, False, False], 2533, 'South', (16, 5))
Element 28: (1, (16, 5), ['%', '', '', '%'], [(6, 8), (11, 6), (8, 4)], [True, False, False, True], 44, False, [False, False, False, False], 2542, 'South', (16, 4))
Element 29: (1, (16, 4), ['', '%', '', ''], [(6, 7), (10, 6), (7, 4)], [False, True, False, False], 42, False, [False, False, False, False], 2561, 'East', (17, 4))
Element 30: (1, (17, 4), ['', '%', '%', '%'], [(6, 6), (9, 6), (7, 5)], [False, True, True, True], 40, False, [False, False, False, False], 3570, 'West', (16, 4))
Element 31: (1, (16, 4), ['', '%', '', ''], [(5, 6), (8, 6), (6, 5)], [False, True, False, False], 38, False, [False, False, False, False], 3599, 'West', (15, 4))
Element 32: (1, (15, 4), ['', '.', '%', ''], [(4, 6), (9, 6), (6, 4)], [False, False, True, False], 36, False, [False, True, False, False], 3618, 'South', (15, 3))
Element 33: (1, (15, 3), ['%', '.', '', '%'], [(3, 6), (9, 7), (6, 3)], [True, False, False, True], 34, False, [False, True, False, False], 3647, 'South', (15, 2))
Element 34: (1, (15, 2), ['%', '.', '', '.'], [(3, 7), (9, 8), (6, 2)], [True, False, False, False], 32, False, [False, True, False, True], 3676, 'East', (16, 2))
Element 35: (1, (16, 2), ['', '.', '%', '.'], [(3, 8), (8, 8), (7, 2)], [False, False, True, False], 30, False, [False, True, False, True], 3705, 'East', (17, 2))
Element 36: (1, (17, 2), ['', '.', '%', ''], [(3, 7), (7, 8), (8, 2)], [False, False, True, False], 28, False, [False, True, False, False], 3724, 'South', (17, 1))
Element 37: (1, (17, 1), ['.', '%', '', '.'], [(3, 6), (6, 8), (9, 2)], [False, True, False, False], 26, False, [True, False, False, True], 3743, 'East', (18, 1))
Element 38: (1, (18, 1), ['', '%', '', '%'], [(3, 5), (6, 9), (10, 2)], [False, True, False, True], 24, False, [False, False, False, False], 3772, 'North', (18, 2))
