Element 1: (1, (4, 2), ['.', '.', '.', '%'], [(16, 1), (11, 2), (17, 2)], [False, False, False, True], 98, False, [True, True, True, False], 9, 'North', (4, 3))
Element 2: (1, (4, 3), ['%', '', '.', '%'], [(16, 2), (11, 1), (17, 1)], [True, False, False, True], 96, False, [False, False, True, False], 1038, 'North', (4, 4))
Element 3: (1, (4, 4), ['.', '', '%', '.'], [(15, 2), (12, 1), (18, 1)], [False, False, True, False], 94, False, [True, False, False, True], 1077, 'East', (5, 4))
Element 4: (1, (5, 4), ['', '%', '%', '.'], [(15, 3), (13, 1), (18, 2)], [False, True, True, False], 92, False, [False, False, False, True], 1106, 'East', (6, 4))
Element 5: (1, (6, 4), ['', '.', '.', '.'], [(15, 4), (13, 2), (18, 3)], [False, False, False, False], 90, False, [False, True, True, True], 1145, 'East', (7, 4))
Element 6: (1, (7, 4), ['', '%', 'F', ''], [(16, 4), (13, 3), (18, 2)], [False, True, False, False], 88, False, [False, False, False, False], 1174, 'North', (7, 5))
Element 7: (1, (7, 5), ['.', '', '%', '%'], [(17, 4), (13, 4), (18, 1)], [False, False, True, True], 86, False, [True, False, False, False], 2193, 'West', (6, 5))
Element 8: (1, (6, 5), ['%', '', '.', ''], [(16, 4), (14, 4), (17, 1)], [True, False, False, False], 84, False, [False, False, True, False], 2212, 'North', (6, 6))
Element 9: (1, (6, 6), ['.', '', '.', '%'], [(16, 5), (15, 4), (16, 1)], [False, False, False, True], 82, False, [True, False, True, False], 2231, 'North', (6, 7))
Element 10: (1, (6, 7), ['%', '', '.', '%'], [(16, 6), (16, 4), (16, 2)], [True, False, False, True], 80, False, [False, False, True, False], 2250, 'North', (6, 8))
Element 11: (1, (6, 8), ['.', '', '.', '.'], [(17, 6), (17, 4), (15, 2)], [False, False, False, False], 78, False, [True, False, True, True], 2269, 'East', (7, 8))
Element 12: (1, (7, 8), ['', '%', '%', '.'], [(18, 6), (16, 4), (15, 3)], [False, True, True, False], 76, False, [False, False, False, True], 2288, 'East', (8, 8))
Element 13: (1, (8, 8), ['', '%', '%', '.'], [(18, 7), (16, 5), (15, 4)], [False, True, True, False], 74, False, [False, False, False, True], 2307, 'East', (9, 8))
Element 14: (1, (9, 8), ['', '', '%', '.'], [(18, 8), (16, 6), (16, 4)], [False, False, True, False], 72, False, [False, False, False, True], 2326, 'East', (10, 8))
Element 15: (1, (10, 8), ['', '', '%', '.'], [(18, 9), (16, 7), (17, 4)], [False, False, True, False], 70, False, [False, False, False, True], 2355, 'East', (11, 8))
Element 16: (1, (11, 8), ['', '%', '%', '.'], [(18, 10), (16, 8), (16, 4)], [False, True, True, False], 68, False, [False, False, False, True], 2384, 'East', (12, 8))
Element 17: (1, (12, 8), ['', '%', '%', '.'], [(17, 10), (15, 8), (16, 5)], [False, True, True, False], 66, False, [False, False, False, True], 2413, 'East', (13, 8))
Element 18: (1, (13, 8), ['', '.', '.', '.'], [(16, 10), (15, 9), (16, 6)], [False, False, False, False], 64, False, [False, True, True, True], 2442, 'East', (14, 8))
Element 19: (1, (14, 8), ['', '%', '%', ''], [(17, 10), (15, 10), (15, 6)], [False, True, True, False], 62, False, [False, False, False, False], 2471, 'East', (15, 8))
Element 20: (1, (15, 8), ['', '%', '', ''], [(18, 10), (16, 10), (14, 6)], [False, True, False, False], 60, False, [False, False, False, False], 2480, 'East', (16, 8))
Element 21: (1, (16, 8), ['', '', '%', '%'], [(18, 9), (17, 10), (13, 6)], [False, False, True, True], 58, False, [False, False, False, False], 2489, 'South', (16, 7))
Element 22: (1, (16, 7), ['%', '', '', '%'], [(18, 8), (18, 10), (13, 7)], [True, False, False, True], 56, False, [False, False, False, False], 2498, 'South', (16, 6))
Element 23: (1, (16, 6), ['', '', '', ''], [(18, 7), (18, 9), (13, 8)], [False, False, False, False], 54, False, [False, False, False, False], 2497, 'East', (17, 6))
Element 24: (1, (17, 6), ['', '%', '%', 'G'], [(18, 6), (18, 8), (13, 9)], [False, True, True, False], 52, False, [False, False, False, False], 2506, 'West', (16, 6))
Element 25: (1, (16, 6), ['', '', '', ''], [(18, 5), (18, 7), (13, 10)], [False, False, False, False], 50, False, [False, False, False, False], 2525, 'South', (16, 5))
Element 26: (1, (16, 5), ['%', '', '', '%'], [(18, 5), (18, 6), (12, 10)], [True, False, False, True], 48, False, [False, False, False, False], 3524, 'South', (16, 4))
Element 27: #1#
