Element 1: (1, (11, 2), ['.', 'F', '%', '.'], [(9, 10), (12, 8), (13, 3)], [False, False, True, False], 98, False, [True, False, False, True], 9, 'South', (11, 1))
Element 25: (1, (18, 7), ['%', '', '', '%'], [(16, 7), (16, 10), (13, 9)], [True, False, False, True], 50, False, [False, False, False, False], 3335, 'South', (18, 6))
Element 26: (1, (18, 6), ['', '', '', '%'], [(16, 8), (16, 10), (13, 10)], [False, False, False, True], 48, False, [False, False, False, False], 3334, 'West', (17, 6))
Element 27: (1, (17, 6), ['', '%', '%', ''], [(15, 8), (16, 10), (12, 10)], [False, True, True, False], 46, False, [False, False, False, False], 3333, 'West', (16, 6))
Element 28: (1, (16, 6), ['', '', '', ''], [(14, 8), (16, 10), (11, 10)], [False, False, False, False], 44, False, [False, False, False, False], 3332, 'North', (16, 7))
Element 29: (1, (16, 7), ['%', '', '', '%'], [(15, 8), (16, 10), (10, 10)], [True, False, False, True], 42, False, [False, False, False, False], 3331, 'North', (16, 8))
Element 30: (1, (16, 8), ['', '', '%', '%'], [(15, 9), (16, 10), (9, 10)], [False, False, True, True], 40, False, [False, False, False, False], 3330, 'West', (15, 8))
Element 31: (1, (15, 8), ['', '%', '', ''], [(15, 10), (16, 10), (8, 10)], [False, True, False, False], 38, False, [False, False, False, False], 3329, 'North', (15, 9))
Element 32: (1, (15, 9), ['%', '', 'G', '%'], [(15, 10), (16, 10), (7, 10)], [True, False, False, True], 36, False, [False, False, False, False], 3338, 'South', (15, 8))
Element 33: (1, (15, 8), ['', '%', '', ''], [(16, 10), (16, 10), (6, 10)], [False, True, False, False], 34, False, [False, False, False, False], 3347, 'West', (14, 8))
Element 34: (1, (14, 8), ['', '%', '%', ''], [(17, 10), (16, 10), (6, 9)], [False, True, True, False], 32, False, [False, False, False, False], 3356, 'West', (13, 8))
Element 35: (1, (13, 8), ['', '', '', ''], [(17, 10), (16, 10), (6, 8)], [False, False, False, False], 30, False, [False, False, False, False], 3365, 'North', (13, 9))
Element 36: (1, (13, 9), ['%', '', '', '%'], [(17, 10), (16, 10), (7, 8)], [True, False, False, True], 28, False, [False, False, False, False], 3374, 'North', (13, 10))
Element 37: (1, (13, 10), ['', '', '%', '%'], [(17, 10), (16, 10), (8, 8)], [False, False, True, True], 26, False, [False, False, False, False], 3383, 'West', (12, 10))
Element 38: (1, (12, 10), ['', '%', '%', ''], [(17, 10), (16, 10), (9, 8)], [False, True, True, False], 24, False, [False, False, False, False], 3392, 'West', (11, 10))
Element 39: (1, (11, 10), ['', '%', '%', ''], [(17, 10), (16, 10), (10, 8)], [False, True, True, False], 22, False, [False, False, False, False], 3401, 'West', (10, 10))
Element 40: (1, (10, 10), ['', '%', '%', ''], [(17, 10), (16, 10), (11, 8)], [False, True, True, False], 20, False, [False, False, False, False], 3410, 'West', (9, 10))
Element 41: (1, (9, 10), ['', '%', '%', ''], [(17, 10), (16, 10), (12, 8)], [False, True, True, False], 18, False, [False, False, False, False], 3409, 'West', (8, 10))
Element 42: (1, (8, 10), ['', '%', '%', ''], [(17, 10), (16, 10), (11, 8)], [False, True, True, False], 16, False, [False, False, False, False], 3408, 'West', (7, 10))
Element 43: (1, (7, 10), ['', '%', '%', ''], [(17, 10), (16, 10), (10, 8)], [False, True, True, False], 14, False, [False, False, False, False], 3407, 'West', (6, 10))
Element 44: (1, (6, 10), ['%', '', '%', ''], [(17, 10), (16, 10), (10, 7)], [True, False, True, False], 12, False, [False, False, False, False], 3406, 'South', (6, 9))
Element 45: (1, (6, 9), ['%', '', '', '%'], [(17, 10), (16, 10), (10, 6)], [True, False, False, True], 10, False, [False, False, False, False], 3405, 'South', (6, 8))
Element 46: (1, (6, 8), ['.', '.', '', ''], [(17, 10), (16, 10), (11, 6)], [False, False, False, False], 8, False, [True, True, False, False], 3414, 'South', (6, 7))
Element 47: (1, (6, 7), ['%', '.', '', '%'], [(17, 10), (16, 10), (10, 6)], [True, False, False, True], 6, False, [False, True, False, False], 3423, 'South', (6, 6))
Element 48: (1, (6, 6), ['.', '.', '', '%'], [(17, 10), (16, 10), (9, 6)], [False, False, False, True], 4, False, [True, True, False, False], 3432, 'South', (6, 5))
Element 49: (1, (6, 5), ['%', '.', '', 'F'], [(17, 10), (15, 10), (8, 6)], [True, False, False, False], 2, False, [False, True, False, False], 3451, 'East', (7, 5))
Element 50: #1#
