Element 1: (3, (18, 10), ['.', '.', '%', '%'], [(11, 10), (11, 1), (13, 4)], [False, False, True, True], 98, False, [True, True, False, False], 2009, 'South', (18, 9))
Element 2: (3, (18, 9), ['%', '.', '', '%'], [(12, 10), (11, 2), (14, 4)], [True, False, False, True], 96, False, [False, True, False, False], 3038, 'South', (18, 8))
Element 3: (3, (18, 8), ['%', '.', '', '%'], [(13, 10), (12, 2), (15, 4)], [True, False, False, True], 94, False, [False, True, False, False], 3077, 'South', (18, 7))
Element 4: (3, (18, 7), ['%', '.', '', '%'], [(13, 9), (13, 2), (16, 4)], [True, False, False, True], 92, False, [False, True, False, False], 3116, 'South', (18, 6))
Element 5: (3, (18, 6), ['.', '.', '', '%'], [(13, 8), (13, 1), (17, 4)], [False, False, False, True], 90, False, [True, True, False, False], 3155, 'South', (18, 5))
Element 6: (3, (18, 5), ['%', '%', '', '%'], [(14, 8), (13, 2), (16, 4)], [True, True, False, True], 88, False, [False, False, False, False], 3174, 'North', (18, 6))
Element 7: (3, (18, 6), ['.', '', '', '%'], [(15, 8), (13, 3), (16, 5)], [False, False, False, True], 86, False, [True, False, False, False], 3193, 'West', (17, 6))
Element 8: (3, (17, 6), ['G', '%', '%', ''], [(16, 8), (13, 4), (16, 6)], [False, True, True, False], 84, False, [False, False, False, False], 3222, 'East', (18, 6))
Element 9: (3, (18, 6), ['', '', '', '%'], [(16, 7), (13, 5), (15, 6)], [False, False, False, True], 82, False, [False, False, False, False], 3251, 'North', (18, 7))
Element 10: (3, (18, 7), ['%', '', '', '%'], [(16, 6), (13, 6), (14, 6)], [True, False, False, True], 80, False, [False, False, False, False], 3270, 'North', (18, 8))
Element 11: (3, (18, 8), ['%', '', '', '%'], [(17, 6), (13, 7), (13, 6)], [True, False, False, True], 78, False, [False, False, False, False], 3279, 'North', (18, 9))
Element 12: (3, (18, 9), ['%', '', '', '%'], [(18, 6), (13, 8), (13, 7)], [True, False, False, True], 76, False, [False, False, False, False], 3278, 'North', (18, 10))
Element 13: (3, (18, 10), ['.', '', '%', '%'], [(18, 7), (12, 8), (13, 8)], [False, False, True, True], 74, False, [True, False, False, False], 3287, 'West', (17, 10))
Element 14: (3, (17, 10), ['.', '%', '%', ''], [(18, 8), (11, 8), (14, 8)], [False, True, True, False], 72, False, [True, False, False, False], 3306, 'West', (16, 10))
Element 15: (3, (16, 10), ['.', '%', '%', ''], [(18, 9), (10, 8), (15, 8)], [False, True, True, False], 70, False, [True, False, False, False], 3325, 'West', (15, 10))
Element 16: (3, (15, 10), ['%', 'G', '%', ''], [(18, 10), (9, 8), (15, 9)], [True, False, True, False], 68, False, [False, False, False, False], 3354, 'East', (16, 10))
Element 17: (3, (16, 10), ['G', '%', '%', 'G'], [(17, 10), (8, 8), (15, 10)], [False, True, True, False], 66, False, [False, False, False, False], 3363, 'Stop', (16, 10))
Element 18: (3, (16, 10), ['', '%', '%', ''], [(18, 10), (7, 8), (15, 9)], [False, True, True, False], 64, False, [False, False, False, False], 3372, 'West', (15, 10))
Element 19: (3, (15, 10), ['%', '', '%', ''], [(18, 9), (6, 8), (15, 8)], [True, False, True, False], 62, False, [False, False, False, False], 3381, 'Stop', (15, 10))
