Element 1: (0, (1, 6), ['%', '.', '.', '.'], [(4, 9), (9, 4), (13, 3)], [True, False, False, False], 98, False, [False, True, True, True], 0, 'East', (2, 6))
Element 2: (0, (2, 6), ['', '%', '%', '.'], [(4, 10), (10, 4), (13, 4)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (3, 6))
Element 3: (0, (3, 6), ['', '.', '.', '.'], [(3, 10), (11, 4), (14, 4)], [False, False, False, False], 94, False, [False, True, True, True], 78, 'East', (4, 6))
Element 4: (0, (4, 6), ['', '%', '%', '.'], [(2, 10), (12, 4), (15, 4)], [False, True, True, False], 92, False, [False, False, False, True], 117, 'East', (5, 6))
Element 5: (0, (5, 6), ['', '%', '%', '.'], [(1, 10), (13, 4), (16, 4)], [False, True, True, False], 90, False, [False, False, False, True], 146, 'East', (6, 6))
Element 6: (0, (6, 6), ['', '.', '.', '%'], [(1, 9), (13, 5), (17, 4)], [False, False, False, True], 88, False, [False, True, True, False], 185, 'North', (6, 7))
Element 7: (0, (6, 7), ['%', '', '.', '%'], [(1, 8), (13, 6), (16, 4)], [True, False, False, True], 86, False, [False, False, True, False], 214, 'North', (6, 8))
Element 8: (0, (6, 8), ['.', '', '.', '.'], [(1, 7), (14, 6), (16, 5)], [False, False, False, False], 84, False, [True, False, True, True], 253, 'East', (7, 8))
Element 9: (0, (7, 8), ['', '%', '%', '.'], [(1, 6), (15, 6), (16, 6)], [False, True, True, False], 82, False, [False, False, False, True], 282, 'East', (8, 8))
Element 10: (0, (8, 8), ['', '%', '%', '.'], [(1, 5), (14, 6), (17, 6)], [False, True, True, False], 80, False, [False, False, False, True], 311, 'East', (9, 8))
Element 11: (0, (9, 8), ['', '', '%', '.'], [(1, 4), (13, 6), (18, 6)], [False, False, True, False], 78, False, [False, False, False, True], 340, 'East', (10, 8))
Element 12: (0, (10, 8), ['', '', '%', '.'], [(1, 3), (13, 7), (18, 7)], [False, False, True, False], 76, False, [False, False, False, True], 379, 'East', (11, 8))
Element 13: (0, (11, 8), ['', '%', '%', '.'], [(1, 2), (13, 8), (18, 8)], [False, True, True, False], 74, False, [False, False, False, True], 418, 'East', (12, 8))
