Element 1: (3, (4, 10), ['.', '.', '%', '%'], [(4, 8), (1, 6), (4, 6)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (4, 9))
Element 2: (3, (4, 9), ['%', '', '', '%'], [(5, 8), (1, 7), (5, 6)], [True, False, False, True], 96, False, [False, False, False, False], 68, 'South', (4, 8))
Element 3: (3, (4, 8), ['', '%', '', ''], [(6, 8), (1, 8), (6, 6)], [False, True, False, False], 94, False, [False, False, False, False], 97, 'East', (5, 8))
Element 4: (3, (5, 8), ['', '%', '%', ''], [(7, 8), (1, 9), (6, 7)], [False, True, True, False], 92, False, [False, False, False, False], 126, 'East', (6, 8))
Element 5: (3, (6, 8), ['', '', '.', ''], [(8, 8), (1, 10), (6, 6)], [False, False, False, False], 90, False, [False, False, True, False], 145, 'North', (6, 9))
Element 6: (3, (6, 9), ['%', '', '.', '%'], [(9, 8), (2, 10), (6, 5)], [True, False, False, True], 88, False, [False, False, True, False], 184, 'North', (6, 10))
Element 7: (3, (6, 10), ['%', '', '%', '.'], [(10, 8), (3, 10), (7, 5)], [True, False, True, False], 86, False, [False, False, False, True], 1213, 'East', (7, 10))
Element 8: (3, (7, 10), ['', '%', '%', '.'], [(11, 8), (4, 10), (7, 4)], [False, True, True, False], 84, False, [False, False, False, True], 1242, 'East', (8, 10))
Element 9: (3, (8, 10), ['', '%', '%', '.'], [(12, 8), (4, 9), (6, 4)], [False, True, True, False], 82, False, [False, False, False, True], 1271, 'East', (9, 10))
Element 10: (3, (9, 10), ['', '%', '%', '.'], [(13, 8), (4, 8), (6, 3)], [False, True, True, False], 80, False, [False, False, False, True], 1300, 'East', (10, 10))
Element 11: (3, (10, 10), ['', '%', '%', 'F'], [(14, 8), (5, 8), (6, 2)], [False, True, True, False], 78, False, [False, False, False, False], 1329, 'East', (11, 10))
Element 12: (3, (11, 10), ['', '%', '%', 'F'], [(15, 8), (6, 8), (7, 2)], [False, True, True, False], 76, False, [False, False, False, False], 2348, 'East', (12, 10))
Element 13: (3, (12, 10), ['', '%', '%', '.'], [(16, 8), (7, 8), (8, 2)], [False, True, True, False], 74, False, [False, False, False, True], 3367, 'East', (13, 10))
Element 14: (3, (13, 10), ['', '.', '%', '%'], [(16, 7), (8, 8), (9, 2)], [False, False, True, True], 72, False, [False, True, False, False], 3396, 'South', (13, 9))
Element 15: (3, (13, 9), ['%', '', '', '%'], [(16, 6), (9, 8), (10, 2)], [True, False, False, True], 70, False, [False, False, False, False], 3425, 'South', (13, 8))
Element 16: (3, (13, 8), ['', '.', '', ''], [(17, 6), (10, 8), (11, 2)], [False, False, False, False], 68, False, [False, True, False, False], 3444, 'South', (13, 7))
Element 17: #1#
