Element 1: (0, (4, 9), ['%', '.', '.', '%'], [(5, 6), (10, 2), (14, 6)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (4, 10))
Element 2: (0, (4, 10), ['.', '', '%', '%'], [(6, 6), (11, 2), (15, 6)], [False, False, True, True], 96, False, [True, False, False, False], 39, 'West', (3, 10))
Element 3: (0, (3, 10), ['.', '%', '%', ''], [(6, 7), (11, 1), (16, 6)], [False, True, True, False], 94, False, [True, False, False, False], 1068, 'West', (2, 10))
Element 4: (0, (2, 10), ['.', '%', '%', ''], [(6, 8), (12, 1), (17, 6)], [False, True, True, False], 92, False, [True, False, False, False], 1107, 'West', (1, 10))
Element 5: (0, (1, 10), ['%', '.', '%', ''], [(7, 8), (13, 1), (18, 6)], [True, False, True, False], 90, False, [False, True, False, False], 1146, 'South', (1, 9))
Element 6: (0, (1, 9), ['%', '.', '', '%'], [(8, 8), (13, 2), (18, 7)], [True, False, False, True], 88, False, [False, True, False, False], 1185, 'South', (1, 8))
Element 7: (0, (1, 8), ['%', '.', '', '%'], [(9, 8), (13, 3), (18, 8)], [True, False, False, True], 86, False, [False, True, False, False], 1224, 'South', (1, 7))
Element 8: (0, (1, 7), ['%', '.', '', '%'], [(10, 8), (13, 4), (18, 9)], [True, False, False, True], 84, False, [False, True, False, False], 1263, 'South', (1, 6))
Element 9: (0, (1, 6), ['%', '.', '', '.'], [(11, 8), (14, 4), (18, 10)], [True, False, False, False], 82, False, [False, True, False, True], 1302, 'East', (2, 6))
Element 10: (0, (2, 6), ['', '%', '%', '.'], [(12, 8), (15, 4), (17, 10)], [False, True, True, False], 80, False, [False, False, False, True], 1341, 'East', (3, 6))
Element 11: (0, (3, 6), ['', '.', '.', '.'], [(13, 8), (16, 4), (16, 10)], [False, False, False, False], 78, False, [False, True, True, True], 1380, 'East', (4, 6))
Element 12: (0, (4, 6), ['', '%', '%', ''], [(14, 8), (17, 4), (15, 10)], [False, True, True, False], 76, False, [False, False, False, False], 1419, 'East', (5, 6))
Element 13: (0, (5, 6), ['', '%', '%', ''], [(15, 8), (16, 4), (15, 9)], [False, True, True, False], 74, False, [False, False, False, False], 1438, 'East', (6, 6))
Element 14: (0, (6, 6), ['', '.', '', '%'], [(16, 8), (16, 5), (15, 8)], [False, False, False, True], 72, False, [False, True, False, False], 1457, 'South', (6, 5))
Element 15: (0, (6, 5), ['%', '.', '', 'F'], [(16, 7), (16, 6), (16, 8)], [True, False, False, False], 70, False, [False, True, False, False], 1476, 'East', (7, 5))
Element 16: (0, (7, 5), ['', '.', '%', '%'], [(16, 7), (17, 6), (15, 8)], [False, False, True, True], 68, False, [False, True, False, False], 2475, 'South', (7, 4))
Element 17: (0, (7, 4), ['.', '%', '', ''], [(16, 6), (18, 6), (14, 8)], [False, True, False, False], 66, False, [True, False, False, False], 2484, 'West', (6, 4))
Element 18: (0, (6, 4), ['.', '.', '', ''], [(17, 6), (18, 5), (13, 8)], [False, False, False, False], 64, False, [True, True, False, False], 2503, 'South', (6, 3))
Element 19: (0, (6, 3), ['%', '.', '', '%'], [(18, 6), (18, 5), (13, 9)], [True, False, False, True], 62, False, [False, True, False, False], 2522, 'South', (6, 2))
Element 20: (0, (6, 2), ['%', '.', '', '.'], [(18, 7), (18, 6), (13, 10)], [True, False, False, False], 60, False, [False, True, False, True], 2541, 'East', (7, 2))
Element 21: (0, (7, 2), ['', '.', '%', '.'], [(18, 8), (18, 6), (12, 10)], [False, False, True, False], 58, False, [False, True, False, True], 3550, 'East', (8, 2))
Element 22: #1#
