Element 1: (3, (18, 6), ['.', '.', '.', '%'], [(2, 2), (6, 4), (13, 4)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (18, 7))
Element 2: (3, (18, 7), ['%', '', '.', '%'], [(3, 2), (7, 4), (14, 4)], [True, False, False, True], 96, False, [False, False, True, False], 68, 'North', (18, 8))
Element 3: (3, (18, 8), ['%', '', '.', '%'], [(4, 2), (7, 5), (15, 4)], [True, False, False, True], 94, False, [False, False, True, False], 1097, 'North', (18, 9))
Element 4: (3, (18, 9), ['%', '', '.', '%'], [(4, 3), (6, 5), (16, 4)], [True, False, False, True], 92, False, [False, False, True, False], 1136, 'North', (18, 10))
Element 5: (3, (18, 10), ['.', '', '%', '%'], [(4, 4), (6, 6), (17, 4)], [False, False, True, True], 90, False, [True, False, False, False], 1175, 'West', (17, 10))
Element 6: (3, (17, 10), ['.', '%', '%', ''], [(3, 4), (6, 7), (16, 4)], [False, True, True, False], 88, False, [True, False, False, False], 1204, 'West', (16, 10))
Element 7: (3, (16, 10), ['.', '%', '%', ''], [(3, 5), (6, 8), (16, 5)], [False, True, True, False], 86, False, [True, False, False, False], 1243, 'West', (15, 10))
Element 8: (3, (15, 10), ['%', '.', '%', ''], [(3, 6), (7, 8), (16, 6)], [True, False, True, False], 84, False, [False, True, False, False], 1282, 'South', (15, 9))
Element 9: (3, (15, 9), ['%', '.', '', '%'], [(4, 6), (8, 8), (17, 6)], [True, False, False, True], 82, False, [False, True, False, False], 1321, 'South', (15, 8))
Element 10: (3, (15, 8), ['.', '%', '', '.'], [(5, 6), (9, 8), (18, 6)], [False, True, False, False], 80, False, [True, False, False, True], 1350, 'East', (16, 8))
Element 11: (3, (16, 8), ['', '.', '%', '%'], [(6, 6), (10, 8), (18, 5)], [False, False, True, True], 78, False, [False, True, False, False], 1379, 'South', (16, 7))
Element 12: (3, (16, 7), ['%', '', '', '%'], [(6, 7), (11, 8), (18, 6)], [True, False, False, True], 76, False, [False, False, False, False], 1398, 'South', (16, 6))
Element 13: (3, (16, 6), ['.', '', '', ''], [(6, 8), (12, 8), (18, 7)], [False, False, False, False], 74, False, [True, False, False, False], 1407, 'West', (15, 6))
Element 14: (3, (15, 6), ['.', '%', '%', ''], [(6, 9), (13, 8), (18, 8)], [False, True, True, False], 72, False, [True, False, False, False], 1436, 'West', (14, 6))
Element 15: (3, (14, 6), ['.', '%', '%', ''], [(6, 10), (14, 8), (18, 9)], [False, True, True, False], 70, False, [True, False, False, False], 1465, 'West', (13, 6))
Element 16: (3, (13, 6), ['%', '.', '.', ''], [(7, 10), (15, 8), (18, 10)], [True, False, False, False], 68, False, [False, True, True, False], 1484, 'North', (13, 7))
Element 17: (3, (13, 7), ['%', '', '', '%'], [(8, 10), (16, 8), (17, 10)], [True, False, False, True], 66, False, [False, False, False, False], 1503, 'North', (13, 8))
Element 18: (3, (13, 8), ['', '', '.', ''], [(9, 10), (16, 7), (16, 10)], [False, False, False, False], 64, False, [False, False, True, False], 1512, 'North', (13, 9))
Element 19: (3, (13, 9), ['%', '', '.', '%'], [(10, 10), (16, 6), (15, 10)], [True, False, False, True], 62, False, [False, False, True, False], 1531, 'North', (13, 10))
Element 20: (3, (13, 10), ['F', '', '%', '%'], [(11, 10), (17, 6), (15, 9)], [False, False, True, True], 60, False, [False, False, False, False], 2540, 'West', (12, 10))
Element 21: (3, (12, 10), ['', '%', '%', ''], [(10, 10), (18, 6), (15, 8)], [False, True, True, False], 58, False, [False, False, False, False], 3539, 'West', (11, 10))
Element 22: (3, (11, 10), ['', '%', '%', ''], [(9, 10), (18, 7), (16, 8)], [False, True, True, False], 56, False, [False, False, False, False], 3538, 'West', (10, 10))
Element 23: (3, (10, 10), ['', '%', '%', ''], [(8, 10), (18, 8), (16, 7)], [False, True, True, False], 54, False, [False, False, False, False], 3537, 'West', (9, 10))
Element 24: (3, (9, 10), ['', '%', '%', ''], [(7, 10), (18, 9), (16, 8)], [False, True, True, False], 52, False, [False, False, False, False], 3536, 'West', (8, 10))
Element 25: (3, (8, 10), ['', '%', '%', ''], [(6, 10), (18, 10), (15, 8)], [False, True, True, False], 50, False, [False, False, False, False], 3535, 'West', (7, 10))
Element 26: (3, (7, 10), ['', '%', '%', ''], [(6, 9), (17, 10), (14, 8)], [False, True, True, False], 48, False, [False, False, False, False], 3534, 'West', (6, 10))
Element 27: (3, (6, 10), ['%', '', '%', ''], [(6, 8), (16, 10), (13, 8)], [True, False, True, False], 46, False, [False, False, False, False], 3533, 'South', (6, 9))
Element 28: (3, (6, 9), ['%', '', '', '%'], [(5, 8), (15, 10), (13, 9)], [True, False, False, True], 44, False, [False, False, False, False], 3542, 'South', (6, 8))
Element 29: (3, (6, 8), ['', '', '', ''], [(4, 8), (15, 9), (13, 10)], [False, False, False, False], 42, False, [False, False, False, False], 3551, 'East', (7, 8))
Element 30: (3, (7, 8), ['', '%', '%', ''], [(4, 9), (15, 10), (12, 10)], [False, True, True, False], 40, False, [False, False, False, False], 3560, 'East', (8, 8))
Element 31: (3, (8, 8), ['', '%', '%', ''], [(4, 10), (16, 10), (11, 10)], [False, True, True, False], 38, False, [False, False, False, False], 3569, 'East', (9, 8))
Element 32: (3, (9, 8), ['', '', '%', ''], [(3, 10), (17, 10), (10, 10)], [False, False, True, False], 36, False, [False, False, False, False], 3578, 'East', (10, 8))
Element 33: (3, (10, 8), ['', '', '%', ''], [(2, 10), (18, 10), (9, 10)], [False, False, True, False], 34, False, [False, False, False, False], 3587, 'East', (11, 8))
