Element 1: (2, (8, 2), ['.', '.', '%', '.'], [(1, 10), (7, 1), (18, 9)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (9, 2))
Element 2: (2, (9, 2), ['', '.', '%', '.'], [(2, 10), (8, 1), (18, 10)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (10, 2))
Element 3: (2, (10, 2), ['', '.', '%', '.'], [(3, 10), (9, 1), (17, 10)], [False, False, True, False], 94, False, [False, True, False, True], 97, 'East', (11, 2))
Element 4: (2, (11, 2), ['', 'F', '%', '.'], [(4, 10), (10, 1), (16, 10)], [False, False, True, False], 92, False, [False, False, False, True], 136, 'South', (11, 1))
Element 5: (2, (11, 1), ['', '%', '', '.'], [(4, 9), (10, 2), (15, 10)], [False, True, False, False], 90, False, [False, False, False, True], 1155, 'East', (12, 1))
Element 6: (2, (12, 1), ['', '%', '.', '.'], [(4, 8), (11, 2), (15, 9)], [False, True, False, False], 88, False, [False, False, True, True], 1184, 'East', (13, 1))
Element 7: (2, (13, 1), ['', '%', '.', '%'], [(5, 8), (12, 2), (15, 8)], [False, True, False, True], 86, False, [False, False, True, False], 1223, 'North', (13, 2))
Element 8: (2, (13, 2), ['', '', '.', '%'], [(6, 8), (12, 1), (16, 8)], [False, False, False, True], 84, False, [False, False, True, False], 1252, 'North', (13, 3))
Element 9: (2, (13, 3), ['%', '', '.', '%'], [(7, 8), (13, 1), (16, 7)], [True, False, False, True], 82, False, [False, False, True, False], 1281, 'North', (13, 4))
Element 10: (2, (13, 4), ['.', '', '.', '.'], [(8, 8), (13, 2), (16, 6)], [False, False, False, False], 80, False, [True, False, True, True], 1310, 'East', (14, 4))
Element 11: (2, (14, 4), ['', '%', '%', '.'], [(9, 8), (13, 3), (17, 6)], [False, True, True, False], 78, False, [False, False, False, True], 1339, 'East', (15, 4))
Element 12: (2, (15, 4), ['', '.', '%', '.'], [(10, 8), (13, 4), (18, 6)], [False, False, True, False], 76, False, [False, True, False, True], 1368, 'East', (16, 4))
Element 13: (2, (16, 4), ['', '%', '.', '.'], [(11, 8), (13, 5), (18, 7)], [False, True, False, False], 74, False, [False, False, True, True], 1407, 'East', (17, 4))
Element 14: (2, (17, 4), ['', '%', '%', '%'], [(12, 8), (13, 6), (18, 8)], [False, True, True, True], 72, False, [False, False, False, False], 1446, 'West', (16, 4))
Element 15: (2, (16, 4), ['', '%', '.', ''], [(13, 8), (14, 6), (18, 7)], [False, True, False, False], 70, False, [False, False, True, False], 1465, 'North', (16, 5))
Element 16: (2, (16, 5), ['%', '', '', '%'], [(14, 8), (15, 6), (18, 6)], [True, False, False, True], 68, False, [False, False, False, False], 1494, 'North', (16, 6))
Element 17: (2, (16, 6), ['', '', '', ''], [(15, 8), (14, 6), (18, 5)], [False, False, False, False], 66, False, [False, False, False, False], 1503, 'East', (17, 6))
Element 18: (2, (17, 6), ['', '%', '%', 'G'], [(16, 8), (13, 6), (18, 6)], [False, True, True, False], 64, False, [False, False, False, False], 1502, 'West', (16, 6))
Element 19: (2, (16, 6), ['', '', 'G', 'G'], [(16, 7), (13, 7), (17, 6)], [False, False, False, False], 62, False, [False, False, False, False], 1511, 'West', (15, 6))
