Element 1: (3, (16, 4), ['.', '%', '.', '.'], [(9, 2), (3, 6), (5, 4)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (17, 4))
Element 2: (3, (17, 4), ['', '%', '%', '%'], [(10, 2), (4, 6), (6, 4)], [False, True, True, True], 96, False, [False, False, False, False], 68, 'West', (16, 4))
Element 3: (3, (16, 4), ['.', '%', '.', ''], [(11, 2), (5, 6), (7, 4)], [False, True, False, False], 94, False, [True, False, True, False], 97, 'North', (16, 5))
Element 4: (3, (16, 5), ['%', '', '.', '%'], [(11, 1), (6, 6), (7, 5)], [True, False, False, True], 92, False, [False, False, True, False], 2116, 'North', (16, 6))
Element 5: (3, (16, 6), ['.', '', '.', '.'], [(12, 1), (6, 7), (6, 5)], [False, False, False, False], 90, False, [True, False, True, True], 2155, 'East', (17, 6))
Element 6: (3, (17, 6), ['', '%', '%', '.'], [(13, 1), (6, 8), (6, 6)], [False, True, True, False], 88, False, [False, False, False, True], 2184, 'East', (18, 6))
Element 7: (3, (18, 6), ['', '.', '.', '%'], [(13, 2), (7, 8), (6, 7)], [False, False, False, True], 86, False, [False, True, True, False], 2213, 'North', (18, 7))
Element 8: (3, (18, 7), ['%', '', '.', '%'], [(13, 3), (8, 8), (6, 8)], [True, False, False, True], 84, False, [False, False, True, False], 2242, 'North', (18, 8))
Element 9: (3, (18, 8), ['%', '', '.', '%'], [(13, 4), (9, 8), (6, 9)], [True, False, False, True], 82, False, [False, False, True, False], 2281, 'North', (18, 9))
Element 10: (3, (18, 9), ['%', '', '.', '%'], [(14, 4), (10, 8), (6, 10)], [True, False, False, True], 80, False, [False, False, True, False], 2320, 'North', (18, 10))
Element 11: (3, (18, 10), ['.', '', '%', '%'], [(15, 4), (11, 8), (7, 10)], [False, False, True, True], 78, False, [True, False, False, False], 2359, 'West', (17, 10))
Element 12: (3, (17, 10), ['.', '%', '%', ''], [(15, 3), (12, 8), (8, 10)], [False, True, True, False], 76, False, [True, False, False, False], 2398, 'West', (16, 10))
Element 13: (3, (16, 10), ['.', '%', '%', ''], [(15, 2), (13, 8), (9, 10)], [False, True, True, False], 74, False, [True, False, False, False], 2437, 'West', (15, 10))
Element 14: (3, (15, 10), ['%', '.', '%', ''], [(16, 2), (14, 8), (10, 10)], [True, False, True, False], 72, False, [False, True, False, False], 2476, 'South', (15, 9))
Element 15: (3, (15, 9), ['%', 'G', '', '%'], [(17, 2), (15, 8), (11, 10)], [True, False, False, True], 70, False, [False, False, False, False], 3505, 'North', (15, 10))
Element 16: #1#
