Element 1: (2, (10, 4), ['.', '%', '%', '.'], [(13, 2), (3, 1), (16, 8)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (11, 4))
Element 2: (2, (11, 4), ['', '%', '%', '.'], [(13, 3), (4, 1), (16, 7)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (12, 4))
Element 3: (2, (12, 4), ['', '%', '%', 'G'], [(13, 4), (4, 2), (16, 6)], [False, True, True, False], 94, False, [False, False, False, False], 97, 'West', (11, 4))
Element 4: (2, (11, 4), ['', '%', '%', ''], [(14, 4), (4, 3), (17, 6)], [False, True, True, False], 92, False, [False, False, False, False], 126, 'West', (10, 4))
Element 5: (2, (10, 4), ['.', '%', '%', ''], [(15, 4), (4, 4), (18, 6)], [False, True, True, False], 90, False, [True, False, False, False], 155, 'West', (9, 4))
Element 6: (2, (9, 4), ['', '%', '%', ''], [(16, 4), (5, 4), (18, 7)], [False, True, True, False], 88, False, [False, False, False, False], 194, 'West', (8, 4))
Element 7: (2, (8, 4), ['.', '%', '%', ''], [(17, 4), (6, 4), (18, 8)], [False, True, True, False], 86, False, [True, False, False, False], 223, 'West', (7, 4))
Element 8: (2, (7, 4), ['', '%', 'F', ''], [(16, 4), (6, 5), (18, 9)], [False, True, False, False], 84, False, [False, False, False, False], 252, 'North', (7, 5))
Element 9: (2, (7, 5), ['', '', '%', '%'], [(16, 5), (6, 6), (18, 10)], [False, False, True, True], 82, False, [False, False, False, False], 1281, 'West', (6, 5))
Element 10: (2, (6, 5), ['%', '', '', ''], [(16, 6), (6, 7), (17, 10)], [True, False, False, False], 80, False, [False, False, False, False], 1300, 'North', (6, 6))
Element 11: (2, (6, 6), ['.', '', '', '%'], [(15, 6), (6, 8), (16, 10)], [False, False, False, True], 78, False, [True, False, False, False], 1329, 'West', (5, 6))
Element 12: (2, (5, 6), ['.', '%', '%', ''], [(14, 6), (7, 8), (15, 10)], [False, True, True, False], 76, False, [True, False, False, False], 1368, 'West', (4, 6))
Element 13: (2, (4, 6), ['.', '%', '%', ''], [(13, 6), (8, 8), (15, 9)], [False, True, True, False], 74, False, [True, False, False, False], 1407, 'West', (3, 6))
Element 14: (2, (3, 6), ['.', '.', '.', ''], [(13, 7), (9, 8), (15, 8)], [False, False, False, False], 72, False, [True, True, True, False], 1446, 'North', (3, 7))
Element 15: (2, (3, 7), ['%', '', '.', '%'], [(13, 8), (10, 8), (14, 8)], [True, False, False, True], 70, False, [False, False, True, False], 1485, 'North', (3, 8))
Element 16: (2, (3, 8), ['%', '', '%', '.'], [(13, 9), (11, 8), (15, 8)], [True, False, True, False], 68, False, [False, False, False, True], 1514, 'East', (4, 8))
Element 17: (2, (4, 8), ['', '%', '.', '.'], [(13, 10), (12, 8), (15, 9)], [False, True, False, False], 66, False, [False, False, True, True], 1543, 'East', (5, 8))
Element 18: (2, (5, 8), ['', '%', '%', ''], [(12, 10), (13, 8), (15, 10)], [False, True, True, False], 64, False, [False, False, False, False], 2552, 'East', (6, 8))
Element 19: (2, (6, 8), ['', '', '.', ''], [(11, 10), (14, 8), (16, 10)], [False, False, False, False], 62, False, [False, False, True, False], 3551, 'North', (6, 9))
Element 20: (2, (6, 9), ['%', '', '.', '%'], [(10, 10), (15, 8), (17, 10)], [True, False, False, True], 60, False, [False, False, True, False], 3570, 'North', (6, 10))
Element 21: (2, (6, 10), ['%', '', '%', '.'], [(9, 10), (16, 8), (18, 10)], [True, False, True, False], 58, False, [False, False, False, True], 3589, 'East', (7, 10))
Element 22: (2, (7, 10), ['', '%', '%', 'G'], [(8, 10), (16, 7), (18, 9)], [False, True, True, False], 56, False, [False, False, False, False], 3608, 'West', (6, 10))
Element 23: (2, (6, 10), ['%', '', '%', 'G'], [(7, 10), (16, 6), (18, 8)], [True, False, True, False], 54, False, [False, False, False, False], 3607, 'South', (6, 9))
Element 24: (2, (6, 9), ['%', '', 'G', '%'], [(6, 10), (17, 6), (18, 7)], [True, False, False, True], 52, False, [False, False, False, False], 3606, 'South', (6, 8))
Element 25: (2, (6, 8), ['', '', 'G', ''], [(6, 9), (16, 6), (18, 6)], [False, False, False, False], 50, False, [False, False, False, False], 3605, 'East', (7, 8))
Element 26: (2, (7, 8), ['G', '%', '%', ''], [(6, 8), (16, 5), (18, 5)], [False, True, True, False], 48, False, [False, False, False, False], 3614, 'East', (8, 8))
Element 27: (2, (8, 8), ['G', '%', '%', ''], [(7, 8), (16, 4), (18, 6)], [False, True, True, False], 46, False, [False, False, False, False], 3613, 'East', (9, 8))
Element 28: (2, (9, 8), ['G', '', '%', ''], [(8, 8), (17, 4), (17, 6)], [False, False, True, False], 44, False, [False, False, False, False], 3612, 'East', (10, 8))
Element 29: (2, (10, 8), ['G', '', '%', ''], [(9, 8), (16, 4), (16, 6)], [False, False, True, False], 42, False, [False, False, False, False], 3611, 'East', (11, 8))
Element 30: (2, (11, 8), ['G', '%', '%', ''], [(10, 8), (15, 4), (16, 5)], [False, True, True, False], 40, False, [False, False, False, False], 3610, 'East', (12, 8))
Element 31: (2, (12, 8), ['G', '%', '%', ''], [(11, 8), (15, 3), (16, 4)], [False, True, True, False], 38, False, [False, False, False, False], 3619, 'East', (13, 8))
Element 32: (2, (13, 8), ['G', '', '', ''], [(12, 8), (15, 2), (17, 4)], [False, False, False, False], 36, False, [False, False, False, False], 3628, 'East', (14, 8))
Element 33: (2, (14, 8), ['', '%', '%', ''], [(11, 8), (16, 2), (16, 4)], [False, True, True, False], 34, False, [False, False, False, False], 3637, 'East', (15, 8))
Element 34: (2, (15, 8), ['', '%', '', ''], [(10, 8), (17, 2), (15, 4)], [False, True, False, False], 32, False, [False, False, False, False], 3646, 'East', (16, 8))
Element 35: (2, (16, 8), ['', '', '%', '%'], [(10, 7), (17, 1), (15, 3)], [False, False, True, True], 30, False, [False, False, False, False], 3655, 'South', (16, 7))
Element 36: (2, (16, 7), ['%', '', '', '%'], [(10, 6), (18, 1), (15, 2)], [True, False, False, True], 28, False, [False, False, False, False], 3664, 'South', (16, 6))
Element 37: (2, (16, 6), ['', '', '', ''], [(11, 6), (18, 2), (15, 1)], [False, False, False, False], 26, False, [False, False, False, False], 3683, 'East', (17, 6))
Element 38: (2, (17, 6), ['', '%', '%', ''], [(10, 6), (18, 3), (16, 1)], [False, True, True, False], 24, False, [False, False, False, False], 3702, 'East', (18, 6))
Element 39: (2, (18, 6), ['', '', '', '%'], [(9, 6), (18, 2), (17, 1)], [False, False, False, True], 22, False, [False, False, False, False], 3701, 'North', (18, 7))
Element 40: (2, (18, 7), ['%', '', '', '%'], [(8, 6), (17, 2), (18, 1)], [True, False, False, True], 20, False, [False, False, False, False], 3710, 'North', (18, 8))
Element 41: (2, (18, 8), ['%', '', '', '%'], [(9, 6), (17, 1), (18, 2)], [True, False, False, True], 18, False, [False, False, False, False], 3709, 'North', (18, 9))
Element 42: (2, (18, 9), ['%', '', '', '%'], [(9, 7), (16, 1), (18, 3)], [True, False, False, True], 16, False, [False, False, False, False], 3708, 'North', (18, 10))
Element 43: (2, (18, 10), ['', '', '%', '%'], [(9, 6), (15, 1), (18, 2)], [False, False, True, True], 14, False, [False, False, False, False], 3707, 'West', (17, 10))
Element 44: (2, (17, 10), ['', '%', '%', ''], [(10, 6), (16, 1), (17, 2)], [False, True, True, False], 12, False, [False, False, False, False], 3706, 'West', (16, 10))
Element 45: (2, (16, 10), ['', '%', '%', ''], [(10, 7), (17, 1), (16, 2)], [False, True, True, False], 10, False, [False, False, False, False], 3705, 'West', (15, 10))
Element 46: (2, (15, 10), ['%', '', '%', ''], [(9, 7), (16, 1), (17, 2)], [True, False, True, False], 8, False, [False, False, False, False], 3704, 'South', (15, 9))
Element 47: (2, (15, 9), ['%', '', '', '%'], [(10, 7), (15, 1), (18, 2)], [True, False, False, True], 6, False, [False, False, False, False], 3703, 'North', (15, 10))
Element 48: (2, (15, 10), ['%', '', '%', ''], [(10, 8), (15, 2), (18, 1)], [True, False, True, False], 4, False, [False, False, False, False], 3702, 'East', (16, 10))
Element 49: (2, (16, 10), ['', '%', '%', ''], [(9, 8), (16, 2), (17, 1)], [False, True, True, False], 2, False, [False, False, False, False], 3701, 'East', (17, 10))
Element 50: (2, (17, 10), ['', '%', '%', ''], [(9, 8), (16, 2), (17, 2)], [False, True, True, False], 0, False, [False, False, False, False], 3700, 'Stop', (17, 10))
Element 51: #0#
