Element 1: (3, (16, 1), ['.', '%', '.', '.'], [(18, 6), (4, 3), (6, 10)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (17, 1))
Element 2: (3, (17, 1), ['', '%', '.', '.'], [(18, 7), (4, 4), (7, 10)], [False, True, False, False], 96, False, [False, False, True, True], 68, 'East', (18, 1))
Element 3: (3, (18, 1), ['', '%', '', '%'], [(18, 8), (5, 4), (8, 10)], [False, True, False, True], 94, False, [False, False, False, False], 107, 'North', (18, 2))
Element 4: (3, (18, 2), ['.', '', '.', '%'], [(18, 9), (6, 4), (9, 10)], [False, False, False, True], 92, False, [True, False, True, False], 136, 'North', (18, 3))
Element 5: (3, (18, 3), ['%', '', '%', '%'], [(18, 10), (7, 4), (10, 10)], [True, False, True, True], 90, False, [False, False, False, False], 175, 'South', (18, 2))
Element 6: (3, (18, 2), ['.', '', '', '%'], [(17, 10), (7, 5), (11, 10)], [False, False, False, True], 88, False, [True, False, False, False], 2184, 'West', (17, 2))
Element 7: (3, (17, 2), ['.', '', '%', ''], [(16, 10), (6, 5), (12, 10)], [False, False, True, False], 86, False, [True, False, False, False], 3213, 'West', (16, 2))
Element 8: (3, (16, 2), ['.', '', '%', ''], [(15, 10), (6, 6), (13, 10)], [False, False, True, False], 84, False, [True, False, False, False], 3252, 'West', (15, 2))
Element 9: (3, (15, 2), ['%', '.', '.', ''], [(15, 9), (6, 7), (13, 9)], [True, False, False, False], 82, False, [False, True, True, False], 3291, 'North', (15, 3))
Element 10: (3, (15, 3), ['%', '', '.', '%'], [(15, 8), (6, 8), (13, 8)], [True, False, False, True], 80, False, [False, False, True, False], 3330, 'North', (15, 4))
Element 11: (3, (15, 4), ['.', '', '%', '.'], [(16, 8), (7, 8), (14, 8)], [False, False, True, False], 78, False, [True, False, False, True], 3369, 'East', (16, 4))
Element 12: (3, (16, 4), ['', '%', '.', '.'], [(16, 7), (8, 8), (15, 8)], [False, True, False, False], 76, False, [False, False, True, True], 3398, 'East', (17, 4))
Element 13: (3, (17, 4), ['', '%', '%', '%'], [(16, 6), (9, 8), (16, 8)], [False, True, True, True], 74, False, [False, False, False, False], 3427, 'West', (16, 4))
Element 14: (3, (16, 4), ['', '%', '.', ''], [(17, 6), (10, 8), (16, 7)], [False, True, False, False], 72, False, [False, False, True, False], 3446, 'North', (16, 5))
Element 15: (3, (16, 5), ['%', '', 'G', '%'], [(16, 6), (11, 8), (16, 8)], [True, False, False, True], 70, False, [False, False, False, False], 3465, 'South', (16, 4))
Element 16: (3, (16, 4), ['', '%', 'G', ''], [(16, 5), (12, 8), (15, 8)], [False, True, False, False], 68, False, [False, False, False, False], 3474, 'West', (15, 4))
Element 17: (3, (15, 4), ['.', '', '%', 'G'], [(16, 4), (13, 8), (15, 9)], [False, False, True, False], 66, False, [True, False, False, False], 3473, 'West', (14, 4))
Element 18: (3, (14, 4), ['.', '%', '%', ''], [(17, 4), (13, 7), (15, 10)], [False, True, True, False], 64, False, [True, False, False, False], 3492, 'West', (13, 4))
Element 19: (3, (13, 4), ['.', '.', '.', ''], [(16, 4), (13, 6), (16, 10)], [False, False, False, False], 62, False, [True, True, True, False], 3511, 'North', (13, 5))
Element 20: (3, (13, 5), ['%', '', '', '%'], [(15, 4), (14, 6), (17, 10)], [True, False, False, True], 60, False, [False, False, False, False], 3530, 'North', (13, 6))
Element 21: (3, (13, 6), ['%', '', '', ''], [(15, 3), (15, 6), (18, 10)], [True, False, False, False], 58, False, [False, False, False, False], 3539, 'East', (14, 6))
Element 22: (3, (14, 6), ['', '%', '%', ''], [(15, 2), (16, 6), (18, 9)], [False, True, True, False], 56, False, [False, False, False, False], 3538, 'East', (15, 6))
Element 23: (3, (15, 6), ['', '%', '%', ''], [(15, 1), (17, 6), (18, 8)], [False, True, True, False], 54, False, [False, False, False, False], 3547, 'East', (16, 6))
Element 24: (3, (16, 6), ['', '', '', ''], [(16, 1), (18, 6), (18, 7)], [False, False, False, False], 52, False, [False, False, False, False], 3546, 'East', (17, 6))
Element 25: (3, (17, 6), ['', '%', '%', 'G'], [(17, 1), (18, 5), (18, 6)], [False, True, True, False], 50, False, [False, False, False, False], 3545, 'West', (16, 6))
Element 26: (3, (16, 6), ['', '', '', 'G'], [(18, 1), (18, 5), (17, 6)], [False, False, False, False], 48, False, [False, False, False, False], 3544, 'North', (16, 7))
Element 27: (3, (16, 7), ['%', 'G', '', '%'], [(18, 2), (18, 6), (16, 6)], [True, False, False, True], 46, False, [False, False, False, False], 3543, 'North', (16, 8))
Element 28: (3, (16, 8), ['', '', '%', '%'], [(18, 3), (17, 6), (16, 5)], [False, False, True, True], 44, False, [False, False, False, False], 3542, 'West', (15, 8))
Element 29: (3, (15, 8), ['', '%', '', ''], [(18, 2), (17, 6), (16, 4)], [False, True, False, False], 42, False, [False, False, False, False], 3541, 'North', (15, 9))
Element 30: (3, (15, 9), ['%', '', '', '%'], [(17, 2), (16, 6), (17, 4)], [True, False, False, True], 40, False, [False, False, False, False], 3540, 'North', (15, 10))
Element 31: (3, (15, 10), ['%', '', '%', ''], [(16, 2), (16, 5), (16, 4)], [True, False, True, False], 38, False, [False, False, False, False], 3539, 'East', (16, 10))
Element 32: (3, (16, 10), ['', '%', '%', ''], [(17, 2), (16, 6), (15, 4)], [False, True, True, False], 36, False, [False, False, False, False], 3538, 'East', (17, 10))
Element 33: (3, (17, 10), ['', '%', '%', ''], [(18, 2), (15, 6), (15, 3)], [False, True, True, False], 34, False, [False, False, False, False], 3537, 'East', (18, 10))
Element 34: (3, (18, 10), ['', '', '%', '%'], [(18, 1), (14, 6), (15, 2)], [False, False, True, True], 32, False, [False, False, False, False], 3536, 'South', (18, 9))
Element 35: (3, (18, 9), ['%', '', '', '%'], [(17, 1), (13, 6), (16, 2)], [True, False, False, True], 30, False, [False, False, False, False], 3535, 'South', (18, 8))
