Element 1: (3, (4, 10), ['.', '.', '%', '%'], [(2, 6), (3, 6), (3, 7)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (4, 9))
Element 2: (3, (4, 9), ['%', '.', '', '%'], [(1, 6), (4, 6), (3, 6)], [True, False, False, True], 96, False, [False, True, False, False], 48, 'South', (4, 8))
Element 3: (3, (4, 8), ['', '%', '', '.'], [(1, 7), (5, 6), (4, 6)], [False, True, False, False], 94, False, [False, False, False, True], 77, 'East', (5, 8))
Element 4: (3, (5, 8), ['', '%', '%', '.'], [(1, 8), (6, 6), (5, 6)], [False, True, True, False], 92, False, [False, False, False, True], 106, 'East', (6, 8))
Element 5: (3, (6, 8), ['', 'G', '.', '.'], [(1, 9), (6, 7), (6, 6)], [False, False, False, False], 90, False, [False, False, True, True], 135, 'East', (7, 8))
Element 6: (3, (7, 8), ['G', '%', '%', '.'], [(1, 10), (6, 8), (6, 5)], [False, True, True, False], 88, False, [False, False, False, True], 164, 'East', (8, 8))
Element 7: (3, (8, 8), ['', '%', '%', '.'], [(2, 10), (6, 9), (7, 5)], [False, True, True, False], 86, False, [False, False, False, True], 1193, 'East', (9, 8))
Element 8: (3, (9, 8), ['', '', '%', '.'], [(3, 10), (6, 10), (7, 4)], [False, False, True, False], 84, False, [False, False, False, True], 1232, 'East', (10, 8))
Element 9: (3, (10, 8), ['', '', '%', '.'], [(4, 10), (7, 10), (6, 4)], [False, False, True, False], 82, False, [False, False, False, True], 1261, 'East', (11, 8))
Element 10: (3, (11, 8), ['', '%', '%', '.'], [(4, 9), (8, 10), (6, 3)], [False, True, True, False], 80, False, [False, False, False, True], 1290, 'East', (12, 8))
Element 11: (3, (12, 8), ['', '%', '%', '.'], [(4, 8), (9, 10), (6, 2)], [False, True, True, False], 78, False, [False, False, False, True], 1319, 'East', (13, 8))
Element 12: (3, (13, 8), ['', '.', '.', '.'], [(5, 8), (10, 10), (7, 2)], [False, False, False, False], 76, False, [False, True, True, True], 1348, 'East', (14, 8))
Element 13: (3, (14, 8), ['', '%', '%', '.'], [(6, 8), (11, 10), (8, 2)], [False, True, True, False], 74, False, [False, False, False, True], 2367, 'East', (15, 8))
Element 14: (3, (15, 8), ['', '%', '.', '.'], [(7, 8), (12, 10), (9, 2)], [False, True, False, False], 72, False, [False, False, True, True], 3386, 'East', (16, 8))
Element 15: (3, (16, 8), ['', '.', '%', '%'], [(8, 8), (13, 10), (10, 2)], [False, False, True, True], 70, False, [False, True, False, False], 3415, 'South', (16, 7))
Element 16: (3, (16, 7), ['%', '.', '', '%'], [(9, 8), (13, 9), (11, 2)], [True, False, False, True], 68, False, [False, True, False, False], 3444, 'South', (16, 6))
Element 17: #1#
