Element 1: (1, (4, 8), ['.', '%', '.', '.'], [(16, 2), (11, 2), (17, 6)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (5, 8))
Element 2: (1, (5, 8), ['', '%', '%', '.'], [(17, 2), (11, 1), (18, 6)], [False, True, True, False], 96, False, [False, False, False, True], 1038, 'East', (6, 8))
Element 3: (1, (6, 8), ['', '.', '.', '.'], [(17, 1), (12, 1), (18, 7)], [False, False, False, False], 94, False, [False, True, True, True], 1077, 'East', (7, 8))
Element 4: (1, (7, 8), ['', '%', '%', '.'], [(18, 1), (13, 1), (18, 8)], [False, True, True, False], 92, False, [False, False, False, True], 1116, 'East', (8, 8))
Element 5: (1, (8, 8), ['', '%', '%', '.'], [(18, 2), (13, 2), (18, 9)], [False, True, True, False], 90, False, [False, False, False, True], 1145, 'East', (9, 8))
Element 6: (1, (9, 8), ['', '', '%', '.'], [(18, 3), (13, 3), (18, 10)], [False, False, True, False], 88, False, [False, False, False, True], 1184, 'East', (10, 8))
Element 7: (1, (10, 8), ['', '', '%', '.'], [(18, 2), (13, 4), (17, 10)], [False, False, True, False], 86, False, [False, False, False, True], 1213, 'East', (11, 8))
Element 8: (1, (11, 8), ['', '%', '%', '.'], [(18, 1), (14, 4), (16, 10)], [False, True, True, False], 84, False, [False, False, False, True], 1242, 'East', (12, 8))
Element 9: (1, (12, 8), ['', '%', '%', '.'], [(17, 1), (15, 4), (15, 10)], [False, True, True, False], 82, False, [False, False, False, True], 1271, 'East', (13, 8))
Element 10: (1, (13, 8), ['', '.', '.', '.'], [(16, 1), (16, 4), (15, 9)], [False, False, False, False], 80, False, [False, True, True, True], 1310, 'East', (14, 8))
Element 11: (1, (14, 8), ['', '%', '%', 'G'], [(15, 1), (17, 4), (15, 8)], [False, True, True, False], 78, False, [False, False, False, False], 1349, 'West', (13, 8))
Element 12: (1, (13, 8), ['', '.', '.', ''], [(16, 1), (16, 4), (16, 8)], [False, False, False, False], 76, False, [False, True, True, False], 1358, 'North', (13, 9))
Element 13: (1, (13, 9), ['%', '', '.', '%'], [(17, 1), (16, 5), (16, 7)], [True, False, False, True], 74, False, [False, False, True, False], 1387, 'North', (13, 10))
Element 14: (1, (13, 10), ['F', '', '%', '%'], [(17, 2), (16, 6), (16, 8)], [False, False, True, True], 72, False, [False, False, False, False], 1406, 'West', (12, 10))
Element 15: (1, (12, 10), ['F', '%', '%', ''], [(18, 2), (15, 6), (15, 8)], [False, True, True, False], 70, False, [False, False, False, False], 2415, 'West', (11, 10))
Element 16: (1, (11, 10), ['.', '%', '%', ''], [(17, 2), (14, 6), (14, 8)], [False, True, True, False], 68, False, [True, False, False, False], 3424, 'West', (10, 10))
Element 17: (1, (10, 10), ['.', '%', '%', ''], [(16, 2), (13, 6), (13, 8)], [False, True, True, False], 66, False, [True, False, False, False], 3443, 'West', (9, 10))
Element 18: (1, (9, 10), ['.', '%', '%', ''], [(16, 1), (13, 7), (13, 9)], [False, True, True, False], 64, False, [True, False, False, False], 3462, 'West', (8, 10))
Element 19: (1, (8, 10), ['.', '%', '%', ''], [(16, 2), (13, 8), (13, 10)], [False, True, True, False], 62, False, [True, False, False, False], 3471, 'West', (7, 10))
Element 20: (1, (7, 10), ['.', '%', '%', ''], [(15, 2), (14, 8), (12, 10)], [False, True, True, False], 60, False, [True, False, False, False], 3480, 'West', (6, 10))
Element 21: (1, (6, 10), ['%', '.', '%', ''], [(15, 3), (15, 8), (11, 10)], [True, False, True, False], 58, False, [False, True, False, False], 3499, 'South', (6, 9))
Element 22: (1, (6, 9), ['%', '', '', '%'], [(15, 4), (16, 8), (10, 10)], [True, False, False, True], 56, False, [False, False, False, False], 3508, 'North', (6, 10))
Element 23: (1, (6, 10), ['%', '', '%', ''], [(16, 4), (16, 7), (9, 10)], [True, False, True, False], 54, False, [False, False, False, False], 3507, 'East', (7, 10))
Element 24: (1, (7, 10), ['', '%', '%', 'G'], [(17, 4), (16, 8), (8, 10)], [False, True, True, False], 52, False, [False, False, False, False], 3506, 'West', (6, 10))
Element 25: (1, (6, 10), ['%', '', '%', 'G'], [(16, 4), (15, 8), (7, 10)], [True, False, True, False], 50, False, [False, False, False, False], 3505, 'East', (7, 10))
Element 26: (1, (7, 10), ['G', '%', '%', ''], [(16, 5), (15, 9), (6, 10)], [False, True, True, False], 48, False, [False, False, False, False], 3504, 'East', (8, 10))
Element 27: (1, (8, 10), ['', '%', '%', ''], [(16, 6), (15, 10), (6, 9)], [False, True, True, False], 46, False, [False, False, False, False], 3503, 'East', (9, 10))
Element 28: (1, (9, 10), ['', '%', '%', ''], [(17, 6), (16, 10), (6, 8)], [False, True, True, False], 44, False, [False, False, False, False], 3502, 'East', (10, 10))
Element 29: (1, (10, 10), ['', '%', '%', ''], [(18, 6), (17, 10), (6, 7)], [False, True, True, False], 42, False, [False, False, False, False], 3511, 'East', (11, 10))
Element 30: (1, (11, 10), ['', '%', '%', ''], [(18, 5), (18, 10), (6, 6)], [False, True, True, False], 40, False, [False, False, False, False], 3530, 'Stop', (11, 10))
Element 31: (1, (11, 10), ['', '%', '%', ''], [(18, 6), (18, 9), (6, 5)], [False, True, True, False], 38, False, [False, False, False, False], 3539, 'Stop', (11, 10))
Element 32: #1#
