Element 1: (2, (14, 4), ['.', '%', '%', '.'], [(16, 2), (6, 7), (18, 10)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (15, 4))
Element 2: (2, (15, 4), ['', '.', '%', '.'], [(17, 2), (6, 8), (18, 9)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (16, 4))
Element 3: (2, (16, 4), ['', '%', '.', '.'], [(17, 1), (7, 8), (18, 8)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (17, 4))
Element 4: (2, (17, 4), ['', '%', '%', '%'], [(18, 1), (8, 8), (18, 7)], [False, True, True, True], 92, False, [False, False, False, False], 136, 'West', (16, 4))
Element 5: (2, (16, 4), ['', '%', '.', ''], [(18, 2), (9, 8), (18, 6)], [False, True, False, False], 90, False, [False, False, True, False], 155, 'North', (16, 5))
Element 6: (2, (16, 5), ['%', '', '.', '%'], [(18, 3), (10, 8), (18, 5)], [True, False, False, True], 88, False, [False, False, True, False], 194, 'North', (16, 6))
Element 7: (2, (16, 6), ['.', '', '.', '.'], [(18, 2), (11, 8), (18, 6)], [False, False, False, False], 86, False, [True, False, True, True], 213, 'East', (17, 6))
Element 8: (2, (17, 6), ['', '%', '%', ''], [(18, 1), (12, 8), (18, 5)], [False, True, True, False], 84, False, [False, False, False, False], 232, 'East', (18, 6))
Element 9: (2, (18, 6), ['', 'G', '', '%'], [(17, 1), (13, 8), (18, 5)], [False, False, False, True], 82, False, [False, False, False, False], 241, 'North', (18, 7))
Element 10: (2, (18, 7), ['%', 'G', '', '%'], [(16, 1), (14, 8), (18, 6)], [True, False, False, True], 80, False, [False, False, False, False], 260, 'North', (18, 8))
Element 11: (2, (18, 8), ['%', '', '', '%'], [(15, 1), (15, 8), (17, 6)], [True, False, False, True], 78, False, [False, False, False, False], 279, 'North', (18, 9))
Element 12: (2, (18, 9), ['%', '', '', '%'], [(16, 1), (16, 8), (16, 6)], [True, False, False, True], 76, False, [False, False, False, False], 288, 'North', (18, 10))
Element 13: (2, (18, 10), ['.', '', '%', '%'], [(17, 1), (15, 8), (16, 7)], [False, False, True, True], 74, False, [True, False, False, False], 297, 'West', (17, 10))
Element 14: (2, (17, 10), ['.', '%', '%', ''], [(17, 2), (15, 9), (16, 8)], [False, True, True, False], 72, False, [True, False, False, False], 316, 'West', (16, 10))
Element 15: (2, (16, 10), ['G', '%', '%', ''], [(18, 2), (15, 10), (15, 8)], [False, True, True, False], 70, False, [False, False, False, False], 335, 'East', (17, 10))
Element 16: (2, (17, 10), ['G', '%', '%', ''], [(17, 2), (16, 10), (15, 9)], [False, True, True, False], 68, False, [False, False, False, False], 334, 'East', (18, 10))
Element 17: (2, (18, 10), ['G', '', '%', '%'], [(16, 2), (17, 10), (15, 10)], [False, False, True, True], 66, False, [False, False, False, False], 333, 'South', (18, 9))
Element 18: (2, (18, 9), ['%', '', 'G', '%'], [(16, 1), (18, 10), (16, 10)], [True, False, False, True], 64, False, [False, False, False, False], 332, 'South', (18, 8))
Element 19: (2, (18, 8), ['%', '', 'G', '%'], [(16, 2), (18, 9), (17, 10)], [True, False, False, True], 62, False, [False, False, False, False], 331, 'South', (18, 7))
Element 20: (2, (18, 7), ['%', '', 'G', '%'], [(15, 2), (18, 8), (16, 10)], [True, False, False, True], 60, False, [False, False, False, False], 330, 'South', (18, 6))
Element 21: (2, (18, 6), ['', '', 'G', '%'], [(15, 3), (18, 7), (15, 10)], [False, False, False, True], 58, False, [False, False, False, False], 339, 'West', (17, 6))
Element 22: (2, (17, 6), ['', '%', '%', 'G'], [(15, 4), (18, 6), (15, 9)], [False, True, True, False], 56, False, [False, False, False, False], 338, 'West', (16, 6))
Element 23: (2, (16, 6), ['.', '', '', ''], [(16, 4), (18, 5), (15, 8)], [False, False, False, False], 54, False, [True, False, False, False], 337, 'North', (16, 7))
Element 24: (2, (16, 7), ['%', '', '', '%'], [(17, 4), (18, 6), (14, 8)], [True, False, False, True], 52, False, [False, False, False, False], 336, 'North', (16, 8))
Element 25: (2, (16, 8), ['', '', '%', '%'], [(16, 4), (17, 6), (13, 8)], [False, False, True, True], 50, False, [False, False, False, False], 335, 'West', (15, 8))
Element 26: (2, (15, 8), ['', '%', '', ''], [(16, 5), (16, 6), (13, 9)], [False, True, False, False], 48, False, [False, False, False, False], 344, 'North', (15, 9))
Element 27: (2, (15, 9), ['%', '', '', '%'], [(16, 4), (15, 6), (13, 10)], [True, False, False, True], 46, False, [False, False, False, False], 363, 'North', (15, 10))
Element 28: (2, (15, 10), ['%', '', '%', ''], [(15, 4), (14, 6), (12, 10)], [True, False, True, False], 44, False, [False, False, False, False], 1372, 'South', (15, 9))
Element 29: (2, (15, 9), ['%', '', '', '%'], [(14, 4), (13, 6), (11, 10)], [True, False, False, True], 42, False, [False, False, False, False], 2381, 'South', (15, 8))
Element 30: (2, (15, 8), ['', '%', '', ''], [(13, 4), (13, 7), (10, 10)], [False, True, False, False], 40, False, [False, False, False, False], 2410, 'West', (14, 8))
Element 31: (2, (14, 8), ['', '%', '%', ''], [(13, 5), (13, 6), (9, 10)], [False, True, True, False], 38, False, [False, False, False, False], 2429, 'West', (13, 8))
Element 32: (2, (13, 8), ['', '', '', ''], [(13, 4), (13, 5), (8, 10)], [False, False, False, False], 36, False, [False, False, False, False], 2438, 'North', (13, 9))
Element 33: (2, (13, 9), ['%', '', '', '%'], [(13, 3), (13, 4), (7, 10)], [True, False, False, True], 34, False, [False, False, False, False], 2457, 'North', (13, 10))
Element 34: (2, (13, 10), ['', '', '%', '%'], [(13, 2), (12, 4), (6, 10)], [False, False, True, True], 32, False, [False, False, False, False], 2486, 'West', (12, 10))
Element 35: (2, (12, 10), ['', '%', '%', ''], [(13, 1), (11, 4), (6, 9)], [False, True, True, False], 30, False, [False, False, False, False], 2515, 'West', (11, 10))
Element 36: (2, (11, 10), ['', '%', '%', ''], [(12, 1), (10, 4), (6, 8)], [False, True, True, False], 28, False, [False, False, False, False], 2534, 'West', (10, 10))
Element 37: (2, (10, 10), ['', '%', '%', ''], [(11, 1), (9, 4), (5, 8)], [False, True, True, False], 26, False, [False, False, False, False], 3553, 'West', (9, 10))
Element 38: (2, (9, 10), ['', '%', '%', ''], [(11, 2), (8, 4), (4, 8)], [False, True, True, False], 24, False, [False, False, False, False], 3572, 'West', (8, 10))
Element 39: (2, (8, 10), ['', '%', '%', ''], [(12, 2), (7, 4), (4, 9)], [False, True, True, False], 22, False, [False, False, False, False], 3601, 'West', (7, 10))
Element 40: #1#
