Element 1: (2, (6, 1), ['%', '%', '.', '.'], [(13, 8), (1, 8), (15, 6)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (7, 1))
Element 2: (2, (7, 1), ['', '%', '.', '.'], [(14, 8), (1, 9), (16, 6)], [False, True, False, False], 96, False, [False, False, True, True], 58, 'East', (8, 1))
Element 3: (2, (8, 1), ['', '%', '.', '.'], [(15, 8), (1, 10), (17, 6)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (9, 1))
Element 4: (2, (9, 1), ['', '%', '.', '.'], [(16, 8), (2, 10), (18, 6)], [False, True, False, False], 92, False, [False, False, True, True], 136, 'East', (10, 1))
Element 5: (2, (10, 1), ['', '%', '.', 'F'], [(16, 7), (3, 10), (18, 7)], [False, True, False, False], 90, False, [False, False, True, False], 175, 'East', (11, 1))
Element 6: (2, (11, 1), ['', '%', '.', '.'], [(16, 6), (4, 10), (18, 8)], [False, True, False, False], 88, False, [False, False, True, True], 1194, 'East', (12, 1))
Element 7: (2, (12, 1), ['', '%', '.', '.'], [(16, 5), (4, 9), (18, 9)], [False, True, False, False], 86, False, [False, False, True, True], 1233, 'East', (13, 1))
Element 8: (2, (13, 1), ['', '%', '.', '%'], [(16, 4), (4, 8), (18, 10)], [False, True, False, True], 84, False, [False, False, True, False], 1272, 'North', (13, 2))
Element 9: (2, (13, 2), ['.', '', '.', '%'], [(17, 4), (5, 8), (17, 10)], [False, False, False, True], 82, False, [True, False, True, False], 1311, 'North', (13, 3))
Element 10: (2, (13, 3), ['%', '', '.', '%'], [(16, 4), (6, 8), (16, 10)], [True, False, False, True], 80, False, [False, False, True, False], 1340, 'North', (13, 4))
Element 11: (2, (13, 4), ['.', '', '.', '.'], [(15, 4), (7, 8), (15, 10)], [False, False, False, False], 78, False, [True, False, True, True], 1379, 'East', (14, 4))
Element 12: (2, (14, 4), ['', '%', '%', ''], [(15, 3), (8, 8), (15, 9)], [False, True, True, False], 76, False, [False, False, False, False], 1418, 'East', (15, 4))
Element 13: (2, (15, 4), ['', '', '%', ''], [(15, 2), (9, 8), (15, 8)], [False, False, True, False], 74, False, [False, False, False, False], 1437, 'East', (16, 4))
Element 14: (2, (16, 4), ['', '%', '', ''], [(16, 2), (10, 8), (16, 8)], [False, True, False, False], 72, False, [False, False, False, False], 1456, 'East', (17, 4))
Element 15: (2, (17, 4), ['', '%', '%', '%'], [(17, 2), (11, 8), (16, 7)], [False, True, True, True], 70, False, [False, False, False, False], 1475, 'West', (16, 4))
Element 16: (2, (16, 4), ['', '%', '', ''], [(17, 1), (12, 8), (16, 8)], [False, True, False, False], 68, False, [False, False, False, False], 1494, 'North', (16, 5))
Element 17: (2, (16, 5), ['%', '', '', '%'], [(18, 1), (13, 8), (15, 8)], [True, False, False, True], 66, False, [False, False, False, False], 1503, 'North', (16, 6))
Element 18: (2, (16, 6), ['', '', '', ''], [(18, 2), (13, 9), (14, 8)], [False, False, False, False], 64, False, [False, False, False, False], 1512, 'East', (17, 6))
Element 19: (2, (17, 6), ['', '%', '%', ''], [(18, 3), (13, 10), (13, 8)], [False, True, True, False], 62, False, [False, False, False, False], 1531, 'East', (18, 6))
Element 20: (2, (18, 6), ['', '.', '', '%'], [(18, 2), (12, 10), (13, 9)], [False, False, False, True], 60, False, [False, True, False, False], 2530, 'South', (18, 5))
Element 21: (2, (18, 5), ['%', '%', '', '%'], [(18, 1), (11, 10), (13, 10)], [True, True, False, True], 58, False, [False, False, False, False], 3539, 'North', (18, 6))
Element 22: (2, (18, 6), ['', '', '', '%'], [(17, 1), (10, 10), (12, 10)], [False, False, False, True], 56, False, [False, False, False, False], 3548, 'North', (18, 7))
Element 23: (2, (18, 7), ['%', '', '', '%'], [(16, 1), (9, 10), (11, 10)], [True, False, False, True], 54, False, [False, False, False, False], 3567, 'North', (18, 8))
Element 24: (2, (18, 8), ['%', '', '', '%'], [(15, 1), (8, 10), (10, 10)], [True, False, False, True], 52, False, [False, False, False, False], 3586, 'North', (18, 9))
Element 25: (2, (18, 9), ['%', '', '', '%'], [(16, 1), (7, 10), (9, 10)], [True, False, False, True], 50, False, [False, False, False, False], 3595, 'North', (18, 10))
Element 26: (2, (18, 10), ['', '', '%', '%'], [(17, 1), (6, 10), (8, 10)], [False, False, True, True], 48, False, [False, False, False, False], 3604, 'West', (17, 10))
Element 27: (2, (17, 10), ['', '%', '%', ''], [(17, 2), (6, 9), (7, 10)], [False, True, True, False], 46, False, [False, False, False, False], 3613, 'West', (16, 10))
Element 28: (2, (16, 10), ['', '%', '%', ''], [(18, 2), (6, 8), (6, 10)], [False, True, True, False], 44, False, [False, False, False, False], 3612, 'West', (15, 10))
Element 29: (2, (15, 10), ['%', '', '%', ''], [(17, 2), (6, 9), (6, 9)], [True, False, True, False], 42, False, [False, False, False, False], 3611, 'South', (15, 9))
Element 30: (2, (15, 9), ['%', '', '', '%'], [(16, 2), (6, 10), (6, 8)], [True, False, False, True], 40, False, [False, False, False, False], 3610, 'South', (15, 8))
Element 31: (2, (15, 8), ['', '%', '', ''], [(16, 1), (7, 10), (6, 7)], [False, True, False, False], 38, False, [False, False, False, False], 3619, 'East', (16, 8))
Element 32: (2, (16, 8), ['', '', '%', '%'], [(16, 2), (8, 10), (6, 6)], [False, False, True, True], 36, False, [False, False, False, False], 3628, 'South', (16, 7))
Element 33: (2, (16, 7), ['%', '', '', '%'], [(15, 2), (9, 10), (6, 5)], [True, False, False, True], 34, False, [False, False, False, False], 3637, 'North', (16, 8))
Element 34: #1#
