Element 1: (2, (6, 6), ['.', '.', '.', '%'], [(16, 4), (5, 4), (11, 4)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (6, 7))
Element 2: (2, (6, 7), ['%', '', '.', '%'], [(17, 4), (6, 4), (12, 4)], [True, False, False, True], 96, False, [False, False, True, False], 58, 'North', (6, 8))
Element 3: (2, (6, 8), ['.', '', '.', '.'], [(16, 4), (7, 4), (13, 4)], [False, False, False, False], 94, False, [True, False, True, True], 87, 'East', (7, 8))
Element 4: (2, (7, 8), ['', '%', '%', '.'], [(16, 5), (7, 5), (14, 4)], [False, True, True, False], 92, False, [False, False, False, True], 1116, 'East', (8, 8))
Element 5: (2, (8, 8), ['', '%', '%', '.'], [(16, 6), (6, 5), (15, 4)], [False, True, True, False], 90, False, [False, False, False, True], 1145, 'East', (9, 8))
Element 6: (2, (9, 8), ['', '', '%', '.'], [(17, 6), (6, 6), (15, 3)], [False, False, True, False], 88, False, [False, False, False, True], 1174, 'East', (10, 8))
Element 7: (2, (10, 8), ['', '', '%', '.'], [(18, 6), (5, 6), (15, 2)], [False, False, True, False], 86, False, [False, False, False, True], 1213, 'East', (11, 8))
Element 8: (2, (11, 8), ['', '%', '%', '.'], [(18, 7), (4, 6), (16, 2)], [False, True, True, False], 84, False, [False, False, False, True], 1252, 'East', (12, 8))
Element 9: (2, (12, 8), ['', '%', '%', '.'], [(18, 8), (3, 6), (17, 2)], [False, True, True, False], 82, False, [False, False, False, True], 1291, 'East', (13, 8))
Element 10: (2, (13, 8), ['', '.', '.', '.'], [(18, 9), (3, 7), (17, 1)], [False, False, False, False], 80, False, [False, True, True, True], 1330, 'East', (14, 8))
Element 11: (2, (14, 8), ['', '%', '%', '.'], [(18, 10), (3, 8), (18, 1)], [False, True, True, False], 78, False, [False, False, False, True], 1369, 'East', (15, 8))
Element 12: (2, (15, 8), ['', '%', '.', '.'], [(17, 10), (4, 8), (18, 2)], [False, True, False, False], 76, False, [False, False, True, True], 1398, 'East', (16, 8))
Element 13: (2, (16, 8), ['', '.', '%', '%'], [(16, 10), (5, 8), (18, 3)], [False, False, True, True], 74, False, [False, True, False, False], 1437, 'South', (16, 7))
Element 14: (2, (16, 7), ['%', '', '', '%'], [(15, 10), (6, 8), (18, 2)], [True, False, False, True], 72, False, [False, False, False, False], 1456, 'South', (16, 6))
Element 15: (2, (16, 6), ['.', '', '', ''], [(15, 9), (6, 9), (18, 1)], [False, False, False, False], 70, False, [True, False, False, False], 1475, 'West', (15, 6))
Element 16: (2, (15, 6), ['.', '%', '%', ''], [(15, 8), (6, 10), (17, 1)], [False, True, True, False], 68, False, [True, False, False, False], 1494, 'West', (14, 6))
Element 17: (2, (14, 6), ['.', '%', '%', ''], [(16, 8), (7, 10), (16, 1)], [False, True, True, False], 66, False, [True, False, False, False], 1523, 'West', (13, 6))
Element 18: (2, (13, 6), ['%', '.', '.', ''], [(16, 7), (8, 10), (15, 1)], [True, False, False, False], 64, False, [False, True, True, False], 1552, 'North', (13, 7))
Element 19: (2, (13, 7), ['%', '', '', '%'], [(16, 8), (9, 10), (16, 1)], [True, False, False, True], 62, False, [False, False, False, False], 1571, 'South', (13, 6))
Element 20: (2, (13, 6), ['%', '.', '', ''], [(15, 8), (10, 10), (17, 1)], [True, False, False, False], 60, False, [False, True, False, False], 1580, 'South', (13, 5))
Element 21: (2, (13, 5), ['%', '', '', '%'], [(14, 8), (11, 10), (17, 2)], [True, False, False, True], 58, False, [False, False, False, False], 2589, 'South', (13, 4))
Element 22: (2, (13, 4), ['', '.', '', ''], [(13, 8), (12, 10), (18, 2)], [False, False, False, False], 56, False, [False, True, False, False], 3588, 'South', (13, 3))
Element 23: (2, (13, 3), ['%', '.', '', '%'], [(13, 9), (13, 10), (17, 2)], [True, False, False, True], 54, False, [False, True, False, False], 3617, 'South', (13, 2))
Element 24: (2, (13, 2), ['.', '.', '', '%'], [(13, 8), (13, 9), (16, 2)], [False, False, False, True], 52, False, [True, True, False, False], 3626, 'South', (13, 1))
Element 25: (2, (13, 1), ['.', '%', '', '%'], [(13, 7), (13, 8), (16, 1)], [False, True, False, True], 50, False, [True, False, False, False], 3635, 'West', (12, 1))
Element 26: (2, (12, 1), ['F', '%', '.', ''], [(13, 6), (14, 8), (16, 2)], [False, True, False, False], 48, False, [False, False, True, False], 3644, 'West', (11, 1))
Element 27: #1#
