Element 1: (2, (2, 10), ['.', '%', '%', '.'], [(18, 8), (1, 9), (14, 8)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (3, 10))
Element 2: (2, (3, 10), ['', '%', '%', '.'], [(18, 9), (1, 10), (15, 8)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (4, 10))
Element 3: (2, (4, 10), ['', '.', '%', '%'], [(18, 10), (2, 10), (16, 8)], [False, False, True, True], 94, False, [False, True, False, False], 87, 'South', (4, 9))
Element 4: (2, (4, 9), ['%', '.', '', '%'], [(17, 10), (3, 10), (16, 7)], [True, False, False, True], 92, False, [False, True, False, False], 116, 'South', (4, 8))
Element 5: (2, (4, 8), ['.', '%', '', '.'], [(16, 10), (4, 10), (16, 6)], [False, True, False, False], 90, False, [True, False, False, True], 145, 'East', (5, 8))
Element 6: (2, (5, 8), ['', '%', '%', '.'], [(15, 10), (4, 9), (17, 6)], [False, True, True, False], 88, False, [False, False, False, True], 174, 'East', (6, 8))
Element 7: (2, (6, 8), ['', '.', '.', '.'], [(15, 9), (4, 8), (18, 6)], [False, False, False, False], 86, False, [False, True, True, True], 203, 'East', (7, 8))
Element 8: (2, (7, 8), ['', '%', '%', '.'], [(15, 8), (3, 8), (18, 5)], [False, True, True, False], 84, False, [False, False, False, True], 232, 'East', (8, 8))
Element 9: (2, (8, 8), ['', '%', '%', '.'], [(16, 8), (3, 7), (18, 6)], [False, True, True, False], 82, False, [False, False, False, True], 251, 'East', (9, 8))
Element 10: (2, (9, 8), ['', '', '%', '.'], [(16, 7), (3, 6), (18, 7)], [False, False, True, False], 80, False, [False, False, False, True], 270, 'East', (10, 8))
Element 11: (2, (10, 8), ['', '', '%', '.'], [(16, 6), (4, 6), (18, 8)], [False, False, True, False], 78, False, [False, False, False, True], 289, 'East', (11, 8))
Element 12: (2, (11, 8), ['', '%', '%', '.'], [(16, 5), (5, 6), (18, 9)], [False, True, True, False], 76, False, [False, False, False, True], 318, 'East', (12, 8))
Element 13: (2, (12, 8), ['', '%', '%', '.'], [(16, 4), (6, 6), (18, 10)], [False, True, True, False], 74, False, [False, False, False, True], 347, 'East', (13, 8))
Element 14: (2, (13, 8), ['', '.', '.', ''], [(17, 4), (6, 7), (17, 10)], [False, False, False, False], 72, False, [False, True, True, False], 376, 'North', (13, 9))
Element 15: (2, (13, 9), ['%', '', '.', '%'], [(16, 4), (6, 8), (16, 10)], [True, False, False, True], 70, False, [False, False, True, False], 385, 'North', (13, 10))
Element 16: (2, (13, 10), ['F', '', '%', '%'], [(15, 4), (6, 9), (15, 10)], [False, False, True, True], 68, False, [False, False, False, False], 414, 'West', (12, 10))
Element 17: (2, (12, 10), ['F', '%', '%', ''], [(15, 3), (6, 10), (15, 9)], [False, True, True, False], 66, False, [False, False, False, False], 1433, 'West', (11, 10))
Element 18: (2, (11, 10), ['.', '%', '%', ''], [(15, 2), (7, 10), (15, 10)], [False, True, True, False], 64, False, [True, False, False, False], 2452, 'West', (10, 10))
Element 19: (2, (10, 10), ['.', '%', '%', ''], [(16, 2), (8, 10), (16, 10)], [False, True, True, False], 62, False, [True, False, False, False], 2481, 'West', (9, 10))
Element 20: (2, (9, 10), ['', '%', '%', ''], [(17, 2), (7, 10), (17, 10)], [False, True, True, False], 60, False, [False, False, False, False], 2500, 'West', (8, 10))
Element 21: (2, (8, 10), ['', '%', '%', ''], [(17, 1), (6, 10), (18, 10)], [False, True, True, False], 58, False, [False, False, False, False], 2509, 'West', (7, 10))
Element 22: (2, (7, 10), ['', '%', '%', ''], [(18, 1), (6, 9), (18, 9)], [False, True, True, False], 56, False, [False, False, False, False], 2518, 'West', (6, 10))
Element 23: (2, (6, 10), ['%', '', '%', ''], [(18, 2), (6, 8), (18, 8)], [True, False, True, False], 54, False, [False, False, False, False], 2517, 'South', (6, 9))
Element 24: (2, (6, 9), ['%', '', '', '%'], [(18, 3), (7, 8), (18, 7)], [True, False, False, True], 52, False, [False, False, False, False], 2526, 'North', (6, 10))
Element 25: (2, (6, 10), ['%', '', '%', ''], [(18, 2), (8, 8), (18, 6)], [True, False, True, False], 50, False, [False, False, False, False], 2525, 'East', (7, 10))
Element 26: (2, (7, 10), ['', '%', '%', ''], [(18, 1), (9, 8), (17, 6)], [False, True, True, False], 48, False, [False, False, False, False], 2524, 'East', (8, 10))
Element 27: (2, (8, 10), ['', '%', '%', ''], [(17, 1), (10, 8), (16, 6)], [False, True, True, False], 46, False, [False, False, False, False], 2523, 'East', (9, 10))
Element 28: (2, (9, 10), ['', '%', '%', ''], [(16, 1), (11, 8), (16, 5)], [False, True, True, False], 44, False, [False, False, False, False], 2532, 'East', (10, 10))
Element 29: (2, (10, 10), ['', '%', '%', ''], [(15, 1), (12, 8), (16, 4)], [False, True, True, False], 42, False, [False, False, False, False], 2541, 'East', (11, 10))
Element 30: (2, (11, 10), ['', '%', '%', ''], [(16, 1), (13, 8), (17, 4)], [False, True, True, False], 40, False, [False, False, False, False], 2540, 'East', (12, 10))
Element 31: (2, (12, 10), ['', '%', '%', ''], [(17, 1), (13, 7), (16, 4)], [False, True, True, False], 38, False, [False, False, False, False], 2549, 'East', (13, 10))
Element 32: (2, (13, 10), ['', '', '%', '%'], [(17, 2), (13, 6), (15, 4)], [False, False, True, True], 36, False, [False, False, False, False], 2558, 'South', (13, 9))
Element 33: (2, (13, 9), ['%', '', '', '%'], [(18, 2), (14, 6), (14, 4)], [True, False, False, True], 34, False, [False, False, False, False], 2577, 'South', (13, 8))
Element 34: (2, (13, 8), ['', '', '', ''], [(17, 2), (15, 6), (13, 4)], [False, False, False, False], 32, False, [False, False, False, False], 2596, 'South', (13, 7))
Element 35: (2, (13, 7), ['%', '', '', '%'], [(16, 2), (16, 6), (13, 5)], [True, False, False, True], 30, False, [False, False, False, False], 2605, 'South', (13, 6))
Element 36: (2, (13, 6), ['%', '', '', ''], [(16, 1), (17, 6), (13, 4)], [True, False, False, False], 28, False, [False, False, False, False], 2604, 'East', (14, 6))
Element 37: (2, (14, 6), ['', '%', '%', ''], [(16, 2), (18, 6), (13, 3)], [False, True, True, False], 26, False, [False, False, False, False], 2613, 'East', (15, 6))
Element 38: (2, (15, 6), ['', '%', '%', ''], [(15, 2), (18, 7), (13, 2)], [False, True, True, False], 24, False, [False, False, False, False], 2622, 'East', (16, 6))
Element 39: (2, (16, 6), ['', '', '', ''], [(15, 1), (18, 8), (13, 1)], [False, False, False, False], 22, False, [False, False, False, False], 2631, 'East', (17, 6))
Element 40: (2, (17, 6), ['', '%', '%', ''], [(15, 2), (18, 9), (12, 1)], [False, True, True, False], 20, False, [False, False, False, False], 2640, 'East', (18, 6))
Element 41: (2, (18, 6), ['', '', '', '%'], [(15, 3), (18, 10), (11, 1)], [False, False, False, True], 18, False, [False, False, False, False], 3639, 'North', (18, 7))
Element 42: (2, (18, 7), ['%', '', '', '%'], [(15, 4), (17, 10), (11, 2)], [True, False, False, True], 16, False, [False, False, False, False], 3648, 'North', (18, 8))
Element 43: (2, (18, 8), ['%', '', '', '%'], [(14, 4), (16, 10), (12, 2)], [True, False, False, True], 14, False, [False, False, False, False], 3657, 'North', (18, 9))
Element 44: (2, (18, 9), ['%', '', '', '%'], [(13, 4), (15, 10), (11, 2)], [True, False, False, True], 12, False, [False, False, False, False], 3656, 'North', (18, 10))
Element 45: (2, (18, 10), ['', '', '%', '%'], [(12, 4), (15, 9), (10, 2)], [False, False, True, True], 10, False, [False, False, False, False], 3675, 'West', (17, 10))
Element 46: (2, (17, 10), ['', '%', '%', ''], [(11, 4), (15, 8), (10, 1)], [False, True, True, False], 8, False, [False, False, False, False], 3694, 'West', (16, 10))
Element 47: (2, (16, 10), ['', '%', '%', ''], [(10, 4), (16, 8), (9, 1)], [False, True, True, False], 6, False, [False, False, False, False], 3713, 'West', (15, 10))
Element 48: (2, (15, 10), ['%', '', '%', ''], [(9, 4), (16, 7), (9, 2)], [True, False, True, False], 4, False, [False, False, False, False], 3732, 'South', (15, 9))
Element 49: (2, (15, 9), ['%', '', '', '%'], [(8, 4), (16, 8), (8, 2)], [True, False, False, True], 2, False, [False, False, False, False], 3741, 'South', (15, 8))
Element 50: (2, (15, 8), ['', '%', '', 'G'], [(8, 4), (16, 8), (8, 1)], [False, True, False, False], 0, False, [False, False, False, False], 3750, 'Stop', (15, 8))
Element 51: #0#
