Element 1: (1, (4, 2), ['.', '.', '.', '%'], [(15, 10), (10, 2), (17, 4)], [False, False, False, True], 98, False, [True, True, True, False], 9, 'North', (4, 3))
Element 2: (1, (4, 3), ['%', '', '.', '%'], [(16, 10), (11, 2), (16, 4)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (4, 4))
Element 3: (1, (4, 4), ['.', '', '%', '.'], [(17, 10), (11, 1), (16, 5)], [False, False, True, False], 94, False, [True, False, False, True], 1077, 'East', (5, 4))
Element 4: (1, (5, 4), ['', '%', '%', '.'], [(18, 10), (12, 1), (16, 6)], [False, True, True, False], 92, False, [False, False, False, True], 1116, 'East', (6, 4))
Element 5: (1, (6, 4), ['', '.', '.', '.'], [(18, 9), (13, 1), (17, 6)], [False, False, False, False], 90, False, [False, True, True, True], 1155, 'East', (7, 4))
Element 6: (1, (7, 4), ['', '%', 'F', ''], [(18, 8), (13, 2), (18, 6)], [False, True, False, False], 88, False, [False, False, False, False], 1194, 'North', (7, 5))
Element 7: (1, (7, 5), ['.', '', '%', '%'], [(18, 9), (13, 3), (18, 7)], [False, False, True, True], 86, False, [True, False, False, False], 2213, 'West', (6, 5))
Element 8: (1, (6, 5), ['%', '', '.', ''], [(18, 10), (13, 4), (18, 8)], [True, False, False, False], 84, False, [False, False, True, False], 2232, 'North', (6, 6))
Element 9: (1, (6, 6), ['.', '', '.', '%'], [(17, 10), (14, 4), (18, 9)], [False, False, False, True], 82, False, [True, False, True, False], 2251, 'North', (6, 7))
Element 10: (1, (6, 7), ['%', '', '.', '%'], [(16, 10), (15, 4), (18, 10)], [True, False, False, True], 80, False, [False, False, True, False], 2270, 'North', (6, 8))
Element 11: (1, (6, 8), ['.', '', '.', '.'], [(15, 10), (15, 3), (17, 10)], [False, False, False, False], 78, False, [True, False, True, True], 2289, 'East', (7, 8))
Element 12: (1, (7, 8), ['', '%', '%', '.'], [(15, 9), (15, 2), (16, 10)], [False, True, True, False], 76, False, [False, False, False, True], 2308, 'East', (8, 8))
Element 13: (1, (8, 8), ['', '%', '%', '.'], [(15, 8), (16, 2), (15, 10)], [False, True, True, False], 74, False, [False, False, False, True], 2337, 'East', (9, 8))
Element 14: (1, (9, 8), ['', '', '%', '.'], [(16, 8), (17, 2), (15, 9)], [False, False, True, False], 72, False, [False, False, False, True], 2366, 'East', (10, 8))
Element 15: (1, (10, 8), ['', '', '%', '.'], [(16, 7), (17, 1), (15, 8)], [False, False, True, False], 70, False, [False, False, False, True], 2395, 'East', (11, 8))
Element 16: (1, (11, 8), ['', '%', '%', '.'], [(16, 6), (18, 1), (14, 8)], [False, True, True, False], 68, False, [False, False, False, True], 2424, 'East', (12, 8))
Element 17: (1, (12, 8), ['', '%', '%', 'G'], [(15, 6), (18, 2), (13, 8)], [False, True, True, False], 66, False, [False, False, False, False], 2453, 'West', (11, 8))
Element 18: (1, (11, 8), ['', '%', '%', ''], [(14, 6), (18, 3), (13, 9)], [False, True, True, False], 64, False, [False, False, False, False], 2482, 'West', (10, 8))
Element 19: (1, (10, 8), ['', '', '%', ''], [(13, 6), (18, 2), (13, 10)], [False, False, True, False], 62, False, [False, False, False, False], 2501, 'South', (10, 7))
Element 20: (1, (10, 7), ['', '', '', '%'], [(13, 7), (18, 1), (12, 10)], [False, False, False, True], 60, False, [False, False, False, False], 3510, 'South', (10, 6))
Element 21: #1#
