Element 1: (2, (6, 2), ['%', '.', '.', '.'], [(1, 4), (5, 8), (13, 2)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (7, 2))
Element 2: (2, (7, 2), ['', '.', '%', '.'], [(1, 5), (6, 8), (13, 3)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (8, 2))
Element 3: (2, (8, 2), ['', '.', '%', '.'], [(1, 6), (7, 8), (13, 4)], [False, False, True, False], 94, False, [False, True, False, True], 97, 'East', (9, 2))
Element 4: (2, (9, 2), ['', '.', '%', '.'], [(2, 6), (8, 8), (14, 4)], [False, False, True, False], 92, False, [False, True, False, True], 136, 'East', (10, 2))
Element 5: (2, (10, 2), ['', '.', '%', '.'], [(3, 6), (9, 8), (15, 4)], [False, False, True, False], 90, False, [False, True, False, True], 175, 'East', (11, 2))
Element 6: (2, (11, 2), ['', 'F', '%', '.'], [(4, 6), (10, 8), (16, 4)], [False, False, True, False], 88, False, [False, False, False, True], 214, 'South', (11, 1))
Element 7: (2, (11, 1), ['.', '%', '', '.'], [(5, 6), (11, 8), (17, 4)], [False, True, False, False], 86, False, [True, False, False, True], 1243, 'East', (12, 1))
Element 8: (2, (12, 1), ['', '%', '.', '.'], [(6, 6), (12, 8), (16, 4)], [False, True, False, False], 84, False, [False, False, True, True], 1272, 'East', (13, 1))
Element 9: (2, (13, 1), ['', '%', '', '%'], [(6, 7), (13, 8), (16, 5)], [False, True, False, True], 82, False, [False, False, False, False], 1311, 'North', (13, 2))
Element 10: (2, (13, 2), ['.', '', '', '%'], [(6, 8), (14, 8), (16, 6)], [False, False, False, True], 80, False, [True, False, False, False], 1330, 'West', (12, 2))
Element 11: (2, (12, 2), ['', '', '%', ''], [(6, 9), (15, 8), (17, 6)], [False, False, True, False], 78, False, [False, False, False, False], 1369, 'East', (13, 2))
Element 12: (2, (13, 2), ['', '', '', '%'], [(6, 10), (16, 8), (18, 6)], [False, False, False, True], 76, False, [False, False, False, False], 1398, 'North', (13, 3))
Element 13: (2, (13, 3), ['%', '', '', '%'], [(7, 10), (16, 7), (18, 7)], [True, False, False, True], 74, False, [False, False, False, False], 1427, 'North', (13, 4))
Element 14: (2, (13, 4), ['.', '', '.', ''], [(8, 10), (16, 6), (18, 8)], [False, False, False, False], 72, False, [True, False, True, False], 1446, 'North', (13, 5))
Element 15: (2, (13, 5), ['%', '', '.', '%'], [(9, 10), (15, 6), (18, 9)], [True, False, False, True], 70, False, [False, False, True, False], 1485, 'North', (13, 6))
Element 16: (2, (13, 6), ['%', '', '.', 'G'], [(10, 10), (14, 6), (18, 10)], [True, False, False, False], 68, False, [False, False, True, False], 1524, 'North', (13, 7))
Element 17: (2, (13, 7), ['%', 'G', '', '%'], [(11, 10), (13, 6), (17, 10)], [True, False, False, True], 66, False, [False, False, False, False], 2543, 'North', (13, 8))
Element 18: (2, (13, 8), ['', 'G', '.', ''], [(12, 10), (13, 7), (16, 10)], [False, False, False, False], 64, False, [False, False, True, False], 3552, 'North', (13, 9))
Element 19: (2, (13, 9), ['%', '', 'G', '%'], [(13, 10), (13, 6), (15, 10)], [True, False, False, True], 62, False, [False, False, False, False], 3581, 'South', (13, 8))
Element 20: (2, (13, 8), ['', '', 'G', ''], [(13, 9), (13, 5), (15, 9)], [False, False, False, False], 60, False, [False, False, False, False], 3590, 'East', (14, 8))
Element 21: (2, (14, 8), ['G', '%', '%', 'G'], [(13, 8), (13, 4), (15, 8)], [False, True, True, False], 58, False, [False, False, False, False], 3589, 'Stop', (14, 8))
Element 22: (2, (14, 8), ['', '%', '%', ''], [(13, 7), (12, 4), (16, 8)], [False, True, True, False], 56, False, [False, False, False, False], 3598, 'West', (13, 8))
Element 23: (2, (13, 8), ['', '', '', ''], [(13, 6), (11, 4), (16, 7)], [False, False, False, False], 54, False, [False, False, False, False], 3607, 'Stop', (13, 8))
Element 24: (2, (13, 8), ['', '', '', ''], [(14, 6), (10, 4), (16, 8)], [False, False, False, False], 52, False, [False, False, False, False], 3616, 'South', (13, 7))
Element 25: (2, (13, 7), ['%', '', '', '%'], [(15, 6), (9, 4), (15, 8)], [True, False, False, True], 50, False, [False, False, False, False], 3625, 'South', (13, 6))
Element 26: (2, (13, 6), ['%', '', '', ''], [(16, 6), (8, 4), (15, 9)], [True, False, False, False], 48, False, [False, False, False, False], 3624, 'South', (13, 5))
Element 27: (2, (13, 5), ['%', '', '', '%'], [(17, 6), (7, 4), (15, 10)], [True, False, False, True], 46, False, [False, False, False, False], 3633, 'South', (13, 4))
Element 28: #1#
