Element 1: (3, (18, 6), ['.', '.', '.', '%'], [(18, 2), (10, 8), (15, 10)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (18, 7))
Element 2: (3, (18, 7), ['%', '', '.', '%'], [(18, 1), (11, 8), (16, 10)], [True, False, False, True], 96, False, [False, False, True, False], 58, 'North', (18, 8))
Element 3: (3, (18, 8), ['%', '', '.', '%'], [(17, 1), (12, 8), (17, 10)], [True, False, False, True], 94, False, [False, False, True, False], 97, 'North', (18, 9))
Element 4: (3, (18, 9), ['%', '', 'G', '%'], [(17, 2), (13, 8), (18, 10)], [True, False, False, True], 92, False, [False, False, False, False], 136, 'South', (18, 8))
Element 5: (3, (18, 8), ['%', '', 'G', '%'], [(16, 2), (14, 8), (18, 9)], [True, False, False, True], 90, False, [False, False, False, False], 155, 'South', (18, 7))
Element 6: (3, (18, 7), ['%', '', 'G', '%'], [(16, 1), (15, 8), (18, 8)], [True, False, False, True], 88, False, [False, False, False, False], 174, 'South', (18, 6))
Element 7: (3, (18, 6), ['.', '.', 'G', '%'], [(15, 1), (16, 8), (18, 7)], [False, False, False, True], 86, False, [True, True, False, False], 193, 'South', (18, 5))
Element 8: (3, (18, 5), ['%', '%', 'G', '%'], [(15, 2), (16, 7), (18, 6)], [True, True, False, True], 84, False, [False, False, False, False], 222, 'Stop', (18, 5))
Element 9: (3, (18, 5), ['%', '%', '', '%'], [(15, 3), (16, 6), (17, 6)], [True, True, False, True], 82, False, [False, False, False, False], 251, 'North', (18, 6))
Element 10: (3, (18, 6), ['', '', '', '%'], [(15, 4), (16, 5), (16, 6)], [False, False, False, True], 80, False, [False, False, False, False], 270, 'Stop', (18, 6))
Element 11: (3, (18, 6), ['', '', '', '%'], [(16, 4), (16, 5), (15, 6)], [False, False, False, True], 78, False, [False, False, False, False], 289, 'Stop', (18, 6))
Element 12: (3, (18, 6), ['', '', '', '%'], [(17, 4), (16, 4), (14, 6)], [False, False, False, True], 76, False, [False, False, False, False], 308, 'North', (18, 7))
Element 13: (3, (18, 7), ['%', '', '', '%'], [(17, 4), (15, 4), (13, 6)], [True, False, False, True], 74, False, [False, False, False, False], 317, 'North', (18, 8))
Element 14: (3, (18, 8), ['%', '', '', '%'], [(16, 4), (14, 4), (13, 7)], [True, False, False, True], 72, False, [False, False, False, False], 336, 'North', (18, 9))
Element 15: (3, (18, 9), ['%', '', '', '%'], [(15, 4), (13, 4), (13, 8)], [True, False, False, True], 70, False, [False, False, False, False], 345, 'North', (18, 10))
Element 16: (3, (18, 10), ['', '', '%', '%'], [(15, 4), (13, 5), (13, 9)], [False, False, True, True], 68, False, [False, False, False, False], 364, 'West', (17, 10))
Element 17: (3, (17, 10), ['', '%', '%', ''], [(15, 3), (13, 6), (13, 10)], [False, True, True, False], 66, False, [False, False, False, False], 373, 'West', (16, 10))
Element 18: (3, (16, 10), ['', '%', '%', ''], [(15, 2), (14, 6), (12, 10)], [False, True, True, False], 64, False, [False, False, False, False], 1372, 'West', (15, 10))
Element 19: (3, (15, 10), ['%', '', '%', ''], [(15, 1), (15, 6), (11, 10)], [True, False, True, False], 62, False, [False, False, False, False], 2371, 'South', (15, 9))
Element 20: (3, (15, 9), ['%', '', '', '%'], [(16, 1), (14, 6), (10, 10)], [True, False, False, True], 60, False, [False, False, False, False], 2380, 'South', (15, 8))
Element 21: (3, (15, 8), ['', '%', '', ''], [(16, 2), (13, 6), (9, 10)], [False, True, False, False], 58, False, [False, False, False, False], 2389, 'East', (16, 8))
Element 22: (3, (16, 8), ['', '', '%', '%'], [(15, 2), (13, 7), (8, 10)], [False, False, True, True], 56, False, [False, False, False, False], 2398, 'South', (16, 7))
Element 23: (3, (16, 7), ['%', '', '', '%'], [(16, 2), (13, 6), (7, 10)], [True, False, False, True], 54, False, [False, False, False, False], 2407, 'South', (16, 6))
Element 24: (3, (16, 6), ['', '', '', ''], [(17, 2), (13, 5), (6, 10)], [False, False, False, False], 52, False, [False, False, False, False], 2416, 'East', (17, 6))
Element 25: (3, (17, 6), ['', '%', '%', ''], [(17, 1), (13, 4), (6, 9)], [False, True, True, False], 50, False, [False, False, False, False], 2425, 'West', (16, 6))
Element 26: (3, (16, 6), ['', '', '', ''], [(16, 1), (13, 3), (6, 8)], [False, False, False, False], 48, False, [False, False, False, False], 2444, 'South', (16, 5))
Element 27: (3, (16, 5), ['%', '', '', '%'], [(17, 1), (13, 2), (7, 8)], [True, False, False, True], 46, False, [False, False, False, False], 2463, 'South', (16, 4))
Element 28: (3, (16, 4), ['', '%', '', ''], [(18, 1), (13, 1), (8, 8)], [False, True, False, False], 44, False, [False, False, False, False], 2482, 'East', (17, 4))
Element 29: (3, (17, 4), ['', '%', '%', '%'], [(18, 2), (12, 1), (9, 8)], [False, True, True, True], 42, False, [False, False, False, False], 2491, 'West', (16, 4))
Element 30: (3, (16, 4), ['', '%', '', ''], [(17, 2), (11, 1), (10, 8)], [False, True, False, False], 40, False, [False, False, False, False], 3490, 'West', (15, 4))
Element 31: (3, (15, 4), ['', '', '%', ''], [(18, 2), (11, 2), (11, 8)], [False, False, True, False], 38, False, [False, False, False, False], 3499, 'South', (15, 3))
Element 32: (3, (15, 3), ['%', '', '', '%'], [(18, 3), (12, 2), (12, 8)], [True, False, False, True], 36, False, [False, False, False, False], 3508, 'South', (15, 2))
Element 33: (3, (15, 2), ['%', '', '', ''], [(18, 3), (11, 2), (11, 8)], [True, False, False, False], 34, False, [False, False, False, False], 3507, 'East', (16, 2))
Element 34: (3, (16, 2), ['', '', '%', ''], [(18, 2), (10, 2), (10, 8)], [False, False, True, False], 32, False, [False, False, False, False], 3516, 'East', (17, 2))
Element 35: (3, (17, 2), ['', '', '%', ''], [(18, 1), (10, 1), (10, 7)], [False, False, True, False], 30, False, [False, False, False, False], 3525, 'East', (18, 2))
Element 36: (3, (18, 2), ['', '', '', '%'], [(17, 1), (9, 1), (10, 6)], [False, False, False, True], 28, False, [False, False, False, False], 3534, 'North', (18, 3))
Element 37: (3, (18, 3), ['%', '', '%', '%'], [(17, 2), (9, 2), (11, 6)], [True, False, True, True], 26, False, [False, False, False, False], 3553, 'South', (18, 2))
Element 38: (3, (18, 2), ['', '', '', '%'], [(16, 2), (8, 2), (10, 6)], [False, False, False, True], 24, False, [False, False, False, False], 3562, 'South', (18, 1))
