Element 1: (2, (8, 2), ['.', '.', '%', '.'], [(4, 4), (3, 10), (17, 10)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (9, 2))
Element 2: (2, (9, 2), ['', '.', '%', '.'], [(5, 4), (4, 10), (18, 10)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (10, 2))
Element 3: (2, (10, 2), ['', '.', '%', '.'], [(6, 4), (4, 9), (18, 9)], [False, False, True, False], 94, False, [False, True, False, True], 97, 'East', (11, 2))
Element 4: (2, (11, 2), ['', 'F', '%', '.'], [(7, 4), (4, 8), (18, 8)], [False, False, True, False], 92, False, [False, False, False, True], 136, 'South', (11, 1))
Element 5: (2, (11, 1), ['.', '%', '', '.'], [(7, 5), (5, 8), (18, 7)], [False, True, False, False], 90, False, [True, False, False, True], 2155, 'East', (12, 1))
Element 6: (2, (12, 1), ['', '%', '.', '.'], [(6, 5), (6, 8), (18, 6)], [False, True, False, False], 88, False, [False, False, True, True], 2194, 'East', (13, 1))
Element 7: (2, (13, 1), ['', '%', '.', '%'], [(6, 6), (7, 8), (18, 5)], [False, True, False, True], 86, False, [False, False, True, False], 2233, 'North', (13, 2))
Element 8: (2, (13, 2), ['.', '', '.', '%'], [(6, 7), (8, 8), (18, 6)], [False, False, False, True], 84, False, [True, False, True, False], 2262, 'North', (13, 3))
Element 9: (2, (13, 3), ['%', '', '.', '%'], [(6, 8), (9, 8), (17, 6)], [True, False, False, True], 82, False, [False, False, True, False], 2291, 'North', (13, 4))
Element 10: (2, (13, 4), ['.', '', '.', '.'], [(6, 9), (10, 8), (16, 6)], [False, False, False, False], 80, False, [True, False, True, True], 2330, 'East', (14, 4))
Element 11: (2, (14, 4), ['', '%', '%', '.'], [(6, 10), (11, 8), (16, 7)], [False, True, True, False], 78, False, [False, False, False, True], 2369, 'East', (15, 4))
Element 12: (2, (15, 4), ['', '.', '%', '.'], [(7, 10), (12, 8), (16, 8)], [False, False, True, False], 76, False, [False, True, False, True], 2408, 'East', (16, 4))
Element 13: (2, (16, 4), ['', '%', '.', '.'], [(8, 10), (13, 8), (15, 8)], [False, True, False, False], 74, False, [False, False, True, True], 2447, 'East', (17, 4))
Element 14: (2, (17, 4), ['', '%', '%', '%'], [(9, 10), (14, 8), (15, 9)], [False, True, True, True], 72, False, [False, False, False, False], 2486, 'West', (16, 4))
Element 15: (2, (16, 4), ['', '%', '.', ''], [(10, 10), (15, 8), (15, 10)], [False, True, False, False], 70, False, [False, False, True, False], 2505, 'North', (16, 5))
Element 16: (2, (16, 5), ['%', '', '', '%'], [(11, 10), (16, 8), (16, 10)], [True, False, False, True], 68, False, [False, False, False, False], 3524, 'North', (16, 6))
Element 17: #1#
