Element 1: (3, (13, 8), ['.', '.', '.', '.'], [(12, 10), (3, 6), (4, 3)], [False, False, False, False], 98, False, [True, True, True, True], 1019, 'East', (14, 8))
Element 2: (3, (14, 8), ['', '%', '%', '.'], [(11, 10), (4, 6), (4, 4)], [False, True, True, False], 96, False, [False, False, False, True], 2048, 'East', (15, 8))
Element 3: (3, (15, 8), ['', '%', '.', '.'], [(10, 10), (5, 6), (5, 4)], [False, True, False, False], 94, False, [False, False, True, True], 2087, 'East', (16, 8))
Element 4: (3, (16, 8), ['', '.', '%', '%'], [(9, 10), (6, 6), (6, 4)], [False, False, True, True], 92, False, [False, True, False, False], 2126, 'South', (16, 7))
Element 5: (3, (16, 7), ['%', '.', '', '%'], [(8, 10), (6, 7), (7, 4)], [True, False, False, True], 90, False, [False, True, False, False], 2165, 'South', (16, 6))
Element 6: (3, (16, 6), ['.', '.', '', '.'], [(7, 10), (6, 8), (7, 5)], [False, False, False, False], 88, False, [True, True, False, True], 3194, 'East', (17, 6))
Element 7: (3, (17, 6), ['', '%', '%', '.'], [(6, 10), (7, 8), (6, 5)], [False, True, True, False], 86, False, [False, False, False, True], 3233, 'East', (18, 6))
Element 8: (3, (18, 6), ['', '.', '.', '%'], [(6, 9), (8, 8), (6, 6)], [False, False, False, True], 84, False, [False, True, True, False], 3262, 'North', (18, 7))
Element 9: (3, (18, 7), ['%', '', '.', '%'], [(6, 8), (9, 8), (6, 7)], [True, False, False, True], 82, False, [False, False, True, False], 3281, 'North', (18, 8))
Element 10: (3, (18, 8), ['%', '', '.', '%'], [(5, 8), (10, 8), (6, 8)], [True, False, False, True], 80, False, [False, False, True, False], 3310, 'North', (18, 9))
Element 11: (3, (18, 9), ['%', '', '.', '%'], [(4, 8), (11, 8), (7, 8)], [True, False, False, True], 78, False, [False, False, True, False], 3339, 'North', (18, 10))
Element 12: (3, (18, 10), ['.', '', '%', '%'], [(4, 9), (12, 8), (8, 8)], [False, False, True, True], 76, False, [True, False, False, False], 3368, 'West', (17, 10))
Element 13: (3, (17, 10), ['.', '%', '%', ''], [(4, 10), (13, 8), (9, 8)], [False, True, True, False], 74, False, [True, False, False, False], 3387, 'West', (16, 10))
Element 14: (3, (16, 10), ['.', '%', '%', ''], [(3, 10), (13, 9), (10, 8)], [False, True, True, False], 72, False, [True, False, False, False], 3416, 'West', (15, 10))
Element 15: (3, (15, 10), ['%', '.', '%', ''], [(2, 10), (13, 10), (11, 8)], [True, False, True, False], 70, False, [False, True, False, False], 3435, 'South', (15, 9))
Element 16: (3, (15, 9), ['%', '', '', '%'], [(1, 10), (12, 10), (12, 8)], [True, False, False, True], 68, False, [False, False, False, False], 3454, 'North', (15, 10))
Element 17: (3, (15, 10), ['%', '', '%', ''], [(1, 9), (11, 10), (13, 8)], [True, False, True, False], 66, False, [False, False, False, False], 3463, 'East', (16, 10))
Element 18: (3, (16, 10), ['', '%', '%', ''], [(1, 8), (10, 10), (13, 7)], [False, True, True, False], 64, False, [False, False, False, False], 3482, 'East', (17, 10))
Element 19: (3, (17, 10), ['', '%', '%', ''], [(1, 7), (9, 10), (13, 6)], [False, True, True, False], 62, False, [False, False, False, False], 3501, 'East', (18, 10))
Element 20: (3, (18, 10), ['', '', '%', '%'], [(1, 6), (8, 10), (14, 6)], [False, False, True, True], 60, False, [False, False, False, False], 3520, 'South', (18, 9))
Element 21: (3, (18, 9), ['%', '', '', '%'], [(1, 5), (7, 10), (15, 6)], [True, False, False, True], 58, False, [False, False, False, False], 3539, 'South', (18, 8))
Element 22: (3, (18, 8), ['%', '', '', '%'], [(1, 4), (6, 10), (16, 6)], [True, False, False, True], 56, False, [False, False, False, False], 3548, 'South', (18, 7))
Element 23: (3, (18, 7), ['%', '', '', '%'], [(1, 3), (6, 9), (16, 5)], [True, False, False, True], 54, False, [False, False, False, False], 3567, 'South', (18, 6))
