Element 1: (1, (1, 3), ['%', '.', '.', '%'], [(6, 8), (9, 8), (16, 1)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 4))
Element 2: (1, (1, 4), ['%', '', '.', '%'], [(7, 8), (10, 8), (17, 1)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (1, 5))
Element 3: (1, (1, 5), ['%', '', '.', '%'], [(8, 8), (11, 8), (18, 1)], [True, False, False, True], 94, False, [False, False, True, False], 87, 'North', (1, 6))
Element 4: (1, (1, 6), ['%', '', '.', '.'], [(9, 8), (12, 8), (18, 2)], [True, False, False, False], 92, False, [False, False, True, True], 106, 'East', (2, 6))
Element 5: (1, (2, 6), ['', '%', '%', '.'], [(10, 8), (13, 8), (18, 3)], [False, True, True, False], 90, False, [False, False, False, True], 135, 'East', (3, 6))
Element 6: (1, (3, 6), ['', '.', '.', '.'], [(11, 8), (14, 8), (18, 2)], [False, False, False, False], 88, False, [False, True, True, True], 154, 'East', (4, 6))
Element 7: (1, (4, 6), ['', '%', '%', '.'], [(12, 8), (15, 8), (17, 2)], [False, True, True, False], 86, False, [False, False, False, True], 183, 'East', (5, 6))
Element 8: (1, (5, 6), ['', '%', '%', '.'], [(13, 8), (16, 8), (16, 2)], [False, True, True, False], 84, False, [False, False, False, True], 212, 'East', (6, 6))
Element 9: (1, (6, 6), ['', '.', '', '%'], [(13, 9), (16, 7), (15, 2)], [False, False, False, True], 82, False, [False, True, False, False], 251, 'South', (6, 5))
Element 10: (1, (6, 5), ['%', '.', '', 'F'], [(13, 10), (16, 6), (15, 3)], [True, False, False, False], 80, False, [False, True, False, False], 290, 'East', (7, 5))
Element 11: (1, (7, 5), ['', '.', '%', '%'], [(12, 10), (17, 6), (15, 4)], [False, False, True, True], 78, False, [False, True, False, False], 2309, 'South', (7, 4))
Element 12: (1, (7, 4), ['.', '%', '', ''], [(11, 10), (18, 6), (16, 4)], [False, True, False, False], 76, False, [True, False, False, False], 3338, 'West', (6, 4))
Element 13: (1, (6, 4), ['.', '.', '', ''], [(10, 10), (18, 7), (17, 4)], [False, False, False, False], 74, False, [True, True, False, False], 3377, 'South', (6, 3))
Element 14: (1, (6, 3), ['%', '.', '', '%'], [(9, 10), (18, 8), (16, 4)], [True, False, False, True], 72, False, [False, True, False, False], 3406, 'South', (6, 2))
Element 15: (1, (6, 2), ['%', '.', '', '.'], [(8, 10), (18, 9), (16, 5)], [True, False, False, False], 70, False, [False, True, False, True], 3445, 'East', (7, 2))
Element 16: (1, (7, 2), ['', '.', '%', '.'], [(7, 10), (18, 10), (16, 6)], [False, False, True, False], 68, False, [False, True, False, True], 3474, 'East', (8, 2))
Element 17: (1, (8, 2), ['', '.', '%', '.'], [(6, 10), (17, 10), (15, 6)], [False, False, True, False], 66, False, [False, True, False, True], 3513, 'East', (9, 2))
Element 18: (1, (9, 2), ['', '.', '%', '.'], [(6, 9), (16, 10), (14, 6)], [False, False, True, False], 64, False, [False, True, False, True], 3552, 'East', (10, 2))
Element 19: (1, (10, 2), ['', '.', '%', '.'], [(6, 10), (15, 10), (13, 6)], [False, False, True, False], 62, False, [False, True, False, True], 3581, 'East', (11, 2))
Element 20: (1, (11, 2), ['', 'F', '%', '.'], [(7, 10), (15, 9), (13, 7)], [False, False, True, False], 60, False, [False, False, False, True], 3610, 'South', (11, 1))
Element 21: #1#
