Element 1: (3, (18, 10), ['.', '.', '%', '%'], [(16, 6), (15, 4), (16, 7)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (18, 9))
Element 2: (3, (18, 9), ['%', '.', '', '%'], [(17, 6), (16, 4), (16, 6)], [True, False, False, True], 96, False, [False, True, False, False], 58, 'South', (18, 8))
Element 3: (3, (18, 8), ['%', '.', '', '%'], [(18, 6), (17, 4), (16, 5)], [True, False, False, True], 94, False, [False, True, False, False], 97, 'South', (18, 7))
Element 4: (3, (18, 7), ['%', '', '', '%'], [(18, 5), (16, 4), (16, 6)], [True, False, False, True], 92, False, [False, False, False, False], 116, 'South', (18, 6))
Element 5: (3, (18, 6), ['G', 'G', '', '%'], [(18, 5), (16, 5), (17, 6)], [False, False, False, True], 90, False, [False, False, False, False], 115, 'North', (18, 7))
Element 6: (3, (18, 7), ['%', 'G', '', '%'], [(18, 6), (16, 6), (17, 6)], [True, False, False, True], 88, False, [False, False, False, False], 114, 'North', (18, 8))
Element 7: (3, (18, 8), ['%', '', '', '%'], [(18, 5), (16, 7), (16, 6)], [True, False, False, True], 86, False, [False, False, False, False], 113, 'North', (18, 9))
Element 8: (3, (18, 9), ['%', '', '', '%'], [(18, 5), (16, 8), (16, 6)], [True, False, False, True], 84, False, [False, False, False, False], 112, 'North', (18, 10))
Element 9: (3, (18, 10), ['.', '', '%', '%'], [(18, 6), (15, 8), (16, 7)], [False, False, True, True], 82, False, [True, False, False, False], 121, 'West', (17, 10))
Element 10: (3, (17, 10), ['.', '%', '%', ''], [(17, 6), (15, 9), (16, 8)], [False, True, True, False], 80, False, [True, False, False, False], 140, 'West', (16, 10))
Element 11: (3, (16, 10), ['G', '%', '%', ''], [(16, 6), (15, 10), (15, 8)], [False, True, True, False], 78, False, [False, False, False, False], 159, 'East', (17, 10))
Element 12: (3, (17, 10), ['G', '%', '%', ''], [(15, 6), (16, 10), (14, 8)], [False, True, True, False], 76, False, [False, False, False, False], 168, 'East', (18, 10))
Element 13: (3, (18, 10), ['G', '', '%', '%'], [(15, 6), (17, 10), (13, 8)], [False, False, True, True], 74, False, [False, False, False, False], 177, 'Stop', (18, 10))
Element 14: (3, (18, 10), ['', '', '%', '%'], [(14, 6), (16, 10), (13, 9)], [False, False, True, True], 72, False, [False, False, False, False], 196, 'South', (18, 9))
Element 15: (3, (18, 9), ['%', '', '', '%'], [(13, 6), (15, 10), (13, 10)], [True, False, False, True], 70, False, [False, False, False, False], 215, 'South', (18, 8))
Element 16: (3, (18, 8), ['%', '', '', '%'], [(13, 7), (15, 9), (12, 10)], [True, False, False, True], 68, False, [False, False, False, False], 1224, 'South', (18, 7))
Element 17: (3, (18, 7), ['%', '', '', '%'], [(13, 8), (15, 8), (11, 10)], [True, False, False, True], 66, False, [False, False, False, False], 2223, 'South', (18, 6))
Element 18: (3, (18, 6), ['', '', '', '%'], [(12, 8), (14, 8), (10, 10)], [False, False, False, True], 64, False, [False, False, False, False], 2242, 'South', (18, 5))
Element 19: (3, (18, 5), ['%', '%', '', '%'], [(11, 8), (13, 8), (9, 10)], [True, True, False, True], 62, False, [False, False, False, False], 2261, 'North', (18, 6))
Element 20: (3, (18, 6), ['', '', '', '%'], [(10, 8), (13, 9), (8, 10)], [False, False, False, True], 60, False, [False, False, False, False], 2280, 'West', (17, 6))
Element 21: (3, (17, 6), ['', '%', '%', ''], [(9, 8), (13, 10), (7, 10)], [False, True, True, False], 58, False, [False, False, False, False], 2299, 'West', (16, 6))
Element 22: (3, (16, 6), ['', '', '', ''], [(8, 8), (12, 10), (6, 10)], [False, False, False, False], 56, False, [False, False, False, False], 2318, 'North', (16, 7))
Element 23: (3, (16, 7), ['%', '', '', '%'], [(7, 8), (11, 10), (6, 9)], [True, False, False, True], 54, False, [False, False, False, False], 2337, 'North', (16, 8))
Element 24: (3, (16, 8), ['', '', '%', '%'], [(6, 8), (10, 10), (6, 10)], [False, False, True, True], 52, False, [False, False, False, False], 2346, 'West', (15, 8))
Element 25: (3, (15, 8), ['', '%', '', ''], [(6, 7), (9, 10), (7, 10)], [False, True, False, False], 50, False, [False, False, False, False], 2355, 'North', (15, 9))
Element 26: (3, (15, 9), ['%', '', '', '%'], [(6, 6), (8, 10), (6, 10)], [True, False, False, True], 48, False, [False, False, False, False], 2364, 'North', (15, 10))
Element 27: (3, (15, 10), ['%', '', '%', ''], [(6, 5), (7, 10), (7, 10)], [True, False, True, False], 46, False, [False, False, False, False], 2373, 'East', (16, 10))
Element 28: (3, (16, 10), ['', '%', '%', ''], [(7, 5), (6, 10), (8, 10)], [False, True, True, False], 44, False, [False, False, False, False], 3372, 'East', (17, 10))
Element 29: (3, (17, 10), ['', '%', '%', ''], [(7, 4), (6, 9), (9, 10)], [False, True, True, False], 42, False, [False, False, False, False], 3381, 'West', (16, 10))
Element 30: (3, (16, 10), ['', '%', '%', ''], [(6, 4), (6, 8), (10, 10)], [False, True, True, False], 40, False, [False, False, False, False], 3390, 'West', (15, 10))
Element 31: (3, (15, 10), ['%', '', '%', ''], [(6, 3), (5, 8), (11, 10)], [True, False, True, False], 38, False, [False, False, False, False], 3409, 'South', (15, 9))
Element 32: (3, (15, 9), ['%', '', '', '%'], [(6, 2), (4, 8), (11, 10)], [True, False, False, True], 36, False, [False, False, False, False], 3428, 'South', (15, 8))
Element 33: (3, (15, 8), ['', '%', '', ''], [(7, 2), (4, 9), (11, 10)], [False, True, False, False], 34, False, [False, False, False, False], 3447, 'West', (14, 8))
Element 34: (3, (14, 8), ['', '%', '%', ''], [(8, 2), (4, 10), (11, 10)], [False, True, True, False], 32, False, [False, False, False, False], 3466, 'West', (13, 8))
Element 35: (3, (13, 8), ['', '', '', ''], [(9, 2), (3, 10), (10, 10)], [False, False, False, False], 30, False, [False, False, False, False], 3485, 'North', (13, 9))
Element 36: (3, (13, 9), ['%', '', '', '%'], [(10, 2), (2, 10), (10, 10)], [True, False, False, True], 28, False, [False, False, False, False], 3504, 'North', (13, 10))
Element 37: (3, (13, 10), ['', '', '%', '%'], [(11, 2), (1, 10), (10, 10)], [False, False, True, True], 26, False, [False, False, False, False], 3523, 'West', (12, 10))
Element 38: #1#
