Element 1: (2, (13, 1), ['.', '%', '.', '%'], [(3, 8), (10, 8), (13, 8)], [False, True, False, True], 98, False, [True, False, True, False], 19, 'North', (13, 2))
Element 2: (2, (13, 2), ['.', '', '.', '%'], [(4, 8), (11, 8), (14, 8)], [False, False, False, True], 96, False, [True, False, True, False], 58, 'North', (13, 3))
Element 3: (2, (13, 3), ['%', '', '.', '%'], [(5, 8), (12, 8), (15, 8)], [True, False, False, True], 94, False, [False, False, True, False], 97, 'North', (13, 4))
Element 4: (2, (13, 4), ['.', '', '.', '.'], [(6, 8), (13, 8), (16, 8)], [False, False, False, False], 92, False, [True, False, True, True], 126, 'East', (14, 4))
Element 5: (2, (14, 4), ['', '%', '%', '.'], [(7, 8), (13, 9), (16, 7)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (15, 4))
Element 6: (2, (15, 4), ['', '.', '%', '.'], [(8, 8), (13, 10), (16, 6)], [False, False, True, False], 88, False, [False, True, False, True], 204, 'East', (16, 4))
Element 7: (2, (16, 4), ['', '%', '.', '.'], [(9, 8), (12, 10), (17, 6)], [False, True, False, False], 86, False, [False, False, True, True], 1223, 'East', (17, 4))
Element 8: (2, (17, 4), ['', '%', '%', '%'], [(10, 8), (11, 10), (18, 6)], [False, True, True, True], 84, False, [False, False, False, False], 2242, 'West', (16, 4))
Element 9: (2, (16, 4), ['', '%', '.', ''], [(11, 8), (10, 10), (18, 7)], [False, True, False, False], 82, False, [False, False, True, False], 2261, 'North', (16, 5))
Element 10: (2, (16, 5), ['%', '', '', '%'], [(12, 8), (9, 10), (18, 8)], [True, False, False, True], 80, False, [False, False, False, False], 2290, 'North', (16, 6))
Element 11: (2, (16, 6), ['.', '', '', ''], [(13, 8), (8, 10), (18, 9)], [False, False, False, False], 78, False, [True, False, False, False], 2309, 'West', (15, 6))
Element 12: (2, (15, 6), ['.', '%', '%', ''], [(13, 7), (7, 10), (18, 10)], [False, True, True, False], 76, False, [True, False, False, False], 2348, 'West', (14, 6))
Element 13: (2, (14, 6), ['G', '%', '%', ''], [(13, 6), (6, 10), (17, 10)], [False, True, True, False], 74, False, [False, False, False, False], 2387, 'East', (15, 6))
Element 14: (2, (15, 6), ['', '%', '%', ''], [(13, 5), (6, 9), (16, 10)], [False, True, True, False], 72, False, [False, False, False, False], 2416, 'East', (16, 6))
Element 15: (2, (16, 6), ['', '', '', ''], [(13, 4), (6, 8), (15, 10)], [False, False, False, False], 70, False, [False, False, False, False], 2425, 'East', (17, 6))
Element 16: (2, (17, 6), ['', '%', '%', ''], [(12, 4), (6, 7), (15, 9)], [False, True, True, False], 68, False, [False, False, False, False], 2454, 'East', (18, 6))
Element 17: (2, (18, 6), ['', '.', '', '%'], [(11, 4), (6, 6), (15, 10)], [False, False, False, True], 66, False, [False, True, False, False], 2473, 'South', (18, 5))
Element 18: (2, (18, 5), ['%', '%', '', '%'], [(10, 4), (6, 5), (16, 10)], [True, True, False, True], 64, False, [False, False, False, False], 2502, 'North', (18, 6))
Element 19: (2, (18, 6), ['', '', '', '%'], [(9, 4), (7, 5), (17, 10)], [False, False, False, True], 62, False, [False, False, False, False], 3511, 'North', (18, 7))
Element 20: (2, (18, 7), ['%', '', '', '%'], [(8, 4), (7, 4), (18, 10)], [True, False, False, True], 60, False, [False, False, False, False], 3520, 'North', (18, 8))
Element 21: (2, (18, 8), ['%', '', 'G', '%'], [(9, 4), (6, 4), (18, 9)], [True, False, False, True], 58, False, [False, False, False, False], 3529, 'South', (18, 7))
Element 22: (2, (18, 7), ['%', '', 'G', '%'], [(10, 4), (6, 3), (18, 8)], [True, False, False, True], 56, False, [False, False, False, False], 3538, 'South', (18, 6))
Element 23: (2, (18, 6), ['', '', 'G', '%'], [(11, 4), (6, 2), (18, 7)], [False, False, False, True], 54, False, [False, False, False, False], 3547, 'West', (17, 6))
Element 24: (2, (17, 6), ['', '%', '%', 'G'], [(12, 4), (7, 2), (18, 6)], [False, True, True, False], 52, False, [False, False, False, False], 3556, 'West', (16, 6))
Element 25: (2, (16, 6), ['', '', '', ''], [(13, 4), (8, 2), (18, 5)], [False, False, False, False], 50, False, [False, False, False, False], 3565, 'North', (16, 7))
Element 26: (2, (16, 7), ['%', '', '', '%'], [(14, 4), (9, 2), (18, 6)], [True, False, False, True], 48, False, [False, False, False, False], 3574, 'North', (16, 8))
Element 27: (2, (16, 8), ['', '', '%', '%'], [(15, 4), (10, 2), (17, 6)], [False, False, True, True], 46, False, [False, False, False, False], 3583, 'West', (15, 8))
Element 28: (2, (15, 8), ['', '%', '', ''], [(15, 3), (11, 2), (16, 6)], [False, True, False, False], 44, False, [False, False, False, False], 3602, 'North', (15, 9))
Element 29: #1#
