Element 1: (0, (13, 1), ['.', '%', '.', '%'], [(2, 1), (10, 4), (16, 8)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (13, 2))
Element 2: (0, (13, 2), ['.', '', '.', '%'], [(3, 1), (11, 4), (16, 7)], [False, False, False, True], 96, False, [True, False, True, False], 39, 'North', (13, 3))
Element 3: (0, (13, 3), ['%', '', '.', '%'], [(4, 1), (12, 4), (16, 6)], [True, False, False, True], 94, False, [False, False, True, False], 78, 'North', (13, 4))
Element 4: (0, (13, 4), ['', '', '.', '.'], [(4, 2), (11, 4), (17, 6)], [False, False, False, False], 92, False, [False, False, True, True], 107, 'East', (14, 4))
Element 5: (0, (14, 4), ['', '%', '%', '.'], [(4, 3), (10, 4), (18, 6)], [False, True, True, False], 90, False, [False, False, False, True], 136, 'East', (15, 4))
Element 6: (0, (15, 4), ['', '.', '%', '.'], [(4, 4), (9, 4), (18, 7)], [False, False, True, False], 88, False, [False, True, False, True], 175, 'East', (16, 4))
Element 7: (0, (16, 4), ['', '%', '.', '.'], [(5, 4), (8, 4), (18, 8)], [False, True, False, False], 86, False, [False, False, True, True], 204, 'East', (17, 4))
Element 8: (0, (17, 4), ['', '%', '%', '%'], [(6, 4), (7, 4), (18, 9)], [False, True, True, True], 84, False, [False, False, False, False], 243, 'West', (16, 4))
Element 9: (0, (16, 4), ['', '%', '.', ''], [(6, 5), (7, 5), (18, 10)], [False, True, False, False], 82, False, [False, False, True, False], 1262, 'North', (16, 5))
Element 10: (0, (16, 5), ['%', '', '', '%'], [(6, 6), (6, 5), (17, 10)], [True, False, False, True], 80, False, [False, False, False, False], 1291, 'North', (16, 6))
Element 11: (0, (16, 6), ['.', '', '', ''], [(6, 7), (6, 6), (16, 10)], [False, False, False, False], 78, False, [True, False, False, False], 1310, 'West', (15, 6))
Element 12: (0, (15, 6), ['.', '%', '%', ''], [(6, 8), (5, 6), (15, 10)], [False, True, True, False], 76, False, [True, False, False, False], 1349, 'West', (14, 6))
Element 13: (0, (14, 6), ['.', '%', '%', ''], [(7, 8), (4, 6), (15, 9)], [False, True, True, False], 74, False, [True, False, False, False], 1388, 'West', (13, 6))
Element 14: (0, (13, 6), ['%', '.', '.', ''], [(8, 8), (3, 6), (15, 8)], [True, False, False, False], 72, False, [False, True, True, False], 1427, 'North', (13, 7))
Element 15: (0, (13, 7), ['%', '', '.', '%'], [(9, 8), (3, 7), (14, 8)], [True, False, False, True], 70, False, [False, False, True, False], 1466, 'North', (13, 8))
