Element 1: (1, (6, 4), ['.', '.', '.', '.'], [(1, 10), (8, 2), (17, 2)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (7, 4))
Element 2: (1, (7, 4), ['', '%', 'F', ''], [(2, 10), (9, 2), (17, 1)], [False, True, False, False], 96, False, [False, False, False, False], 48, 'North', (7, 5))
Element 3: (1, (7, 5), ['.', '', '%', '%'], [(3, 10), (10, 2), (18, 1)], [False, False, True, True], 94, False, [True, False, False, False], 1077, 'West', (6, 5))
Element 4: (1, (6, 5), ['%', '', '.', ''], [(4, 10), (11, 2), (18, 2)], [True, False, False, False], 92, False, [False, False, True, False], 1106, 'North', (6, 6))
Element 5: (1, (6, 6), ['.', '', '.', '%'], [(4, 9), (11, 1), (18, 3)], [False, False, False, True], 90, False, [True, False, True, False], 2135, 'North', (6, 7))
Element 6: (1, (6, 7), ['%', '', '.', '%'], [(4, 8), (12, 1), (18, 2)], [True, False, False, True], 88, False, [False, False, True, False], 2164, 'North', (6, 8))
Element 7: (1, (6, 8), ['G', '', '.', '.'], [(5, 8), (13, 1), (18, 1)], [False, False, False, False], 86, False, [False, False, True, True], 2193, 'East', (7, 8))
Element 8: (1, (7, 8), ['G', '%', '%', '.'], [(6, 8), (13, 2), (17, 1)], [False, True, True, False], 84, False, [False, False, False, True], 2212, 'East', (8, 8))
Element 9: (1, (8, 8), ['', '%', '%', '.'], [(6, 9), (13, 3), (16, 1)], [False, True, True, False], 82, False, [False, False, False, True], 2251, 'East', (9, 8))
Element 10: (1, (9, 8), ['', '', '%', '.'], [(6, 10), (13, 4), (16, 2)], [False, False, True, False], 80, False, [False, False, False, True], 2290, 'East', (10, 8))
Element 11: (1, (10, 8), ['', '', '%', '.'], [(7, 10), (14, 4), (15, 2)], [False, False, True, False], 78, False, [False, False, False, True], 2329, 'East', (11, 8))
Element 12: (1, (11, 8), ['', '%', '%', '.'], [(8, 10), (15, 4), (15, 3)], [False, True, True, False], 76, False, [False, False, False, True], 2368, 'East', (12, 8))
Element 13: (1, (12, 8), ['', '%', '%', '.'], [(9, 10), (16, 4), (15, 4)], [False, True, True, False], 74, False, [False, False, False, True], 2397, 'East', (13, 8))
Element 14: (1, (13, 8), ['', '.', '.', '.'], [(10, 10), (17, 4), (16, 4)], [False, False, False, False], 72, False, [False, True, True, True], 2426, 'East', (14, 8))
Element 15: (1, (14, 8), ['', '%', '%', '.'], [(11, 10), (17, 4), (16, 5)], [False, True, True, False], 70, False, [False, False, False, True], 3445, 'East', (15, 8))
Element 16: #1#
