Element 1: (3, (16, 6), ['.', '.', '.', '.'], [(7, 1), (4, 8), (4, 3)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (17, 6))
Element 2: (3, (17, 6), ['', '%', '%', '.'], [(8, 1), (5, 8), (4, 4)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (18, 6))
Element 3: (3, (18, 6), ['', '.', '.', '%'], [(9, 1), (6, 8), (5, 4)], [False, False, False, True], 94, False, [False, True, True, False], 107, 'North', (18, 7))
Element 4: (3, (18, 7), ['%', '', '.', '%'], [(10, 1), (7, 8), (6, 4)], [True, False, False, True], 92, False, [False, False, True, False], 146, 'North', (18, 8))
Element 5: (3, (18, 8), ['%', '', '.', '%'], [(11, 1), (8, 8), (7, 4)], [True, False, False, True], 90, False, [False, False, True, False], 1175, 'North', (18, 9))
Element 6: (3, (18, 9), ['%', '', '.', '%'], [(12, 1), (9, 8), (7, 5)], [True, False, False, True], 88, False, [False, False, True, False], 2204, 'North', (18, 10))
Element 7: (3, (18, 10), ['.', '', '%', '%'], [(13, 1), (10, 8), (6, 5)], [False, False, True, True], 86, False, [True, False, False, False], 2243, 'West', (17, 10))
Element 8: (3, (17, 10), ['.', '%', '%', ''], [(13, 2), (11, 8), (6, 6)], [False, True, True, False], 84, False, [True, False, False, False], 2282, 'West', (16, 10))
Element 9: (3, (16, 10), ['.', '%', '%', ''], [(13, 3), (12, 8), (6, 7)], [False, True, True, False], 82, False, [True, False, False, False], 2321, 'West', (15, 10))
Element 10: (3, (15, 10), ['%', '.', '%', ''], [(13, 4), (13, 8), (6, 8)], [True, False, True, False], 80, False, [False, True, False, False], 2350, 'South', (15, 9))
Element 11: (3, (15, 9), ['%', '.', '', '%'], [(14, 4), (14, 8), (6, 9)], [True, False, False, True], 78, False, [False, True, False, False], 2389, 'South', (15, 8))
Element 12: (3, (15, 8), ['', '%', '', '.'], [(15, 4), (13, 8), (6, 10)], [False, True, False, False], 76, False, [False, False, False, True], 2418, 'East', (16, 8))
Element 13: (3, (16, 8), ['', '.', '%', '%'], [(16, 4), (13, 9), (7, 10)], [False, False, True, True], 74, False, [False, True, False, False], 2457, 'South', (16, 7))
Element 14: (3, (16, 7), ['%', '', '', '%'], [(17, 4), (13, 10), (8, 10)], [True, False, False, True], 72, False, [False, False, False, False], 2496, 'North', (16, 8))
Element 15: (3, (16, 8), ['', '', '%', '%'], [(16, 4), (12, 10), (9, 10)], [False, False, True, True], 70, False, [False, False, False, False], 3505, 'West', (15, 8))
Element 16: #1#
