Element 1: (0, (1, 5), ['%', '.', '.', '%'], [(1, 3), (6, 2), (16, 1)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (1, 6))
Element 2: (0, (1, 6), ['%', '', '.', '.'], [(1, 4), (7, 2), (17, 1)], [True, False, False, False], 96, False, [False, False, True, True], 39, 'East', (2, 6))
Element 3: (0, (2, 6), ['', '%', '%', '.'], [(1, 5), (8, 2), (18, 1)], [False, True, True, False], 94, False, [False, False, False, True], 68, 'East', (3, 6))
Element 4: (0, (3, 6), ['', '.', '.', '.'], [(1, 6), (9, 2), (18, 2)], [False, False, False, False], 92, False, [False, True, True, True], 87, 'East', (4, 6))
Element 5: (0, (4, 6), ['', '%', '%', '.'], [(1, 7), (10, 2), (18, 3)], [False, True, True, False], 90, False, [False, False, False, True], 126, 'East', (5, 6))
Element 6: (0, (5, 6), ['', '%', '%', '.'], [(1, 8), (11, 2), (18, 2)], [False, True, True, False], 88, False, [False, False, False, True], 155, 'East', (6, 6))
Element 7: (0, (6, 6), ['', '.', '.', '%'], [(1, 9), (11, 1), (17, 2)], [False, False, False, True], 86, False, [False, True, True, False], 1184, 'North', (6, 7))
Element 8: (0, (6, 7), ['%', '', '.', '%'], [(1, 10), (12, 1), (16, 2)], [True, False, False, True], 84, False, [False, False, True, False], 1223, 'North', (6, 8))
Element 9: (0, (6, 8), ['.', '', '.', '.'], [(2, 10), (13, 1), (15, 2)], [False, False, False, False], 82, False, [True, False, True, True], 1262, 'East', (7, 8))
Element 10: (0, (7, 8), ['', '%', '%', '.'], [(3, 10), (13, 2), (15, 3)], [False, True, True, False], 80, False, [False, False, False, True], 1301, 'East', (8, 8))
Element 11: (0, (8, 8), ['', '%', '%', '.'], [(4, 10), (13, 3), (15, 4)], [False, True, True, False], 78, False, [False, False, False, True], 1340, 'East', (9, 8))
Element 12: (0, (9, 8), ['', '', '%', '.'], [(4, 9), (13, 4), (16, 4)], [False, False, True, False], 76, False, [False, False, False, True], 1379, 'East', (10, 8))
Element 13: (0, (10, 8), ['', '', '%', '.'], [(4, 8), (14, 4), (17, 4)], [False, False, True, False], 74, False, [False, False, False, True], 1418, 'East', (11, 8))
Element 14: (0, (11, 8), ['', '%', '%', '.'], [(5, 8), (15, 4), (16, 4)], [False, True, True, False], 72, False, [False, False, False, True], 1437, 'East', (12, 8))
Element 15: (0, (12, 8), ['', '%', '%', '.'], [(6, 8), (15, 3), (16, 5)], [False, True, True, False], 70, False, [False, False, False, True], 1456, 'East', (13, 8))
Element 16: (0, (13, 8), ['', '.', '.', '.'], [(6, 9), (15, 2), (16, 6)], [False, False, False, False], 68, False, [False, True, True, True], 1485, 'East', (14, 8))
Element 17: (0, (14, 8), ['', '%', '%', '.'], [(6, 10), (15, 1), (17, 6)], [False, True, True, False], 66, False, [False, False, False, True], 1524, 'East', (15, 8))
Element 18: (0, (15, 8), ['', '%', '.', '.'], [(7, 10), (16, 1), (18, 6)], [False, True, False, False], 64, False, [False, False, True, True], 1553, 'East', (16, 8))
Element 19: (0, (16, 8), ['', '.', '%', '%'], [(8, 10), (17, 1), (18, 7)], [False, False, True, True], 62, False, [False, True, False, False], 1582, 'South', (16, 7))
Element 20: (0, (16, 7), ['%', '', '', '%'], [(9, 10), (18, 1), (18, 8)], [True, False, False, True], 60, False, [False, False, False, False], 1611, 'South', (16, 6))
Element 21: (0, (16, 6), ['.', '', '', ''], [(10, 10), (18, 2), (18, 9)], [False, False, False, False], 58, False, [True, False, False, False], 1630, 'West', (15, 6))
Element 22: (0, (15, 6), ['.', '%', '%', ''], [(11, 10), (18, 3), (18, 10)], [False, True, True, False], 56, False, [True, False, False, False], 2649, 'West', (14, 6))
Element 23: (0, (14, 6), ['.', '%', '%', ''], [(12, 10), (18, 2), (17, 10)], [False, True, True, False], 54, False, [True, False, False, False], 3668, 'West', (13, 6))
Element 24: (0, (13, 6), ['%', '.', '.', ''], [(13, 10), (17, 2), (16, 10)], [True, False, False, False], 52, False, [False, True, True, False], 3697, 'North', (13, 7))
Element 25: (0, (13, 7), ['%', '', '', '%'], [(13, 9), (16, 2), (15, 10)], [True, False, False, True], 50, False, [False, False, False, False], 3726, 'South', (13, 6))
Element 26: (0, (13, 6), ['%', '.', '', ''], [(13, 8), (17, 2), (15, 9)], [True, False, False, False], 48, False, [False, True, False, False], 3735, 'South', (13, 5))
Element 27: (0, (13, 5), ['%', '', '', '%'], [(14, 8), (18, 2), (15, 8)], [True, False, False, True], 46, False, [False, False, False, False], 3744, 'South', (13, 4))
Element 28: (0, (13, 4), ['.', '', '', ''], [(13, 8), (18, 1), (16, 8)], [False, False, False, False], 44, False, [True, False, False, False], 3743, 'West', (12, 4))
