Element 1: (3, (16, 10), ['.', '%', '%', '.'], [(1, 9), (3, 6), (14, 4)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (17, 10))
Element 2: (3, (17, 10), ['', '%', '%', '.'], [(1, 10), (4, 6), (15, 4)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (18, 10))
Element 3: (3, (18, 10), ['', '.', '%', '%'], [(2, 10), (5, 6), (16, 4)], [False, False, True, True], 94, False, [False, True, False, False], 107, 'South', (18, 9))
Element 4: (3, (18, 9), ['%', '.', '', '%'], [(3, 10), (6, 6), (17, 4)], [True, False, False, True], 92, False, [False, True, False, False], 146, 'South', (18, 8))
Element 5: (3, (18, 8), ['%', '.', '', '%'], [(4, 10), (6, 7), (16, 4)], [True, False, False, True], 90, False, [False, True, False, False], 175, 'South', (18, 7))
Element 6: (3, (18, 7), ['%', '.', '', '%'], [(4, 9), (6, 8), (16, 5)], [True, False, False, True], 88, False, [False, True, False, False], 214, 'South', (18, 6))
Element 7: (3, (18, 6), ['.', '.', '', '%'], [(4, 8), (7, 8), (16, 6)], [False, False, False, True], 86, False, [True, True, False, False], 253, 'South', (18, 5))
Element 8: (3, (18, 5), ['%', '%', '', '%'], [(5, 8), (8, 8), (17, 6)], [True, True, False, True], 84, False, [False, False, False, False], 292, 'North', (18, 6))
Element 9: (3, (18, 6), ['', '', '', '%'], [(6, 8), (9, 8), (16, 6)], [False, False, False, True], 82, False, [False, False, False, False], 301, 'West', (17, 6))
Element 10: (3, (17, 6), ['', '%', '%', ''], [(6, 9), (10, 8), (16, 7)], [False, True, True, False], 80, False, [False, False, False, False], 330, 'West', (16, 6))
Element 11: (3, (16, 6), ['.', '', '', ''], [(6, 10), (11, 8), (16, 8)], [False, False, False, False], 78, False, [True, False, False, False], 359, 'West', (15, 6))
Element 12: (3, (15, 6), ['.', '%', '%', ''], [(7, 10), (12, 8), (15, 8)], [False, True, True, False], 76, False, [True, False, False, False], 398, 'West', (14, 6))
Element 13: (3, (14, 6), ['.', '%', '%', ''], [(8, 10), (13, 8), (15, 9)], [False, True, True, False], 74, False, [True, False, False, False], 437, 'West', (13, 6))
Element 14: (3, (13, 6), ['%', '.', '.', ''], [(9, 10), (14, 8), (15, 10)], [True, False, False, False], 72, False, [False, True, True, False], 476, 'North', (13, 7))
Element 15: (3, (13, 7), ['%', '', '', '%'], [(10, 10), (15, 8), (16, 10)], [True, False, False, True], 70, False, [False, False, False, False], 495, 'North', (13, 8))
Element 16: (3, (13, 8), ['', '', '.', ''], [(11, 10), (16, 8), (17, 10)], [False, False, False, False], 68, False, [False, False, True, False], 1494, 'North', (13, 9))
Element 17: (3, (13, 9), ['%', '', '.', '%'], [(12, 10), (16, 7), (18, 10)], [True, False, False, True], 66, False, [False, False, True, False], 2503, 'North', (13, 10))
Element 18: (3, (13, 10), ['', '', '%', '%'], [(11, 10), (16, 6), (18, 9)], [False, False, True, True], 64, False, [False, False, False, False], 2512, 'West', (12, 10))
Element 19: (3, (12, 10), ['', '%', '%', ''], [(10, 10), (17, 6), (18, 8)], [False, True, True, False], 62, False, [False, False, False, False], 2511, 'West', (11, 10))
Element 20: (3, (11, 10), ['', '%', '%', ''], [(9, 10), (18, 6), (18, 7)], [False, True, True, False], 60, False, [False, False, False, False], 2510, 'West', (10, 10))
Element 21: (3, (10, 10), ['', '%', '%', ''], [(8, 10), (18, 5), (18, 6)], [False, True, True, False], 58, False, [False, False, False, False], 2509, 'West', (9, 10))
Element 22: (3, (9, 10), ['', '%', '%', ''], [(7, 10), (18, 5), (18, 7)], [False, True, True, False], 56, False, [False, False, False, False], 2508, 'West', (8, 10))
Element 23: (3, (8, 10), ['', '%', '%', ''], [(6, 10), (18, 6), (18, 8)], [False, True, True, False], 54, False, [False, False, False, False], 2507, 'West', (7, 10))
Element 24: (3, (7, 10), ['', '%', '%', ''], [(6, 9), (17, 6), (18, 9)], [False, True, True, False], 52, False, [False, False, False, False], 2506, 'West', (6, 10))
Element 25: (3, (6, 10), ['%', '', '%', ''], [(6, 8), (17, 6), (18, 10)], [True, False, True, False], 50, False, [False, False, False, False], 2505, 'South', (6, 9))
Element 26: (3, (6, 9), ['%', '', '', '%'], [(7, 8), (16, 6), (17, 10)], [True, False, False, True], 48, False, [False, False, False, False], 2504, 'South', (6, 8))
Element 27: (3, (6, 8), ['', '', '', ''], [(8, 8), (15, 6), (16, 10)], [False, False, False, False], 46, False, [False, False, False, False], 2503, 'East', (7, 8))
Element 28: (3, (7, 8), ['', '%', '%', ''], [(9, 8), (14, 6), (15, 10)], [False, True, True, False], 44, False, [False, False, False, False], 2502, 'East', (8, 8))
Element 29: (3, (8, 8), ['', '%', '%', ''], [(10, 8), (13, 6), (15, 9)], [False, True, True, False], 42, False, [False, False, False, False], 2501, 'East', (9, 8))
Element 30: (3, (9, 8), ['', '', '%', ''], [(11, 8), (13, 5), (15, 8)], [False, False, True, False], 40, False, [False, False, False, False], 2510, 'East', (10, 8))
Element 31: (3, (10, 8), ['', '', '%', ''], [(12, 8), (13, 4), (14, 8)], [False, False, True, False], 38, False, [False, False, False, False], 2509, 'East', (11, 8))
Element 32: (3, (11, 8), ['', '%', '%', ''], [(13, 8), (13, 3), (15, 8)], [False, True, True, False], 36, False, [False, False, False, False], 2518, 'East', (12, 8))
Element 33: (3, (12, 8), ['', '%', '%', ''], [(14, 8), (13, 2), (16, 8)], [False, True, True, False], 34, False, [False, False, False, False], 2527, 'West', (11, 8))
Element 34: (3, (11, 8), ['', '%', '%', ''], [(15, 8), (13, 1), (16, 7)], [False, True, True, False], 32, False, [False, False, False, False], 2536, 'West', (10, 8))
Element 35: (3, (10, 8), ['', '', '%', ''], [(16, 8), (12, 1), (16, 6)], [False, False, True, False], 30, False, [False, False, False, False], 2545, 'South', (10, 7))
Element 36: (3, (10, 7), ['', '', '', '%'], [(16, 7), (11, 1), (15, 6)], [False, False, False, True], 28, False, [False, False, False, False], 3544, 'South', (10, 6))
Element 37: (3, (10, 6), ['', '%', '', '.'], [(16, 6), (11, 2), (14, 6)], [False, True, False, False], 26, False, [False, False, False, True], 3553, 'East', (11, 6))
Element 38: (3, (11, 6), ['', '%', '%', '%'], [(17, 6), (12, 2), (13, 6)], [False, True, True, True], 24, False, [False, False, False, False], 3572, 'West', (10, 6))
Element 39: (3, (10, 6), ['', '%', '', ''], [(18, 6), (11, 2), (13, 7)], [False, True, False, False], 22, False, [False, False, False, False], 3571, 'West', (9, 6))
Element 40: (3, (9, 6), ['.', '%', '', ''], [(18, 7), (10, 2), (13, 8)], [False, True, False, False], 20, False, [True, False, False, False], 3580, 'West', (8, 6))
Element 41: (3, (8, 6), ['%', '%', '%', ''], [(18, 8), (10, 1), (13, 9)], [True, True, True, False], 18, False, [False, False, False, False], 3599, 'East', (9, 6))
Element 42: (3, (9, 6), ['', '%', '', ''], [(18, 9), (9, 1), (13, 10)], [False, True, False, False], 16, False, [False, False, False, False], 3608, 'North', (9, 7))
Element 43: (3, (9, 7), ['%', '', '', ''], [(18, 10), (9, 2), (12, 10)], [True, False, False, False], 14, False, [False, False, False, False], 3617, 'South', (9, 6))
Element 44: (3, (9, 6), ['', '%', '', ''], [(17, 10), (8, 2), (11, 10)], [False, True, False, False], 12, False, [False, False, False, False], 3626, 'East', (10, 6))
Element 45: (3, (10, 6), ['', '%', '', ''], [(16, 10), (8, 1), (10, 10)], [False, True, False, False], 10, False, [False, False, False, False], 3635, 'North', (10, 7))
Element 46: (3, (10, 7), ['', '', '', '%'], [(15, 10), (7, 1), (9, 10)], [False, False, False, True], 8, False, [False, False, False, False], 3644, 'West', (9, 7))
Element 47: (3, (9, 7), ['%', '', '', ''], [(15, 9), (7, 2), (8, 10)], [True, False, False, False], 6, False, [False, False, False, False], 3653, 'East', (10, 7))
Element 48: (3, (10, 7), ['', '', '', '%'], [(15, 10), (6, 2), (7, 10)], [False, False, False, True], 4, False, [False, False, False, False], 3662, 'North', (10, 8))
Element 49: (3, (10, 8), ['', '', '%', ''], [(16, 10), (6, 3), (6, 10)], [False, False, True, False], 2, False, [False, False, False, False], 3671, 'West', (9, 8))
Element 50: (3, (9, 8), ['', '', '%', ''], [(16, 10), (6, 3), (6, 10)], [False, False, True, False], 0, False, [False, False, False, False], 3670, 'Stop', (9, 8))
Element 51: #0#
