Element 1: (1, (3, 8), ['%', '.', '%', '.'], [(10, 8), (15, 6), (17, 1)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (4, 8))
Element 2: (1, (4, 8), ['', '%', '.', '.'], [(11, 8), (16, 6), (18, 1)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (5, 8))
Element 3: (1, (5, 8), ['', '%', '%', '.'], [(12, 8), (17, 6), (18, 2)], [False, True, True, False], 94, False, [False, False, False, True], 77, 'East', (6, 8))
Element 4: (1, (6, 8), ['', '.', '.', '.'], [(13, 8), (18, 6), (18, 3)], [False, False, False, False], 92, False, [False, True, True, True], 116, 'East', (7, 8))
Element 5: (1, (7, 8), ['', '%', '%', '.'], [(14, 8), (18, 7), (18, 2)], [False, True, True, False], 90, False, [False, False, False, True], 145, 'East', (8, 8))
Element 6: (1, (8, 8), ['', '%', '%', ''], [(15, 8), (18, 8), (17, 2)], [False, True, True, False], 88, False, [False, False, False, False], 184, 'East', (9, 8))
Element 7: (1, (9, 8), ['', '', '%', ''], [(16, 8), (18, 9), (16, 2)], [False, False, True, False], 86, False, [False, False, False, False], 213, 'East', (10, 8))
Element 8: (1, (10, 8), ['', '', '%', ''], [(16, 7), (18, 10), (16, 1)], [False, False, True, False], 84, False, [False, False, False, False], 242, 'East', (11, 8))
Element 9: (1, (11, 8), ['', '%', '%', ''], [(16, 6), (17, 10), (15, 1)], [False, True, True, False], 82, False, [False, False, False, False], 261, 'East', (12, 8))
Element 10: (1, (12, 8), ['', '%', '%', ''], [(16, 5), (16, 10), (15, 2)], [False, True, True, False], 80, False, [False, False, False, False], 290, 'East', (13, 8))
Element 11: (1, (13, 8), ['', '.', '.', ''], [(16, 4), (15, 10), (15, 3)], [False, False, False, False], 78, False, [False, True, True, False], 319, 'North', (13, 9))
Element 12: (1, (13, 9), ['%', '', '.', '%'], [(17, 4), (15, 9), (15, 4)], [True, False, False, True], 76, False, [False, False, True, False], 358, 'North', (13, 10))
Element 13: (1, (13, 10), ['F', '', '%', '%'], [(16, 4), (15, 8), (14, 4)], [False, False, True, True], 74, False, [False, False, False, False], 377, 'West', (12, 10))
Element 14: (1, (12, 10), ['F', '%', '%', ''], [(16, 5), (16, 8), (13, 4)], [False, True, True, False], 72, False, [False, False, False, False], 1386, 'West', (11, 10))
Element 15: (1, (11, 10), ['.', '%', '%', ''], [(16, 6), (16, 7), (13, 5)], [False, True, True, False], 70, False, [True, False, False, False], 2395, 'West', (10, 10))
Element 16: (1, (10, 10), ['.', '%', '%', ''], [(17, 6), (16, 8), (13, 6)], [False, True, True, False], 68, False, [True, False, False, False], 2414, 'West', (9, 10))
Element 17: (1, (9, 10), ['.', '%', '%', ''], [(18, 6), (15, 8), (14, 6)], [False, True, True, False], 66, False, [True, False, False, False], 2433, 'West', (8, 10))
Element 18: (1, (8, 10), ['.', '%', '%', ''], [(18, 5), (14, 8), (15, 6)], [False, True, True, False], 64, False, [True, False, False, False], 2452, 'West', (7, 10))
Element 19: (1, (7, 10), ['.', '%', '%', ''], [(18, 6), (13, 8), (16, 6)], [False, True, True, False], 62, False, [True, False, False, False], 2461, 'West', (6, 10))
Element 20: (1, (6, 10), ['%', '.', '%', ''], [(18, 7), (13, 7), (17, 6)], [True, False, True, False], 60, False, [False, True, False, False], 2480, 'South', (6, 9))
Element 21: (1, (6, 9), ['%', '', '', '%'], [(18, 8), (13, 6), (18, 6)], [True, False, False, True], 58, False, [False, False, False, False], 2489, 'North', (6, 10))
Element 22: (1, (6, 10), ['%', '', '%', ''], [(18, 9), (14, 6), (18, 7)], [True, False, True, False], 56, False, [False, False, False, False], 2488, 'East', (7, 10))
Element 23: (1, (7, 10), ['', '%', '%', ''], [(18, 10), (13, 6), (18, 8)], [False, True, True, False], 54, False, [False, False, False, False], 2487, 'East', (8, 10))
Element 24: (1, (8, 10), ['', '%', '%', ''], [(17, 10), (13, 5), (18, 9)], [False, True, True, False], 52, False, [False, False, False, False], 2486, 'East', (9, 10))
Element 25: (1, (9, 10), ['', '%', '%', ''], [(16, 10), (13, 4), (18, 10)], [False, True, True, False], 50, False, [False, False, False, False], 2485, 'East', (10, 10))
Element 26: (1, (10, 10), ['', '%', '%', ''], [(15, 10), (13, 3), (17, 10)], [False, True, True, False], 48, False, [False, False, False, False], 2494, 'East', (11, 10))
Element 27: (1, (11, 10), ['', '%', '%', ''], [(15, 9), (13, 2), (16, 10)], [False, True, True, False], 46, False, [False, False, False, False], 2503, 'East', (12, 10))
Element 28: (1, (12, 10), ['', '%', '%', ''], [(15, 8), (13, 1), (15, 10)], [False, True, True, False], 44, False, [False, False, False, False], 2512, 'East', (13, 10))
Element 29: (1, (13, 10), ['', '', '%', '%'], [(15, 9), (12, 1), (15, 9)], [False, False, True, True], 42, False, [False, False, False, False], 2521, 'South', (13, 9))
Element 30: (1, (13, 9), ['%', '', '', '%'], [(15, 10), (11, 1), (15, 8)], [True, False, False, True], 40, False, [False, False, False, False], 3520, 'South', (13, 8))
Element 31: (1, (13, 8), ['', '', '', ''], [(16, 10), (11, 2), (16, 8)], [False, False, False, False], 38, False, [False, False, False, False], 3529, 'South', (13, 7))
Element 32: (1, (13, 7), ['%', '', '', '%'], [(16, 10), (12, 2), (16, 7)], [True, False, False, True], 36, False, [False, False, False, False], 3538, 'South', (13, 6))
Element 33: (1, (13, 6), ['%', '', '', ''], [(16, 10), (11, 2), (16, 8)], [True, False, False, False], 34, False, [False, False, False, False], 3537, 'East', (14, 6))
Element 34: (1, (14, 6), ['', '%', '%', ''], [(16, 10), (10, 2), (15, 8)], [False, True, True, False], 32, False, [False, False, False, False], 3546, 'East', (15, 6))
Element 35: (1, (15, 6), ['', '%', '%', ''], [(16, 10), (10, 1), (14, 8)], [False, True, True, False], 30, False, [False, False, False, False], 3555, 'East', (16, 6))
Element 36: (1, (16, 6), ['', '', '', ''], [(16, 10), (9, 1), (13, 8)], [False, False, False, False], 28, False, [False, False, False, False], 3564, 'East', (17, 6))
Element 37: (1, (17, 6), ['', '%', '%', ''], [(16, 10), (9, 2), (13, 9)], [False, True, True, False], 26, False, [False, False, False, False], 3573, 'East', (18, 6))
Element 38: (1, (18, 6), ['', '', '', '%'], [(16, 10), (8, 2), (13, 10)], [False, False, False, True], 24, False, [False, False, False, False], 3582, 'North', (18, 7))
Element 39: (1, (18, 7), ['%', '', '', '%'], [(16, 10), (8, 1), (12, 10)], [True, False, False, True], 22, False, [False, False, False, False], 3591, 'North', (18, 8))
Element 40: (1, (18, 8), ['%', '', '', '%'], [(16, 10), (7, 1), (11, 10)], [True, False, False, True], 20, False, [False, False, False, False], 3600, 'North', (18, 9))
Element 41: (1, (18, 9), ['%', '', '', '%'], [(16, 10), (7, 2), (10, 10)], [True, False, False, True], 18, False, [False, False, False, False], 3609, 'North', (18, 10))
Element 42: (1, (18, 10), ['', '', '%', '%'], [(16, 10), (6, 2), (9, 10)], [False, False, True, True], 16, False, [False, False, False, False], 3618, 'West', (17, 10))
