Element 1: (2, (16, 2), ['.', '.', '%', '.'], [(16, 10), (11, 4), (18, 10)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (17, 2))
Element 2: (2, (17, 2), ['', '.', '%', ''], [(15, 10), (12, 4), (18, 9)], [False, False, True, False], 96, False, [False, True, False, False], 58, 'South', (17, 1))
Element 3: (2, (17, 1), ['.', '%', '', '.'], [(15, 9), (13, 4), (18, 8)], [False, True, False, False], 94, False, [True, False, False, True], 97, 'East', (18, 1))
Element 4: (2, (18, 1), ['', '%', '', '%'], [(15, 8), (14, 4), (18, 7)], [False, True, False, True], 92, False, [False, False, False, False], 136, 'North', (18, 2))
Element 5: (2, (18, 2), ['', '', '.', '%'], [(16, 8), (15, 4), (18, 6)], [False, False, False, True], 90, False, [False, False, True, False], 165, 'North', (18, 3))
Element 6: (2, (18, 3), ['%', '', '%', '%'], [(16, 7), (16, 4), (18, 5)], [True, False, True, True], 88, False, [False, False, False, False], 204, 'South', (18, 2))
Element 7: (2, (18, 2), ['', '', '', '%'], [(16, 6), (17, 4), (18, 6)], [False, False, False, True], 86, False, [False, False, False, False], 223, 'South', (18, 1))
Element 8: (2, (18, 1), ['', '%', '', '%'], [(16, 5), (16, 4), (17, 6)], [False, True, False, True], 84, False, [False, False, False, False], 242, 'West', (17, 1))
Element 9: (2, (17, 1), ['.', '%', '', ''], [(16, 5), (15, 4), (16, 6)], [False, True, False, False], 82, False, [True, False, False, False], 241, 'West', (16, 1))
Element 10: (2, (16, 1), ['.', '%', '', ''], [(16, 4), (14, 4), (15, 6)], [False, True, False, False], 80, False, [True, False, False, False], 260, 'West', (15, 1))
Element 11: (2, (15, 1), ['%', '%', '.', ''], [(17, 4), (15, 4), (14, 6)], [True, True, False, False], 78, False, [False, False, True, False], 279, 'North', (15, 2))
Element 12: (2, (15, 2), ['%', '', 'G', ''], [(16, 4), (15, 3), (13, 6)], [True, False, False, False], 76, False, [False, False, False, False], 308, 'South', (15, 1))
Element 13: (2, (15, 1), ['%', '%', 'G', ''], [(15, 4), (15, 2), (13, 7)], [True, True, False, False], 74, False, [False, False, False, False], 317, 'East', (16, 1))
Element 14: (2, (16, 1), ['', '%', 'G', ''], [(15, 3), (16, 2), (13, 8)], [False, True, False, False], 72, False, [False, False, False, False], 326, 'East', (17, 1))
Element 15: (2, (17, 1), ['', '%', 'G', ''], [(15, 2), (17, 2), (14, 8)], [False, True, False, False], 70, False, [False, False, False, False], 335, 'West', (16, 1))
Element 16: (2, (16, 1), ['', '%', 'G', ''], [(16, 2), (18, 2), (15, 8)], [False, True, False, False], 68, False, [False, False, False, False], 334, 'West', (15, 1))
Element 17: (2, (15, 1), ['%', '%', '', ''], [(17, 2), (18, 3), (16, 8)], [True, True, False, False], 66, False, [False, False, False, False], 333, 'North', (15, 2))
Element 18: (2, (15, 2), ['%', '', '', ''], [(18, 2), (18, 3), (16, 7)], [True, False, False, False], 64, False, [False, False, False, False], 332, 'East', (16, 2))
Element 19: (2, (16, 2), ['', '', '%', ''], [(18, 1), (18, 2), (16, 8)], [False, False, True, False], 62, False, [False, False, False, False], 331, 'South', (16, 1))
Element 20: (2, (16, 1), ['', '%', '', 'G'], [(17, 1), (18, 2), (15, 8)], [False, True, False, False], 60, False, [False, False, False, False], 330, 'North', (16, 2))
Element 21: (2, (16, 2), ['', 'G', '%', 'G'], [(16, 1), (17, 2), (15, 9)], [False, False, True, False], 58, False, [False, False, False, False], 329, 'West', (15, 2))
Element 22: (2, (15, 2), ['%', 'G', '', ''], [(15, 1), (17, 1), (15, 10)], [True, False, False, False], 56, False, [False, False, False, False], 328, 'East', (16, 2))
Element 23: (2, (16, 2), ['', 'G', '%', ''], [(16, 1), (18, 1), (16, 10)], [False, False, True, False], 54, False, [False, False, False, False], 327, 'Stop', (16, 2))
Element 24: (2, (16, 2), ['', '', '%', ''], [(17, 1), (18, 2), (17, 10)], [False, False, True, False], 52, False, [False, False, False, False], 326, 'East', (17, 2))
Element 25: (2, (17, 2), ['', '', '%', ''], [(18, 1), (18, 3), (16, 10)], [False, False, True, False], 50, False, [False, False, False, False], 325, 'East', (18, 2))
Element 26: (2, (18, 2), ['', '', '', '%'], [(17, 1), (18, 2), (15, 10)], [False, False, False, True], 48, False, [False, False, False, False], 324, 'North', (18, 3))
Element 27: (2, (18, 3), ['%', '', '%', '%'], [(17, 2), (18, 1), (15, 9)], [True, False, True, True], 46, False, [False, False, False, False], 323, 'South', (18, 2))
Element 28: (2, (18, 2), ['', '', '', '%'], [(17, 1), (18, 2), (15, 8)], [False, False, False, True], 44, False, [False, False, False, False], 322, 'South', (18, 1))
Element 29: (2, (18, 1), ['', '%', '', '%'], [(17, 2), (17, 2), (14, 8)], [False, True, False, True], 42, False, [False, False, False, False], 321, 'West', (17, 1))
Element 30: (2, (17, 1), ['', '%', '', ''], [(16, 2), (17, 1), (13, 8)], [False, True, False, False], 40, False, [False, False, False, False], 320, 'West', (16, 1))
Element 31: (2, (16, 1), ['', '%', '', ''], [(15, 2), (17, 2), (13, 9)], [False, True, False, False], 38, False, [False, False, False, False], 329, 'West', (15, 1))
Element 32: (2, (15, 1), ['%', '%', '', ''], [(16, 2), (17, 2), (13, 10)], [True, True, False, False], 36, False, [False, False, False, False], 338, 'North', (15, 2))
Element 33: (2, (15, 2), ['%', '', '', ''], [(16, 1), (17, 2), (12, 10)], [True, False, False, False], 34, False, [False, False, False, False], 1337, 'North', (15, 3))
Element 34: (2, (15, 3), ['%', '', '', '%'], [(15, 1), (17, 2), (11, 10)], [True, False, False, True], 32, False, [False, False, False, False], 2336, 'North', (15, 4))
Element 35: (2, (15, 4), ['', '', '%', ''], [(15, 2), (17, 2), (10, 10)], [False, False, True, False], 30, False, [False, False, False, False], 2345, 'East', (16, 4))
Element 36: (2, (16, 4), ['', '%', '', ''], [(15, 3), (17, 2), (9, 10)], [False, True, False, False], 28, False, [False, False, False, False], 2354, 'East', (17, 4))
Element 37: (2, (17, 4), ['', '%', '%', '%'], [(15, 4), (17, 2), (8, 10)], [False, True, True, True], 26, False, [False, False, False, False], 2363, 'West', (16, 4))
Element 38: (2, (16, 4), ['', '%', '', ''], [(14, 4), (17, 2), (7, 10)], [False, True, False, False], 24, False, [False, False, False, False], 2372, 'North', (16, 5))
Element 39: (2, (16, 5), ['%', '', '', '%'], [(13, 4), (16, 2), (6, 10)], [True, False, False, True], 22, False, [False, False, False, False], 2381, 'North', (16, 6))
