Element 1: (0, (1, 4), ['%', '.', '.', '%'], [(3, 8), (4, 1), (6, 3)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (1, 5))
Element 2: (0, (1, 5), ['%', '', '.', '%'], [(4, 8), (4, 2), (6, 4)], [True, False, False, True], 96, False, [False, False, True, False], 39, 'North', (1, 6))
Element 3: (0, (1, 6), ['%', '', '.', '.'], [(5, 8), (4, 3), (7, 4)], [True, False, False, False], 94, False, [False, False, True, True], 78, 'East', (2, 6))
Element 4: (0, (2, 6), ['', '%', '%', '.'], [(6, 8), (4, 4), (7, 5)], [False, True, True, False], 92, False, [False, False, False, True], 1107, 'East', (3, 6))
Element 5: (0, (3, 6), ['', '.', '.', '.'], [(7, 8), (5, 4), (6, 5)], [False, False, False, False], 90, False, [False, True, True, True], 1146, 'East', (4, 6))
Element 6: (0, (4, 6), ['', '%', '%', '.'], [(8, 8), (6, 4), (6, 6)], [False, True, True, False], 88, False, [False, False, False, True], 1175, 'East', (5, 6))
Element 7: (0, (5, 6), ['', '%', '%', ''], [(9, 8), (7, 4), (6, 7)], [False, True, True, False], 86, False, [False, False, False, False], 1204, 'East', (6, 6))
Element 8: (0, (6, 6), ['', '', '', '%'], [(10, 8), (8, 4), (6, 8)], [False, False, False, True], 84, False, [False, False, False, False], 1213, 'North', (6, 7))
Element 9: (0, (6, 7), ['%', '', '', '%'], [(11, 8), (9, 4), (6, 9)], [True, False, False, True], 82, False, [False, False, False, False], 1242, 'North', (6, 8))
Element 10: (0, (6, 8), ['', '', '', ''], [(12, 8), (10, 4), (6, 10)], [False, False, False, False], 80, False, [False, False, False, False], 1271, 'East', (7, 8))
Element 11: (0, (7, 8), ['', '%', '%', ''], [(13, 8), (11, 4), (7, 10)], [False, True, True, False], 78, False, [False, False, False, False], 1300, 'East', (8, 8))
Element 12: (0, (8, 8), ['', '%', '%', ''], [(14, 8), (12, 4), (8, 10)], [False, True, True, False], 76, False, [False, False, False, False], 1329, 'East', (9, 8))
Element 13: (0, (9, 8), ['', '', '%', ''], [(15, 8), (13, 4), (9, 10)], [False, False, True, False], 74, False, [False, False, False, False], 1358, 'East', (10, 8))
Element 14: (0, (10, 8), ['', '', '%', ''], [(16, 8), (14, 4), (10, 10)], [False, False, True, False], 72, False, [False, False, False, False], 1387, 'East', (11, 8))
Element 15: (0, (11, 8), ['', '%', '%', ''], [(16, 7), (15, 4), (11, 10)], [False, True, True, False], 70, False, [False, False, False, False], 2406, 'East', (12, 8))
Element 16: (0, (12, 8), ['', '%', '%', ''], [(16, 6), (16, 4), (12, 10)], [False, True, True, False], 68, False, [False, False, False, False], 3425, 'East', (13, 8))
Element 17: (0, (13, 8), ['', '.', '.', ''], [(17, 6), (17, 4), (13, 10)], [False, False, False, False], 66, False, [False, True, True, False], 3454, 'North', (13, 9))
Element 18: (0, (13, 9), ['%', '', '', '%'], [(18, 6), (16, 4), (12, 10)], [True, False, False, True], 64, False, [False, False, False, False], 3473, 'North', (13, 10))
Element 19: (0, (13, 10), ['', '', '%', '%'], [(18, 7), (16, 5), (11, 10)], [False, False, True, True], 62, False, [False, False, False, False], 3492, 'West', (12, 10))
Element 20: (0, (12, 10), ['', '%', '%', ''], [(18, 8), (16, 6), (10, 10)], [False, True, True, False], 60, False, [False, False, False, False], 3501, 'West', (11, 10))
Element 21: (0, (11, 10), ['', '%', '%', ''], [(18, 9), (15, 6), (9, 10)], [False, True, True, False], 58, False, [False, False, False, False], 3520, 'West', (10, 10))
Element 22: (0, (10, 10), ['', '%', '%', ''], [(18, 10), (14, 6), (8, 10)], [False, True, True, False], 56, False, [False, False, False, False], 3539, 'West', (9, 10))
Element 23: (0, (9, 10), ['', '%', '%', ''], [(17, 10), (13, 6), (7, 10)], [False, True, True, False], 54, False, [False, False, False, False], 3558, 'West', (8, 10))
Element 24: (0, (8, 10), ['', '%', '%', ''], [(16, 10), (13, 7), (6, 10)], [False, True, True, False], 52, False, [False, False, False, False], 3577, 'West', (7, 10))
Element 25: (0, (7, 10), ['', '%', '%', ''], [(15, 10), (13, 8), (6, 9)], [False, True, True, False], 50, False, [False, False, False, False], 3586, 'West', (6, 10))
Element 26: (0, (6, 10), ['%', '', '%', ''], [(15, 9), (14, 8), (6, 8)], [True, False, True, False], 48, False, [False, False, False, False], 3595, 'South', (6, 9))
Element 27: (0, (6, 9), ['%', '', '', '%'], [(15, 10), (15, 8), (7, 8)], [True, False, False, True], 46, False, [False, False, False, False], 3594, 'North', (6, 10))
Element 28: (0, (6, 10), ['%', '', '%', ''], [(16, 10), (16, 8), (8, 8)], [True, False, True, False], 44, False, [False, False, False, False], 3593, 'East', (7, 10))
Element 29: (0, (7, 10), ['', '%', '%', ''], [(17, 10), (16, 7), (9, 8)], [False, True, True, False], 42, False, [False, False, False, False], 3592, 'East', (8, 10))
Element 30: (0, (8, 10), ['', '%', '%', ''], [(18, 10), (16, 8), (10, 8)], [False, True, True, False], 40, False, [False, False, False, False], 3591, 'East', (9, 10))
Element 31: (0, (9, 10), ['', '%', '%', ''], [(18, 9), (15, 8), (11, 8)], [False, True, True, False], 38, False, [False, False, False, False], 3590, 'East', (10, 10))
Element 32: (0, (10, 10), ['', '%', '%', ''], [(18, 8), (15, 9), (12, 8)], [False, True, True, False], 36, False, [False, False, False, False], 3589, 'East', (11, 10))
Element 33: (0, (11, 10), ['', '%', '%', ''], [(18, 7), (15, 10), (13, 8)], [False, True, True, False], 34, False, [False, False, False, False], 3588, 'East', (12, 10))
Element 34: (0, (12, 10), ['', '%', '%', ''], [(18, 6), (16, 10), (14, 8)], [False, True, True, False], 32, False, [False, False, False, False], 3587, 'East', (13, 10))
Element 35: (0, (13, 10), ['', '', '%', '%'], [(18, 5), (17, 10), (15, 8)], [False, False, True, True], 30, False, [False, False, False, False], 3596, 'South', (13, 9))
Element 36: (0, (13, 9), ['%', '', '', '%'], [(18, 6), (18, 10), (16, 8)], [True, False, False, True], 28, False, [False, False, False, False], 3595, 'South', (13, 8))
Element 37: (0, (13, 8), ['', '', '', ''], [(17, 6), (18, 9), (16, 7)], [False, False, False, False], 26, False, [False, False, False, False], 3594, 'South', (13, 7))
Element 38: (0, (13, 7), ['%', '', '', '%'], [(16, 6), (18, 8), (16, 8)], [True, False, False, True], 24, False, [False, False, False, False], 3593, 'South', (13, 6))
Element 39: (0, (13, 6), ['%', '.', '', ''], [(16, 5), (18, 7), (15, 8)], [True, False, False, False], 22, False, [False, True, False, False], 3592, 'South', (13, 5))
Element 40: (0, (13, 5), ['%', '', '', '%'], [(16, 4), (18, 6), (15, 9)], [True, False, False, True], 20, False, [False, False, False, False], 3601, 'South', (13, 4))
Element 41: (0, (13, 4), ['', '.', '', ''], [(17, 4), (18, 5), (15, 10)], [False, False, False, False], 18, False, [False, True, False, False], 3600, 'South', (13, 3))
Element 42: (0, (13, 3), ['%', '.', '', '%'], [(16, 4), (18, 6), (16, 10)], [True, False, False, True], 16, False, [False, True, False, False], 3609, 'South', (13, 2))
Element 43: (0, (13, 2), ['.', '.', '', '%'], [(15, 4), (17, 6), (17, 10)], [False, False, False, True], 14, False, [True, True, False, False], 3618, 'South', (13, 1))
Element 44: (0, (13, 1), ['.', '%', '', '%'], [(15, 3), (18, 6), (18, 10)], [False, True, False, True], 12, False, [True, False, False, False], 3637, 'West', (12, 1))
Element 45: (0, (12, 1), ['F', '%', '.', ''], [(15, 2), (18, 7), (18, 9)], [False, True, False, False], 10, False, [False, False, True, False], 3656, 'West', (11, 1))
Element 46: #1#
