Element 1: (3, (6, 8), ['.', '.', '.', '.'], [(4, 10), (1, 5), (1, 8)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (7, 8))
Element 2: (3, (7, 8), ['', '%', '%', '.'], [(4, 9), (1, 6), (1, 9)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (8, 8))
Element 3: (3, (8, 8), ['', '%', '%', '.'], [(4, 8), (2, 6), (1, 10)], [False, True, True, False], 94, False, [False, False, False, True], 107, 'East', (9, 8))
Element 4: (3, (9, 8), ['', '', '%', '.'], [(5, 8), (3, 6), (2, 10)], [False, False, True, False], 92, False, [False, False, False, True], 146, 'East', (10, 8))
Element 5: (3, (10, 8), ['', '', '%', '.'], [(6, 8), (4, 6), (3, 10)], [False, False, True, False], 90, False, [False, False, False, True], 165, 'East', (11, 8))
Element 6: (3, (11, 8), ['', '%', '%', '.'], [(6, 9), (5, 6), (4, 10)], [False, True, True, False], 88, False, [False, False, False, True], 194, 'East', (12, 8))
Element 7: (3, (12, 8), ['', '%', '%', '.'], [(6, 10), (6, 6), (4, 9)], [False, True, True, False], 86, False, [False, False, False, True], 223, 'East', (13, 8))
Element 8: (3, (13, 8), ['', '.', '.', '.'], [(7, 10), (6, 7), (4, 8)], [False, False, False, False], 84, False, [False, True, True, True], 252, 'East', (14, 8))
Element 9: (3, (14, 8), ['', '%', '%', '.'], [(8, 10), (6, 8), (3, 8)], [False, True, True, False], 82, False, [False, False, False, True], 281, 'East', (15, 8))
Element 10: (3, (15, 8), ['', '%', '.', '.'], [(9, 10), (7, 8), (3, 7)], [False, True, False, False], 80, False, [False, False, True, True], 310, 'East', (16, 8))
Element 11: (3, (16, 8), ['', '.', '%', '%'], [(10, 10), (8, 8), (3, 6)], [False, False, True, True], 78, False, [False, True, False, False], 329, 'South', (16, 7))
Element 12: (3, (16, 7), ['%', '.', '', '%'], [(11, 10), (9, 8), (3, 5)], [True, False, False, True], 76, False, [False, True, False, False], 1348, 'South', (16, 6))
Element 13: (3, (16, 6), ['.', '.', '', '.'], [(12, 10), (10, 8), (3, 4)], [False, False, False, False], 74, False, [True, True, False, True], 2367, 'East', (17, 6))
Element 14: (3, (17, 6), ['', '%', '%', '.'], [(13, 10), (11, 8), (4, 4)], [False, True, True, False], 72, False, [False, False, False, True], 2396, 'East', (18, 6))
Element 15: (3, (18, 6), ['', '.', '.', '%'], [(13, 9), (12, 8), (5, 4)], [False, False, False, True], 70, False, [False, True, True, False], 2425, 'North', (18, 7))
Element 16: (3, (18, 7), ['%', '', '.', '%'], [(13, 8), (11, 8), (6, 4)], [True, False, False, True], 68, False, [False, False, True, False], 2444, 'North', (18, 8))
Element 17: (3, (18, 8), ['%', '', '.', '%'], [(13, 7), (10, 8), (7, 4)], [True, False, False, True], 66, False, [False, False, True, False], 2473, 'North', (18, 9))
Element 18: (3, (18, 9), ['%', '', '.', '%'], [(13, 6), (10, 7), (7, 5)], [True, False, False, True], 64, False, [False, False, True, False], 3492, 'North', (18, 10))
