Element 1: (2, (12, 2), ['.', '.', '%', '.'], [(3, 2), (1, 3), (18, 6)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (13, 2))
Element 2: (2, (13, 2), ['', '.', '.', '%'], [(4, 2), (1, 4), (18, 7)], [False, False, False, True], 96, False, [False, True, True, False], 58, 'North', (13, 3))
Element 3: (2, (13, 3), ['%', '', '.', '%'], [(4, 3), (1, 5), (18, 8)], [True, False, False, True], 94, False, [False, False, True, False], 97, 'North', (13, 4))
Element 4: (2, (13, 4), ['.', '', '.', '.'], [(4, 4), (1, 6), (18, 9)], [False, False, False, False], 92, False, [True, False, True, True], 136, 'East', (14, 4))
Element 5: (2, (14, 4), ['', '%', '%', '.'], [(5, 4), (2, 6), (18, 10)], [False, True, True, False], 90, False, [False, False, False, True], 175, 'East', (15, 4))
Element 6: (2, (15, 4), ['', '.', '%', '.'], [(6, 4), (3, 6), (17, 10)], [False, False, True, False], 88, False, [False, True, False, True], 214, 'East', (16, 4))
Element 7: (2, (16, 4), ['', '%', '.', '.'], [(7, 4), (4, 6), (16, 10)], [False, True, False, False], 86, False, [False, False, True, True], 253, 'East', (17, 4))
Element 8: (2, (17, 4), ['', '%', '%', '%'], [(7, 5), (5, 6), (15, 10)], [False, True, True, True], 84, False, [False, False, False, False], 1282, 'West', (16, 4))
Element 9: (2, (16, 4), ['', '%', '.', ''], [(6, 5), (6, 6), (15, 9)], [False, True, False, False], 82, False, [False, False, True, False], 1311, 'North', (16, 5))
Element 10: (2, (16, 5), ['%', '', '.', '%'], [(7, 5), (6, 7), (15, 8)], [True, False, False, True], 80, False, [False, False, True, False], 1340, 'North', (16, 6))
Element 11: (2, (16, 6), ['.', '', '.', '.'], [(7, 4), (6, 8), (16, 8)], [False, False, False, False], 78, False, [True, False, True, True], 1369, 'East', (17, 6))
Element 12: (2, (17, 6), ['', '%', '%', ''], [(8, 4), (7, 8), (16, 7)], [False, True, True, False], 76, False, [False, False, False, False], 1398, 'East', (18, 6))
Element 13: (2, (18, 6), ['', '.', '', '%'], [(9, 4), (8, 8), (16, 6)], [False, False, False, True], 74, False, [False, True, False, False], 1417, 'South', (18, 5))
Element 14: (2, (18, 5), ['%', '%', '', '%'], [(10, 4), (9, 8), (15, 6)], [True, True, False, True], 72, False, [False, False, False, False], 1456, 'North', (18, 6))
Element 15: (2, (18, 6), ['', '', '', '%'], [(11, 4), (10, 8), (14, 6)], [False, False, False, True], 70, False, [False, False, False, False], 1485, 'North', (18, 7))
Element 16: (2, (18, 7), ['%', '', '', '%'], [(12, 4), (11, 8), (13, 6)], [True, False, False, True], 68, False, [False, False, False, False], 1514, 'North', (18, 8))
Element 17: (2, (18, 8), ['%', '', '', '%'], [(13, 4), (12, 8), (13, 7)], [True, False, False, True], 66, False, [False, False, False, False], 1533, 'North', (18, 9))
Element 18: (2, (18, 9), ['%', '', '', '%'], [(13, 5), (11, 8), (13, 8)], [True, False, False, True], 64, False, [False, False, False, False], 1552, 'North', (18, 10))
Element 19: (2, (18, 10), ['', '', '%', '%'], [(13, 6), (10, 8), (14, 8)], [False, False, True, True], 62, False, [False, False, False, False], 1561, 'West', (17, 10))
Element 20: (2, (17, 10), ['', '%', '%', ''], [(14, 6), (10, 7), (13, 8)], [False, True, True, False], 60, False, [False, False, False, False], 1560, 'West', (16, 10))
Element 21: (2, (16, 10), ['', '%', '%', ''], [(15, 6), (10, 6), (13, 9)], [False, True, True, False], 58, False, [False, False, False, False], 1569, 'West', (15, 10))
Element 22: (2, (15, 10), ['%', '', '%', ''], [(16, 6), (11, 6), (13, 10)], [True, False, True, False], 56, False, [False, False, False, False], 1588, 'South', (15, 9))
Element 23: (2, (15, 9), ['%', '', '', '%'], [(17, 6), (10, 6), (12, 10)], [True, False, False, True], 54, False, [False, False, False, False], 2587, 'South', (15, 8))
Element 24: (2, (15, 8), ['', '%', '', ''], [(18, 6), (9, 6), (11, 10)], [False, True, False, False], 52, False, [False, False, False, False], 3586, 'East', (16, 8))
Element 25: (2, (16, 8), ['', '', '%', '%'], [(18, 7), (8, 6), (10, 10)], [False, False, True, True], 50, False, [False, False, False, False], 3605, 'South', (16, 7))
Element 26: (2, (16, 7), ['%', '', '', '%'], [(18, 8), (9, 6), (9, 10)], [True, False, False, True], 48, False, [False, False, False, False], 3614, 'North', (16, 8))
Element 27: (2, (16, 8), ['', '', '%', '%'], [(18, 9), (9, 7), (8, 10)], [False, False, True, True], 46, False, [False, False, False, False], 3623, 'West', (15, 8))
Element 28: (2, (15, 8), ['', '%', '', ''], [(18, 10), (9, 6), (7, 10)], [False, True, False, False], 44, False, [False, False, False, False], 3632, 'West', (14, 8))
Element 29: (2, (14, 8), ['', '%', '%', ''], [(17, 10), (10, 6), (6, 10)], [False, True, True, False], 42, False, [False, False, False, False], 3641, 'West', (13, 8))
Element 30: (2, (13, 8), ['', '', '', ''], [(16, 10), (10, 7), (6, 9)], [False, False, False, False], 40, False, [False, False, False, False], 3650, 'North', (13, 9))
Element 31: (2, (13, 9), ['%', '', '', '%'], [(15, 10), (9, 7), (6, 8)], [True, False, False, True], 38, False, [False, False, False, False], 3649, 'North', (13, 10))
Element 32: (2, (13, 10), ['', '', '%', '%'], [(15, 9), (10, 7), (5, 8)], [False, False, True, True], 36, False, [False, False, False, False], 3658, 'West', (12, 10))
Element 33: (2, (12, 10), ['', '%', '%', ''], [(15, 8), (10, 8), (4, 8)], [False, True, True, False], 34, False, [False, False, False, False], 3667, 'West', (11, 10))
Element 34: (2, (11, 10), ['', '%', '%', ''], [(16, 8), (9, 8), (4, 9)], [False, True, True, False], 32, False, [False, False, False, False], 3676, 'West', (10, 10))
Element 35: (2, (10, 10), ['', '%', '%', ''], [(16, 7), (9, 7), (4, 10)], [False, True, True, False], 30, False, [False, False, False, False], 3685, 'West', (9, 10))
Element 36: (2, (9, 10), ['', '%', '%', ''], [(16, 8), (9, 8), (3, 10)], [False, True, True, False], 28, False, [False, False, False, False], 3694, 'West', (8, 10))
Element 37: (2, (8, 10), ['', '%', '%', ''], [(15, 8), (8, 8), (2, 10)], [False, True, True, False], 26, False, [False, False, False, False], 3703, 'West', (7, 10))
Element 38: (2, (7, 10), ['', '%', '%', ''], [(14, 8), (7, 8), (1, 10)], [False, True, True, False], 24, False, [False, False, False, False], 3712, 'West', (6, 10))
Element 39: (2, (6, 10), ['%', '', '%', ''], [(13, 8), (6, 8), (1, 9)], [True, False, True, False], 22, False, [False, False, False, False], 3721, 'South', (6, 9))
Element 40: (2, (6, 9), ['%', '', '', '%'], [(13, 9), (5, 8), (1, 8)], [True, False, False, True], 20, False, [False, False, False, False], 3730, 'South', (6, 8))
Element 41: (2, (6, 8), ['', '', '', ''], [(13, 10), (4, 8), (1, 7)], [False, False, False, False], 18, False, [False, False, False, False], 3739, 'East', (7, 8))
Element 42: (2, (7, 8), ['', '%', '%', ''], [(12, 10), (3, 8), (1, 6)], [False, True, True, False], 16, False, [False, False, False, False], 3748, 'East', (8, 8))
